发送时间,视频内弹幕出现时间,弹幕文本
1676274567,673.89600,鱼要保留全部腥味才知道吃的是鱼
1676273374,368.65600,龇牙咧嘴
1676273125,125.48900,反复吟唱
1676272983,497.22600,要煎一下加姜用开水煮！这是最基本的。
1676271937,631.61400,清炖鲤鱼下奶
1676271797,12.03200,浮
1676271216,544.58300,这不得先煎一下
1676267071,301.15100,我每天扫码骑车都花不了二百啊
1676266485,54.94300,要晒晒太阳才好得快
1676266266,624.44700,鲫鱼刺特别多
1676264127,361.09200,嬉皮笑脸
1676264045,502.52800,水煮鱼！
1676263303,81.61900,学会了，一种新的水时长
1676263196,561.10900,牛逼
1676263118,148.70000,红眼组都跑鲟那里去了
1676262879,47.65900,反复唠叨无人能比
1676262704,4.55900,反侦察意识极强
1676261973,586.09300,鲫鱼！！
1676261953,228.64800,星星一直可以的
1676261749,96.73800,不如拄拐杖徒步推自行车。扮演拾荒老汉。
1676261702,363.15200,嬉皮笑脸
1676261684,408.74500,200块骑自己的车半个月也划算了呀，共享太不方便了，自己的车想走就走想停就停
1676261506,538.79600,啊?
1676260711,496.93900,油煎一下再煮汤
1676260543,61.12400,关键字：无聊
1676260138,369.13500,嬉皮笑脸
1676259235,124.31000,hhhnn
1676258788,203.29400,早安床回
1676258403,697.70700,哈哈哈
1676258215,138.34000,是养病期间出去骑电动车，伤好了还是骑单车
1676257832,32.19600,加油！
1676257557,544.60900,这是什么做法
1676257538,365.01900,欣慰地看到床久违的笑容了
1676257476,32.31600,66666
1676257351,137.67200,一个躺不住的人，一个向往风景的人！ 现在你就是在坐牢
1676256483,600.42500,洵看了只摇头
1676255225,488.98200,多走动锻炼一下得
1676254568,47.55900,。。骨裂十多天就能好的吗
1676253846,54.42400,饿次三害
1676252902,680.86800,警告：进度条撑不住了
1676252864,642.95200,心情+10
1676251812,571.66100,一口的鱼腥味
1676251228,26.77600,《隔离》
1676250856,194.24700,这歌到处能听到
1676250653,18.92100,暗夜精灵
1676250647,705.17800,空中反侦察
1676250063,655.84300,我也地有2台车的人了，一台自行车，一台电动车
1676250055,610.01600,鲤鱼送人都不要吃
1676249795,524.10100,料酒 生姜放一点啊
1676249725,392.31400,共享车不香吗？
1676249097,54.75200,去学说相声吧！
1676248595,477.49700,还是买个拐，也方便点
1676248510,386.60100,该溜子
1676247799,164.41800,唐僧转世
1676247799,566.85000,你是会煮鱼的
1676247779,76.19500,Feel sure
1676247133,265.04200,我还没猜呢，老铁
1676246650,81.53200,才一个星期。
1676245114,573.88600,王刚看了能气死
1676238962,431.50100,电车霸王遭遇渔场高启盛
1676238438,680.39700,说真的，羡慕他的胃口，什么都吃得了
1676237851,40.37500,"一个手伤,一个脚伤,你们也是挺默契的"
1676236251,564.81800,鱼汤不放胡椒没有灵魂
1676235292,360.57900,嬉皮笑脸
1676235055,524.22500,煮鱼不用番吧？
1676234578,137.94100,我都呆一年了
1676234426,302.26900,等于200块租大半个月
1676232658,12.49900,太惨了，哈哈哈
1676231969,544.46600,这厨艺黑暗届的一哥
1676230903,124.41900,不如买辆省油弯梁摩托车
1676230810,54.85900,船长:快好!又没完全好!
1676228832,600.52900,这是鲨鱼！！！
1676228680,120.37400,眼睛在侦查吗
1676227913,523.31500,煮鱼总是去扒拉它干嘛？王刚看了直摇头
1676227111,428.15800,好家伙，直接骑进去哈哈
1676227017,578.08600,不去腥吗
1676226700,601.68500,高端食材用最简单的做法
1676226688,108.86700,二手电动车能每天充电？
1676226518,108.59900,没电比自学
1676225489,156.70000,我在家里玩了一年的游戏
1676225326,322.42600,坐地牢
1676223873,529.42800,起码也得调味吧
1676223495,392.87800,宋二宝
1676223394,96.74000,某鱼信不过，买了直接报废
1676222883,26.96200,少爷被抓坐牢了
1676222700,523.55900,牛批，第一次看见这样做鱼的
1676222678,586.05900,我也是好久没吃鲤鱼了，偶尔吃一次也是蛮不错的
1676222633,709.15000,我也是哈哈哈哈
1676222252,529.29000,反正都能熟，没有必要翻的，又不是煎鱼，
1676222020,146.97100,太压抑了
1676221090,386.81200,满大街的电动车哈哈哈
1676220911,362.13000,名画
1676220905,361.55600,嬉皮笑脸，终于高兴了哈哈哈
1676220856,323.20800,嬉皮笑脸
1676220409,40.31300,我今天也骨裂了，好痛
1676220030,245.99200,没有窗户，不然会好很多
1676220007,407.39600,说实话床哥是最有趣的骑行up 加油
1676219984,270.44600,好干净呀
1676219956,538.85700,真清水煮鱼
1676219928,19.36900,feel sure打钱
1676219876,246.27900,在家里也要反复侦查
1676219865,447.81300,嚯，有鱼有肉
1676219624,510.62900,这真的能吃吗？。。。
1676219462,543.94700,直接水煮盐加油不就行了
1676219395,530.41800,鱼要用油煎的
1676219389,60.75000,这脚气可以
1676219186,336.68700,这车脑壳绣豆了
1676219170,292.96000,哈哈哈
1676218991,408.89300,这个雕像我们这附近也有一个
1676218960,501.30700,应该买些葱姜
1676218942,646.69700,脚要好到能骑车的程度还得两个月
1676218868,712.64400,关键词:题材
1676218672,70.61900,一千个人看你施法
1676218625,47.25900,魔法伤害
1676218522,40.19800,住院吧
1676218429,360.88100,嬉皮笑脸
1676218378,441.68800,大鱼大又
1676218349,414.43900,单脚汽车还拍摄，也是相当危险了
1676218287,510.42400,《  清   蒸  》
1676218209,81.37900,《中  译  中》
1676218137,4.83900,建议改名《 坐 着 轮 椅 去  旅 行 》
1676218000,609.69500,《外卖测评！》
1676217997,544.47900,？？？？
1676217863,510.36000,重新定义清蒸
1676217777,372.04700,八字胡
1676217572,361.82300,久违的摆酷笑容
1676217488,549.98800,米其林几星啊？
1676217362,132.27100,他说的是特斯拉，你说的是什么？
1676217277,207.89000,总是那么出其不意
1676217269,207.89000,哈哈哈哈哈
1676217210,614.79300,我踏马看饿了
1676216793,117.39600,买三轮的
1676216726,589.32500,我看像鲫鱼啊
1676216570,585.87900,水煮鱼
1676216496,215.82300,剪辑鬼才
1676216435,305.82700,你都能出门口开电动车了，不能出门口晒太阳吗？
1676216374,582.75900,明明是鲫鱼
1676215942,362.66600,终于嬉皮笑脸了
1676215806,46.93700,哈哈哈
1676215803,4.77900,感觉皮肤都变好了？？
1676215738,260.26200,按F
1676215638,550.42800,都不用油煎一下贼醒
1676215601,61.41900,夏夏也是你顺便叫的?
1676215580,55.01900,反复应昌
1676215143,235.64900,看，月亮
1676215125,307.34900,《Feel sure》
1676215111,312.02300,FEEL SURE
1676215033,110.98400,看看大学附近有没有租电动车的
1676214870,565.52500,这鱼猫爱吃
1676214851,189.95400,几百块恐怕不是二手的吧
1676214790,564.52600,蛮好吃的
1676214736,124.38800,坐牢才是年轻人的出路
1676214616,544.29400,水煮你也好歹放点姜蒜啊！！我都快看崩溃了！！
1676214584,538.58500,米其林八星大厨
1676214551,54.58600,？？
1676214525,369.74300,嬉皮笑脸（1/1）
1676214493,360.54300,嬉皮笑脸
1676214474,253.27000,反侦察
1676214397,364.99200,水真清啊
1676214377,102.51900,不是有共享嘛
1676214357,362.35900,两点画面:嬉皮笑脸
1676214284,394.45900,共享电动机有停车点的，肯定离住的地方很远，而且想骑的时候也不好找
1676214262,47.77300,外星人吗！
1676214212,488.74500,先煎一下啊，哪有直接清水煮的
1676214155,715.31900,经典素材做个合集啊，桥洞做饭等，野菜已经发过了
1676213824,337.25600,这个动作非常的危险
1676213754,363.64300,宋小宝
1676213727,362.09900,总算嬉皮笑脸了
