发送时间,视频内弹幕出现时间,弹幕文本
1676273142,56.86000,一起哭，哈哈哈
1676272905,403.51800,少帅里还行
1676272593,95.96000,但是实际上因为选角效率，大多数导演是看你往日角色去选人的
1676271816,446.44100,只有从底层一点点积累上来的人才知道大家都是不易的  资源咖悟不出来的
1676268764,62.90500,她真的是高家人
1676266886,369.76900,有种戚薇的感觉哈哈哈
1676266349,92.30800,故意还是不小心
1676266291,701.84300,相互扶持付出 很真诚的友情
1676265576,173.05900,这里注意。有故事
1676264885,489.31300,保持情绪稳定的秘诀就是乐观和健忘
1676264394,861.44100,我用的张艺兴的
1676264085,741.47200,真的磕到了
1676262734,386.66900,自己化妆
1676262065,844.56400,太真实了，亲身经历这种感受真的不好…
1676261126,690.85600,姐姐太清醒又善良呜呜呜呜呜
1676261082,301.13900,好清醒啊
1676260673,370.42900,直爽和温婉都挺好哈
1676256863,367.42300,huh.....此处省略国粹
1676254660,669.92900,Girls help Girls
1676253433,575.55000,哈哈哈哈太可爱了
1676252601,147.10500,左一朱一龙，左三翟天临
1676251772,491.24400,把地墩了，就是把地拖了
1676247313,99.23900,赵丽颖:怎么了，我劈个叉
1676243718,70.80300,哈哈哈哈哈哈
1676226627,81.98200,其实她淡妆和素颜很清纯小白花 剧里是为了贴合人设 爱一些反差
1676224358,380.65400,卧槽这是高叶？
1676222386,407.48600,好会说
1676219730,193.50500,好可爱哈哈哈哈
1676219664,473.58000,哈哈哈哈哈哈
1676219530,547.34100,我们江南女子都这样（狗头
1676219454,384.38200,因为邓伦没掉的夜旅人她也是女二
1676216916,179.28200,英年早婚
1676214270,568.90300,磕上了
1676213201,76.79900,猎罪图鉴YYDS
1676212822,728.86300,先磕为敬啊啊啊啊啊太好磕了
1676212744,438.53800,大嫂演少帅里的谁呀？竟然不知道
1676212179,373.20000,倒也不必不喜欢温婉，什么性格都是好的
1676212044,481.89700,是射手吧！！！
1676211603,149.67300,翟天临
1676209480,256.01900,超好看！这个
1676208785,82.07800,资本要把美人熬这么长时间她有什么办法
1676207960,730.13000,跟我朋友一样的
1676197721,277.51400,唐人街探案居然有她吗！！
1676195098,927.11700,妈呀 大嫂我好爱你！
1676194883,728.86000,有点好磕啊！
1676190334,690.96800,太好了太好了
1676186235,61.75600,恐怕用的苹果
1676184879,315.51800,心疼颂文老师
1676182689,183.14600,有毒啊姐，喜剧人
1676182456,449.38500,很清醒
1676181318,290.54000,赵露思表示甜美才是王道
1676180839,726.87100,对不起，，我真的，，
1676180768,664.01200,我的天呢，，双向救赎
1676175150,469.88400,姐姐好射手座啊哈哈哈哈哈
