发送时间,视频内弹幕出现时间,弹幕文本
1676282291,36.94000,没有陪玩儿？
1676277793,175.28600,只能看到CPU但10400打游戏完全够，就是不知道显卡怎么样
1676276853,221.74800,真的不错啊
1676272334,332.47800,你这也叫体验？就走个过场而已
1676270191,174.46200,？？？
1676265167,120.83700,拯救者
1676262216,0.98900,.+00
1676232531,184.42300,cpu不差的好吧  显卡估计也是2060以上
1676219671,14.51900,绿色的头发？
1676219593,370.41000,忙猜1063
1676218259,372.50400,难道不是80吗
1676213158,30.71900,为了你有个靠背把！。又为了省地方
1676211611,235.56900,这么便宜有吃的就不错了
1676210529,277.20400,这个价格还有这服务太棒了
1676207008,119.44400,出门会不会遇到杰哥
1676207008,67.62400,监狱？？？
1676188396,367.12600,70块有吃有玩还能睡觉，要什么自行车
1676180362,300.02600,一年三万！！
1676172683,288.29200,不是讽刺 是成都人日常牙尖哈哈哈
1676171230,143.01600,此起彼伏的--嚎叫声？？
1676169755,120.10800,小黑子
1676168803,92.00500,舒服
1676168153,120.75300,我只想知道什么显卡多大内存什么主板什么cpu
1676166972,248.59500,太亲切了 真的羡慕死了
1676166250,272.18300,感觉还不错哈哈，老板还管饭
1676162681,359.32000,办公室的电脑玩泡泡堂会不会卡？开机5分钟才那种
1676160208,364.73900,给地址
1676160145,304.69900,地址地址
1676137979,276.88100,个人感觉挺好的
1676126405,353.78900,78元完全可以了。
1676121854,254.88100,面条好像寺庙里的斋面
1676121655,74.33300,大连我去过90的比这好多了，有浴室
1676114025,112.87400,你可真棒，哈哈哈哈
1676113623,289.31300,长住的价格肯定不是70撒。肯定更便宜
1676106199,369.25200,比旅店合适多了
1676092715,239.76100,还不错
1676091338,324.80100,感觉再监狱哈哈哈
1676083631,313.00500,老干妈yyds！！！
1676083543,252.42400,70一天，包月还能将价格，说真的，太划算了
1676078479,368.76800,显卡I59400
1676078150,361.17400,包年估计也就两千，三和大神最爱
1676049974,79.63600,学史里芬？没学像
1676046643,272.16600,好温馨啊
1676046299,192.20800,这是电竞青旅是把
