发送时间,视频内弹幕出现时间,弹幕文本
1676054807,36.75600,希望小婷能被Hybe签下再出道，像小樱花一样
1676049019,35.59400,小婷的卡真的张张好看
1676041701,131.26800,这张和张元英有点像
1676029736,154.36000,留几张喜欢的吧宝
1676026564,124.57000,拍下来
1676024705,233.65300,小婷的卡都好好看
1676016139,192.38000,我喜欢这个！
1676015211,155.99800,真的好会拍，都太美了
1676014853,78.62600,好漂亮啊！！！
1676009021,204.15900,不是我说，你担怎么每一张都这么好看
1676002351,175.09200,每一张都记得好清楚
1675989952,28.46900,恭喜恭喜！
1675965890,138.43500,每张都是美神降临
1675964506,162.55000,哈哈哈哈哈哈
1675953359,266.05800,嗯忍一忍等小婷回来
1675949665,57.81900,小婷也太漂亮啦
1675949035,99.99800,给up出一份力，这币不白花！
1675941137,23.07900,有些圈外人能不能别过来刷存在感，真的以为自己很懂吗
1675933367,78.53500,肯定会后悔的
1675925030,197.64500,好漂亮，每一张
1675923799,36.50700,挺好的
1675920897,16.73900,恭喜宝！！！！
1675919612,65.24200,有些卡很好看啊，怎么舍得的啊啊
1675914041,45.42900,支持支持，去看爱豆演唱会比收藏小卡值得
1675910095,93.31900,拿个相机拍下来不就天天见到了吗
1675908838,114.13700,每一张都美爆了
1675906593,73.17600,留几张吧，真的好美
1675879843,220.04200,真的好会拍啊
1675874368,12.90300,这张发带的好漂亮！
1675873142,4.49400,是3/19吗！
1675866669,107.61500,卖吧 后面自己印儿
1675866438,94.29900,留一张吧
1675861795,86.62200,我靠特典卡是嘛
1675854640,36.37900,恭喜！
1675852839,250.51500,框里这张好像范冰冰
1675850722,185.97400,祝Up顺利和小婷见面
1675848361,65.63000,因为大家都是成年人了，不能张嘴天天要钱呀
1675847383,50.32900,我靠！打歌卡！
1675847015,142.22700,你币有了
1675842741,192.31600,这张好好看
1675839783,27.73900,把小卡换成见你的机会 挺好的
1675834634,226.45700,哇塞都好好看
1675834513,16.09400,啊啊啊啊啊
1675832334,213.66400,打歌卡好难得的啊，换我真的舍不得
1675822817,181.92500,看出来up主真的很爱婷
1675793079,32.81900,好感动！
1676011750,46.32100,恭喜恭喜！！！一定要和小婷创造美好的回忆呜呜
1675948547,197.86600,每张都好漂亮啊我的妈
1675948532,192.61800,好漂亮
1675937701,192.72700,是我就舍不得賣
1675935737,4.57900,上热门了
1675934354,74.90600,前面的可不是每个家长都支持追星
1675927538,102.33800,投2个幣贊助你
1675925136,86.85700,她的小卡也太漂亮了
1675898493,27.21900,恭喜！
1675866576,79.11000,你自己印啊那个别走哈哈哈
1675862775,58.58400,小婷的卡好好看诶
1675860581,66.06000,up主忠粉
1675847563,33.87700,好棒！
1675841025,26.41900,恭喜！！
1675840912,204.19900,太好看了，怎么舍得呢5555
1675833903,80.91000,每一张都好漂亮！！真人肯定非常非常好看
1675833093,114.29800,投币补血
1675826733,16.80700,恭喜恭喜！
1675826137,142.46100,这张好好看噢
1675825621,108.04700,三连支持
1675822846,37.03400,限定团更要及时行乐！有些看起来很多机会真的只有一次
1675821539,34.45900,这是限定团诶 可能以后就没机会了
1675820381,34.96300,以后真的可能没机会了，就像当年想去看东方神起演唱会的我，永远没机会了
1675807411,94.37100,不舍得还是别出了……有很多方式可以赚钱，泰国出行也不需要很多钱
1675804281,157.44700,以后要收就难了 婷丝太会捂卡了
1676015078,95.08300,好厉害啊
1676014922,143.01100,好好看
1676014868,90.43300,太好看了
1675961443,124.69400,能见真人还要啥纸片对吧
1675958605,115.41800,支持！拥有过就行了，见真人机会真的没几次
1675957248,26.31800,这么多张小婷的，up真的很爱小婷啊
1675951979,133.26800,這張好美
1675949764,158.26600,要去好人家有点莫名好笑哈哈哈
1675937751,231.06700,這張真好看
1675932373,204.78700,真的每张都好好看
1675931432,108.09200,给你两个币 带着我的爱去吧
1675930539,26.35200,圈外人能不能别在这里…..
1675919773,138.72000,未公开自拍卡真的舍得吗呜呜
1675917755,37.81900,小婷真的好美！
1675917235,163.43700,小婷值得的
1675915404,33.31800,我们学校还没开始预答辩，就有人毕业了！羡慕的口水流下来了
1675856825,102.82200,妈呀 hot9好稀有
1675856774,67.00400,mok9！这张超好看
1675849766,235.48500,楼主敢全部卖掉真的是好有勇气
1675849608,59.85800,留几张自己喜欢的也好啊
1675846758,221.07200,三连支持一下up主小婷宝
1675837409,18.66100,恭喜——
1675831680,193.06800,小婷真的好漂亮
1675825048,33.31100,虽然没钱 但up不是正在解决问题吗
1675824871,52.11400,非粉 卡好漂亮
1675818734,37.22000,up好棒，我没有这样的勇气
1675815692,75.10300,之后有钱了会后悔的吧…
1675798914,94.51800,纯路人给UP主投个币回血以下！出了太可惜了！
1676014999,207.57200,好美
1676005186,82.31500,就算爸爸妈妈支持追星也不代表可以老问爸爸妈妈要钱
1676000481,38.26800,小卡可以以后再收，爱豆可不是随便就能见的
1675996839,95.47400,别出啊出几张贵的然后找爸妈借点钱嘛过段时间还就好了
1675994862,193.57200,一路平安啊～
1675958411,47.15600,支持！
1675953274,193.13800,我靠好好看多少钱啊
1675944217,143.85700,自己 印啊！
1675932066,13.12500,啊啊啊啊羡慕了
1675920205,24.45800,哇塞塞恭喜恭喜
1675920071,200.97100,等以后有钱了再赎回来吧
1675908871,60.01000,好漂亮哦
1675908460,33.29900,恭喜恭喜！
1675876331,108.87900,那太值了。。。
1675864981,19.28100,加油！
1675856815,67.41900,mok9！
1675852592,102.90500,这张美到我心颤
1675849892,75.29800,都已经长大了，不能老问爸爸妈妈要钱
1675831369,5.72700,这个卡册巨难用
1675826765,33.12700,他们是限定团呀，以后可能真的没机会了
1675823014,82.63300,有钱了可以all婷盘再收回来啊…
1675791061,67.41800,加油
1676044702,116.66700,太好看了这张，真的
1676029577,23.85900,恭喜！
1676017755,38.47000,恭喜！
