发送时间,视频内弹幕出现时间,弹幕文本
1676193641,70.66500,才这么点
1676192836,80.29900,啥也听不懂
1676191016,131.94100,前途无亮
1676190619,43.62200,不是宣传，因为这是事实，也是现实
1676190276,72.47700,没点土特产还敢求人办事？
1676187444,29.17500,狠狠卡美国人的脖子
1676187057,50.22900,卡美国脖子
1676184754,41.01800,《公务员干货》
1676183929,93.38000,哎呦卧槽事没办明白，就想着拿回扣
1676181910,22.19900,搁这一阵乱解读
1676179662,140.59700,求人办事，自己还从中赚钱，有点东西
1676179171,59.12500,原来是这个意思啊！是我单纯了
1676178174,101.41900,这服务员行为不符合逻辑，都虚开了还敢给第二个人。。。
1676175036,9.07900,郑泌昌 甘雨老师
1676174889,109.83900,笑死，三千就想打发
1676172772,25.60300,郑泌昌
1676164680,125.08400,逆天服务员
1676136009,7.40100,郑必唱
1676129997,31.90600,郑必昌？是你？
1676127154,43.61200,郑泌昌
1676126167,114.05900,你怎么知道服务员不懂事的。人家想给你穿小鞋怎么了
1676124095,3.19700,郑必昌，哼！！！
1676120454,44.15700,没想法就没办法了
1676118645,18.29900,霍金来了都要站起来敬酒
1676116029,9.10800,把老子的税吐出来
1676113240,29.13500,郑泌昌
1676094474,86.50500,其实也能算是吧
1676188579,9.11700,郑泌昌贪墨一案进展如何了？
1676188149,28.14900,《干货》
1676187485,7.25700,这分析有问题，他在剧中一直为官清廉，从未受贿，这孩子是他晚辈
1676180950,32.55000,郑必昌
1676177850,27.95500,强行降智，不然剧情不好推进。npc
1676174183,42.49200,公务员干货？就宣传这种？
1676136123,44.98800,糟粕
1676134055,7.29900,《传统文化》
1676133783,114.53900,小聪明
1676131735,7.08600,完全是瞎扯，建议看全剧
1676131702,50.49100,得加钱
1676125262,42.27800,这都听不出来啊
1676122284,21.69800,原来是郑中丞
1676108739,60.55400,国内喜欢用规矩把事推出去
1676089166,74.17900,我会以为他在跟我客气
1676087854,20.67100,卡脖子技术
1676194328,116.29200,这波操作简直逆天
1676193550,95.51700,本色出演
1676190315,51.52300,《公务员干货》
1676188307,74.60500,《天下为公》
1676185190,27.52000,郑泌唱是你
1676185073,6.77500,卡美国脖子
1676180703,42.00300,三体人：你们在讲甚么啊？？？
1676179822,33.08600,卡脖子技术
1676179315,46.18400,实的不搞 净搞这些虚的
1676174574,6.32400,卡脖子技术
1676173949,19.75800,卡脖子技术
1676138588,6.38300,吃饭只是提供平台，能拿出什么利益才是决定性的
1676133967,111.30000,哈哈哈哈，这服务员
1676133479,42.15600,郑必昌？
1676127704,27.18000,何茂才：郑中承我呢？
1676124873,33.41700,传统文化，算美德吗
1676122621,126.73900,我就一服务员，又没我好处，我凭什么命啊
1676114788,9.56700,各抱地势钩心斗角
1676087501,20.45300,郑必昌是你
1676193082,9.87600,上下五千年就研究这玩意儿呐
1676192683,41.98000,公务员干货，误人子弟之辈
