发送时间,视频内弹幕出现时间,弹幕文本
1675856981,53.35900,吓我一跳释放忍术
1675854757,131.04900,卖萌就完事了
1675854419,186.10500,鹰山仁，仁叔？
1675849899,110.96900,有模仿的韵味但就是模仿不出那味儿
1675844099,46.90300,好好好
1675841404,186.41600,"ew=[-p0'aszZASXDFGHJ:""?"
1675812957,71.08100,所以特利伽是特殊情况
1675812551,53.34900,吓我一跳
1675788039,47.05900,吓我一跳我释放忍术！
1675786187,46.61600,放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过极狐！！！放过
1675785953,505.12500,好开！
1675785889,357.95100,简称ooc
1675777960,34.83700,弔人:关我啥事
1675776558,577.56300,罗布可以和泰迦捷德放一起
1675773421,53.14800,好开 就喜欢你这羁傲不逊的样子 三连了
1675764594,606.67200,完了完了完了
1675761888,384.85300,花朵，树木，天空，微风，云彩，太阳，彩虹，海洋，沙滩，森林，石子，大地……我媳妇儿
1675752297,201.93800,德凯A梦
1675751482,574.20100,银河s已经免费了，去看看吧
1675748857,242.17900,好开
1675748282,242.40200,哈哈哈哈哈哈哈
1675747989,88.91500,鸸鹋小哥：ん?
1675746524,367.64600,求这个动图哈哈哈哈
1675745804,441.76000,剑悟天天战斗累（X）编剧不会写文戏硬凑时长（）
1675745250,509.44500,还有二妈雷德王、小妈哥莫拉
1675744284,390.76900,哈哈哈哈哈哈有道理
1675744083,586.64900,BLACK SUN ：奥特曼的末日到了
1675738906,366.85900,模仿的好像哈哈哈哈哈哈哈哈
1675731149,46.63000,噗
1675726922,19.66600,《我的忏悔》
1675724588,46.55600,吓我一跳我释放忍术
1675721840,564.77100,结局只能说一般，完全可以看出来是想致敬泽塔，结果还砸了
1675708317,577.64100,讲道理 我看完德凯后感觉还不如回去看特利迦
1675707572,46.52600,哈哈哈哈
1675707214,461.05900,确实，如果这剧不是叫德凯。斯非亚母体不可能活着落地
1675706873,182.05900,就是这里开始解释不清楚了
1675703109,124.24100,何群！是你吗何群！
1675701414,90.13300,hyper means high
1675700053,574.17100,xoz的确是yyds，我个人最喜欢艾克斯
1675699215,614.47600,geats？？？？
1675698787,124.43500,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈还真的像
1675697725,53.06200,tnnd，有本事奶暴太郎，我还真就不信了，就最后三集了，还能寄？
1675697074,383.91400,『花朵』『树木』『天空』『微风』『云彩』『太阳』『彩虹』『海洋』『沙滩』『森林』『石子』『沙砾』『大地』
1675695880,272.59300,赛罗晚期作品
1675695624,243.23400,症状就更是唐三了
1675693318,125.57900,本煜居然去演了日剧
1675690716,46.55400,超高校级的毒奶
1675688366,121.01700,不是阿加慕斯吗（doge）塑造的多么令人印象深刻
1675686345,518.23300,暴太郎：你在狗叫森么？
1675685505,550.31800,你的毒奶也会依然的得劲
1675684778,4.02200,现在我真的怀疑了
1675683858,593.06600,完了……
1675682910,613.22000,开学考试。。
1675682339,26.10000,6
1675681920,46.86600,太痛苦了
1675681775,390.49500,花朵 树木 天空 微风 云彩 太阳 彩虹 海洋 沙滩 森林 石子 大地
1675680981,41.44900,吓我一跳我释放忍术
