发送时间,视频内弹幕出现时间,弹幕文本
1676474486,122.60300,后面卷王同学去了，也被主管说虽然下班时间公司不管，但是工作态度要好一点，后面公司开会，我就负责背锅，然后被老板说，我负责的那部分需求，后面又说需要变动，而且变更需求需要修改我的前任的代码。
1676474357,122.60300,但是我进公司时候，主管就和我说只需要写后端业务代码以及前端vue后台管理项目就可以了，本来项目也不急，一边写一边测试，连个测试人员都没有。
1676474211,122.60300,本来在他去之前，我挺轻松的，下班时间就是自己的，他去后，听主管说晚上和周末都在聊工作，然后主管问我和他不是一个专业一个学校毕业的吗？我说是啊，所以后面主管也要求我做得比之前多的工作。
1676474096,122.60300,本来我上一个工作，做得挺好的， 然后我们学校一个著名的卷王也去我所在的公司了，然后就开始卷，本来一开始，我们技术主管问我很多我知道的，我都回答不知道，然后他去了，主管问他什么，他都说知道。
1676473357,1620.26600,中国父母大部分会拿你和他们知道的最强的比
1676428441,257.98700,国企加班费是象征性的，五点半下班也是象征性的
1676421478,360.75800,南京只有2500
1676348323,748.36100,为的就是这块技术
1676340631,435.58600,每个月？一两周汇报一次好像是多数情况
1676291233,1388.05100,测试干不了几年的
1676291118,1272.60300,也是被开的最猛的
1676290956,1110.64000,大部分自动化都是做算法了
1676288935,1214.74700,怎么可能国外见不到产口经理？？
1676287028,1147.49400,笑死
1676287022,1147.49400,太真实了
1676284065,977.20300,就像游戏公司的策划
1676269869,341.12400,6000块的实习工资。。。
1676264282,1589.04600,说得很好
1676263581,591.85300,哈哈哈哈哈
1676258931,927.37400,运营，商务，产品经理
1676230655,35.48600,《创业公司》
1676220268,1594.15600,心态确实太重要了，降低预期，和大牛比薪资，天天会抑郁吧。
1676219482,947.19000,北京1拿不到1万多，回老家吧。
1676201522,392.75300,.
1676201494,365.27900,。0
1676199225,1593.99000,赚钱使我快乐（doge）
1676198351,736.52300,求生欲
1676197849,999.81800,这种方式水文章的人太多了
1676190216,1664.71900,加油
1676189732,1512.64600,每天工作2小时月入3k，时薪更强
1676189637,1589.25100,月入3k笑哈哈
1676187879,405.57800,不可能给你足够时间的
1676187785,311.74000,效率高最容易毕业，工作时长不足
1676187416,944.04800,北京一万多确实不高呀= =
1676176673,720.61400,od排面
1676176274,190.18000,国企现在好多也加班
1676176058,77.45900,华为530下班哦，830是补工时的那几天，而且我们部门9点上班
1676175979,41.37900,“原则上”
1676170231,942.67700,你得看这是在北京啊，扣个五险一金交个房租还有啥
1676141962,1615.06200,就怕父母，亲戚的小孩都找到了工作hhhh
1676132861,228.35000,有点震惊
1676128706,1265.38200,今年裁员最多的
1676124611,1169.96600,这部分局限了 设计 交互 UA/UG 市场 BD PR GR 法务 财务 以及 最大boss compliance 其实还有很多岗位 to b甚至还有sales 都不太属于上述划分但大厂比例惊人
1676118903,1158.74400,主持主持人好像彭昱畅啊，爱了
1676113414,940.36800,1万多“确实也不高”
1676098925,722.00000,升华
1676088131,1275.30200,感觉被裁风险好高
1676077028,384.47600,我以为只是小公司，原来大厂也一样，真就管理人员普遍管理水平差最后压缩开发
1676068221,1469.99400,略高（硕士相当于传统行业博士）
1676067855,24.23600,周六不加班？比制造业强多了
1676046847,1539.62700,这美女 看着流口水
1676038698,878.17300,B站：你直接说我名得了
1676037891,1139.85700,哈哈哈
1676034958,339.05900,只有6000
1676032207,154.40500,能排在当天都不错了
1676029402,1672.30400,喜欢这类节目！
1676027960,434.59500,我们一周一次，总觉得我们老板有病
1676026748,1620.94200,寒冬毕业季
1676026684,1557.04400,时代变了
1676026613,1486.61300,太卷了
1676026232,1139.42100,哈哈哈
1676025663,332.08000,6
1676024834,1131.12100,生活所迫
1676019432,10.27500,好耶
1676016343,886.26100,准！
1676014751,234.77500,三倍一天能有三五千块，大厂日均工资差不多一千多，程序员
1676013228,588.13600,稚晖君
1676012912,1116.45800,hhhhhhh
1676012448,233.38400,故意的（狗头）
1676012049,6.60500,更新啦！
1676015487,10.83100,这个人叫啥，好厉害的样子
1676301180,11.47200,wc清华
1676014148,15.17900,我来了
1676382056,380.02900,。。。
1676201530,400.86500,。。。。。
1676099118,738.64500,双减
1676079671,355.00200,华子
1676036765,8.04800,又是你
1676033198,1130.77900,什么情况
1676021083,1673.27800,投币了
1676012980,1135.15700,li you
1676011716,3.80200,又是你！
