发送时间,视频内弹幕出现时间,弹幕文本
1676213712,6.58800,非常想做
1676211861,8.99600,正在做了
1676281038,6.97700,非常想做
1676209574,8.95300,非常想做
1676279211,6.41900,非常想做
1676209527,6.52200,非常想做
1676274380,7.14600,非常想做
1676209474,5.72500,非常想做
1676258880,5.55700,正在做了
1676201503,8.28500,非常想做
1676258300,6.76000,非常想做
1676200468,8.44700,非常想做
1676253208,6.26300,非常想做
1676198565,6.26800,非常想做
1676238659,7.76900,非常想做
1676197789,7.02300,非常想做
1676219575,8.89200,正在做了
1676196673,7.21500,非常想做
1676217847,5.93900,非常想做
1676194746,5.71000,非常想做
