发送时间,视频内弹幕出现时间,弹幕文本
1676506642,134.93900,厉害，我前同事信息部的，比较厉害，现在进了江铜
1676477855,175.84200,智联招聘
1676475106,51.75500,我就是国企，公司已经十几年没有社招或者校招过正式工了
1676471423,126.67600,现在视频会议他们已经出现不会的问题了
1676469712,100.92400,去国企央企单位这种最可靠的途径是    朋友圈。。。
1676466088,47.85900,多新鲜，现在真正有编制的又几个？
1676465729,41.19200,就好比招标网上的项目都有主了
1676455596,27.29900,那都是虚假的招聘信息
1676439222,209.11400,后面是啥花啊 还挺好看
1676439063,75.62500,但是施工国企劳务派遣一大把
1676438939,38.22600,这些无用信息可以投诉掉么？
1676438341,170.06400,问问两个传统平台具体指哪两个呀
1676437911,11.13800,铁路局最香
1676433314,1.05900,高启盛跟你什么关系？
1676433314,225.82600,哈哈哈
1676422582,107.77200,正好被你说中 市政道路设计刚入职国企
1676418937,93.19800,有一建就是正式工
1676400648,166.16500,原来如此
1676391010,85.22300,年轻人不要去国企，养老的地方
1676387188,224.05300,进入销售类国企，学的东西至少比小企业行，待遇就真的一般，稳定确实是稳定
1676386723,96.13900,那咋活累活谁干？
1676384552,212.42900,淦 很真实了
1676383828,224.88800,这真是说到点子上了
1676382509,16.78800,智联，boss～
1676381857,128.55500,自信点，这都不会
1676373922,60.06100,吉化四千多元工资很稳定
1676370389,66.49200,考研音
1676483520,6.75700,音工发福了呀
1676415809,66.81900,一看姐姐就要考研
1676382545,52.77300,同问
1676380772,11.52900,当初你对我爱搭不理，现在我让你高攀不起
1676473020,124.55700,是的，我就是
1676389077,77.52100,不不不，校招都不一定是好的，只有内推比较好
1676385890,45.18000,分包发的
1676376293,104.97300,我也是
1676384837,69.26400,好押啊
1676380400,12.77200,不是外企吗？
1676369340,7.45800,回成都了
1676460335,30.02500,智联
1676446887,24.50400,都是假信息
1676422049,64.62100,来工地吧，劳务同工同酬一样升职
1676373923,54.63400,skr～
1676370778,50.17000,现在还有一种连劳务派遣都算不上到临时工
1676481807,106.05900,我去，中J？
1676480998,70.64100,靓女我们做猎头的 不是搞诈骗的 莫说的这么悬
1676471975,9.39300,这是什么滤镜…有点之前的相机的感觉
1676383621,80.59300,嘛的，考研
1676382020,15.77800,经济形势的原因
1676451324,59.36300,满嘴顺口溜，这是要考研吗
1676508230,75.52800,正式工大部分都是内部招聘的
1676466209,107.21900,前面那个说一建的，别闹了，有市政和机电，一级造价师，人社部高工的照样的合同工。没编制
1676446960,41.87900,投诉给谁？投诉给app，然后app公司把信息撤了，然后没几家公司招人了，然后没人用他们app了？
1676431964,13.66300,胡说八道。没本事哪里都混不好。
1676420250,212.45800,谢谢
1676384756,133.25900,这些我都会，每次开组会都我弄的
1676382583,91.19500,寄了
1676377038,225.53700,吊诡
1676371172,99.03300,我就是
1676370433,6.29900,音工越来越美啦！
