发送时间,视频内弹幕出现时间,弹幕文本
1676115508,45.20300,明明是一毛几。。。。。。（缺道具）
1676031918,41.57700,书接上回
1676031863,11.90100,部队特色 “协调”
1676026129,46.80700,这玩意是金的吧～
1676019399,57.99400,只想当将军的士兵也不是什么好东西（
1676010498,1.95100,不错，有野心
1676004063,64.69700,狗班长:你小子这次，又犯什么事了
1676000619,12.94500,15分钟
1675947292,52.19400,大校
1675946968,29.49700,潜台词：当众说这些干什么？要还要说私下说
1675946863,21.65500,班长，你再替我去打扫一下吧。
1675944419,52.39100,至少是少将级别的军衔 
1676464568,53.61200,这升的是不是有点快前天刚升总队长，今天就升少将了
1676296950,59.24100,起码是少将，哈哈哈哈
1675944207,5.77300,1分钟
1676044992,54.38500,将军衔是吧
1676030596,47.33900,就一副干部肩章而已，真没啥值得大惊小怪的...
1676012038,54.07600,这是尉官吧，5302场的
1675948757,3.30900,《和珅》
1675945475,65.78000,翻译：去把那个狗窝收拾了，否则我让它咬你
1676296588,3.09200,省流:上次睡着了被授衔还不够，现在想要麦穗加星星了？
1675962748,59.81500,直接将官真行
1675944581,54.51400,这个手里拿的实际上是一毛一
1675948199,0.00000,温馨提示：并没有人会在乎你是第几
1675947038,49.57000,班长：你小子可以呀！！啊？！前脚刚升总队长，后脚直接提升将领？！
1675945700,54.62600,给自己授衔将官牛批啊
1676381318,1.16400,省流：不想当将军的士兵不是好好士兵
1676209937,55.76400,将军了是吧
1676140840,62.74400,哈哈哈哈哈哈
1676093279,21.98300,给班长弄一套
1676053836,65.97800,蒋官的怕是拿不到哦…………
1676036775,55.38100,将官衔
1675987871,1.26500,没人在乎你的温馨提示
1676106104,55.77900,上将
1676093380,1.11900,温馨提示，你代表不了别人，我在乎第一
1676044703,64.19300,这不手机电池
1676032577,15.12200,牛逼，太熟悉了这一幕
1676018970,0.88800,省流：不想当将军的士兵不是好好士兵
1675944293,51.99200,所以这是啥呀？
1676100638,0.52500,没有人会在乎温馨提示
1676028681,56.46700,像我捡到了比我等级高的军衔回头就缝自己身上。
1676004059,0.00000,其实，这些看似小事，就是FuBye的开端。利用职务之便，，，，，大家看着办吧。如果内心的贪欲、占便宜心理自己无法遏制，站在越高的位置只会越危险。不是挑刺，而是大家入伍没入伍的，从事公共管理服务事业的人
1675978350,66.77600,军犬：这周的牛肉干怎么这么少呢
1675945364,55.79400,麦穗加星星是将官军衔
1675944660,57.57500,麦穗星星，将级军衔
1676209902,28.96400,回班再说尺寸
1676200484,32.84800,还是和珅穿着舒服
1676031075,59.89900,卧槽给自己授衔啊
1676015605,56.03900,将星！！！
1676002958,1.39200,士兵顺走一个两个军衔徽章，中级军官顺走一批两批被服物资，高级军官拿着军队的财产去做生意。唉，千里之堤溃于蚁穴啊！要警醒啊。
1676002946,0.21500,其实，这些看似小事，就是腐败的开端。利用职务之便，，，，，大家看着办吧，如果内心的贪欲占便宜心理自己无法遏制，站在越高的位置只会越危险。​不是挑刺，而是大家入伍没入伍的，都要思考一下这个问题。
1675950149,47.01800,你肚子有那么收吗？
