发送时间,视频内弹幕出现时间,弹幕文本
1675994908,10.33000,再找呢
1675936844,6.67500,还可以
1675981797,11.07400,再找呢
1675936842,21.27100,5
1675980458,8.08200,再找呢
1675936809,19.94300,5
1675937529,20.81300,5
1675936797,8.03300,再找呢
1675937517,20.70900,5
1675936781,21.04700,5
1675937492,7.48400,还可以
1675936767,7.21300,再找呢
1675937491,19.69900,5
1675936762,19.09700,5
1676181977,8.57100,再找呢
1675937243,19.56000,5
1675936752,9.86800,再找呢
1676145894,8.80500,再找呢
1675936871,19.02700,5
1675936732,11.83600,还可以
1676126739,8.92900,再找呢
1675936845,7.13500,还可以
1675936641,7.48400,再找呢
1676028982,11.09600,再找呢
1675936844,8.35700,再找呢
1675933041,19.51100,5
