发送时间,视频内弹幕出现时间,弹幕文本
1676512679,122.53900,8人，一厅两室寝室擦
1676503347,82.68000,还有时间发朋友圈就不是很忙
1676475213,34.95100,旅游管理能当在编老师？现在老师被都限制专业了
1676472571,80.95900,不错啊
1676472348,104.33900,8个。。。。
1676465121,49.08400,四川旅游学院
1676458722,130.42400,太好啦 这工作躺平爽啊
1676454317,25.85700,也就是说是四川的二本师范院校
1676442682,94.52400,高
1676431252,55.13900,←考证就行，合同制老师没编制，如果缺人挺好进的
1676418143,147.49900,可能也有旁边宿舍的朋友
1676403527,170.14300,编好考啊，末流211本临床，宿舍考研考编都上了
1676390359,79.13800,不会是成体吧？
1676389616,136.95300,这是乐山？
1676388667,11.40000,那就是四川旅游学院呗
1676386477,89.57900,马来西亚的研究生含金量高吗？
1676386385,181.26400,不会的，旅游业被抛弃了
1676385031,72.77400,本科毕业2年就结婚 感觉有点早啊
1676380495,163.65400,应该都是文科生，高中底子在那
1676378733,157.90200,我去，编这么好考的吗？还是她们宿舍的都是学霸？？？
1676375351,43.06900,西师大的
1676374866,25.81800,A 当了老师
1676373072,163.58000,我最理想的职业——职高老师
1676372161,116.20500,8个人啊
1676371153,0.66500,省流：除了室友C其他都转行了
1676370789,11.52800,？警觉！
1676371911,11.62000,一坤年（指正）
1676460494,95.65900,之前刷文凭的好地方。。
1676444139,12.03800,要  素  察  觉
1676397342,2.68300,根据四川、二本、旅管、生源地、8人寝来看，这是2020届四川旅游学院的旅游文化产业学院
1676385899,138.01900,你们宿舍人好多啊
1676385673,85.81000,农村不算早
1676377289,172.99900,現在旅遊爆發了
1676371814,12.28400,一坤年（指正！）
1676507989,147.85200,乐山师范学院旅游管理就是八人寝
1676430414,49.17800,专业不对口怎么去当的老师啊
1676377680,164.03800,都能考上编，挺好的
1676375291,13.29600,两年半（警觉）
1676371096,133.28900,感觉也不错，哈哈哈，直接躺平了。女生没什么压力到还挺好
1676425694,138.87900,考研期间感染最难
1676374615,13.94300,《两年半》？小黑子
1676372276,13.62000,川师大
1676492113,94.41000,二本本科有机会出国就不错了
1676462760,114.38000,不算倒霉，只是常态
1676460626,128.09900,媳妇手下两个这种的。因为是高校还有寒暑假，给的工资高点，有5000。
1676449066,98.05900,马来西亚顶级学校研究生还是有含金量的
1676432815,14.25900,绵阳师范学院？
1676387802,4.58100,可让我刷到了
1676386523,122.19900,总比那些在考研前一个星期感染的幸运
1676372219,174.71300,旅游管理哪也不要
1676371374,34.85800,都挺好的
1676512598,54.69900,专业不对口，考教资啊
1676507956,140.79900,这里是乐山啊！
1676475263,62.10500,那第一个考编的是什么鬼
1676455361,14.86500,警觉
1676421651,169.36700,考上比例平均都1比50吧，这么多人考上吗
1676386766,16.42900,寄
1676371093,149.59200,乐山师范学院
1676386829,101.58500,几个室友？
1676386596,181.15900,估计还要比较长的时间哦，现在大家首要任务都是攒钱
1676371501,144.95400,9人寝？
1676470503,13.36200,一坤年
1676465159,83.06800,川旅
1676465058,14.16100,一坤年
1676428599,84.42700,我家就在图这边
1676376834,9.49900,你省流我还看个der啊
1676373550,135.54300,早十晚五？？？
1676370984,17.04200,一坤年
1676370782,9.74600,毕业一坤年
1676370771,13.57900,一坤年
1676370739,16.97900,一坤年
