发送时间,视频内弹幕出现时间,弹幕文本
1676515492,72.27900,感觉人会疯
1676514213,144.44600,抖音、小红书各个年入百万
1676511872,11.44700,鲁荣渔号事件，船公司任何处理都没有，地方的庇护让它们肆无忌惮
1676510925,64.77900,江船哈哈
1676509886,107.59100,搬运工？可以呀，先签合同再干活。不用出海还能2年30W还不好
1676509099,185.69900,左上角有飞机拉线
1676508975,151.97900,我能17000以上，但是不晓得啥时候就被裁员了
1676508489,97.83700,套路来了
1676507232,121.23000,直接照着读吧，这费劲
1676502860,100.34500,这个音乐叫此生无悔入华夏，
1676484537,49.10500,你朋友干的不是海员，是海盗
1676482784,0.87800,海和尚
1676476203,90.41800,哈哈，
1676475462,144.86700,稳稳当当吹空调我也是这个数
1676471185,22.43900,韩元吧
1676467014,122.15900,货轮都必须要水手证吧
1676464306,177.70500,这样不报警吗
1676462025,60.17900,一年15万，卖命的活，没多少人愿意干吧
1676458562,192.04600,押金
1676441388,30.17900,我有亲戚就专科院校出来直接分配跑船，一年20万，但是网上招聘的啥证书技能不需要的，那估计悬
1676441371,40.01800,会开船的机长有这个价，人家有证
1676440215,18.27200,一年15万也不多呀
1676435969,124.69800,为啥要配这个bgm，好吵
1676435520,55.45800,海员一年15万多吗？
1676511024,22.63900,和送外卖差不多，人家还能哦偶尔去宝剑
1676459521,64.97900,又不是1万多美金
1676513280,60.71800,要考证
1676510781,73.37900,各位不要太杠这15万了，现在的打工人远远没有这个数。
1676510667,154.96100,人家可能是老板或老板儿子吧
1676456325,25.25900,这个真的有，朋友干了远洋，攒了点钱。不过海员证…（哪儿都有骗子）
1676511174,31.75900,这算什么馅饼，正规公司最基层的海员一万打底就是常态。
1676505215,22.11800,骗局到底是真的假还是假的真？
1676503879,147.86900,吹着空调，梦里不止这个数
1676471121,42.91900,我朋友，一年就有三十万
1676461279,133.96200,我们这边原先有直接在学校来招的  算不算？
1676442160,5.90600,鲁荣渔船事件记忆犹新，这个黑心公司还活的好好的
1676441573,65.64200,太多了
1676508335,26.37800,一年15万还用骗嘛
1676504063,74.76900,还有破渔船
1676511950,50.41300,鲁荣渔2682号 这种骗局早就有了
1676507811,160.01900,没1.5W一个月谁去干？一个月下不来一次船 连无线网都没！
1676506893,64.51900,十五万不用上船干吧
1676488464,58.10100,我有个朋友十天赚了三十万呢
1676478688,27.55800,能的！海员真的能！一个月两万我也认识几个，就是老婆容易跑
1676477688,16.81800,你在照本念！
1676441589,67.99400,一年15万太多了
1676513011,47.10000,大证？
1676511141,76.53600,内陆人之前没见过海，就那回上观光船开到刚看见岸边在天边，往海里看突然就有一种恐慌感
1676504258,71.18300,你到海边玩  你觉得可能吗
1676503873,150.86700,吹空调做梦不止这个数
1676476999,36.05000,我邻居干半年都有30w…
1676474357,9.57000,骗局是不是真的？
1676475314,29.32500,两年三十万干这个？我一个底层员工稳稳当当坐办公室也差不多是这个数。
1676511641,82.91800,我特喵一天就15个大不溜，你给我看这个
1676515496,142.39900,是不是照本读自己看不出来吗，还在这瞎碧碧
1676510926,65.00000,我朋友一个月几百亿
1676507901,161.21900,把你们关在家里不给网络 受不受得了在说吧
1676504651,126.23800,你配这么激昂的音乐是要出征吗
1676502332,21.69800,卖猪仔
1676459506,61.09900,多个屁
1676453717,84.77800,说句难听的，那些大货轮，搭的那个扶梯，风大一点跟荡秋千一样，我之前上去过几次，反正我是我不转
1676453599,26.41800,这行业，还得看你的八字，你的命硬不硬
1676445698,153.36200,破桥桩能拿到20万
