发送时间,视频内弹幕出现时间,弹幕文本
1676516325,115.71700,写段子的绝逼没在体制内待过
1676516280,70.60800,感觉你这个不属于摸鱼啊
1676501968,15.27800,没关系只能退
1676316007,55.23000,那都犯了怎么办
1676217413,155.13200,没有这个初心
1676176791,65.90800,不要发朋友圈
1676131038,107.99500,哈哈哈哈哈哈哈哈哈
1676035640,220.52500,不矛盾，只是你听不懂
1676027804,48.83200,不错不错
1676027367,133.96600,首先，我的想办法进体制内
1676026478,113.10100,听君一席话
1676012425,117.21900,然而人工智能就能写作了，假扮机器人没意思
1676006128,98.39500,有什么用
1676004996,3.48500,省流：勾心斗角前后矛盾，心累
1676004323,68.51200,现在都不发朋友圈了，就是这个原因。
1676004174,87.14700,不抱怨怎么推活儿
1675993468,211.87200,前后矛盾的太多
1676017010,5.61900,最大的感悟应该是：毫无收获
1676048462,119.17900,千万别去写材料，单位里的秃头都是写材料写秃的！
1676006515,7.13800,一时摸鱼一时爽，一直摸鱼一直爽
1675959699,10.27200,是摸鱼真幸福
1676385224,122.69700,如听一席话
1676041913,159.98100,尼玛
1676017781,7.36900,爽
1676015874,193.66200,废话
1676015695,112.67600,十五、别活了
1676013755,31.06600,前提是领导能解决也愿意解决
1676005309,7.35800,爽~
1675982832,17.99100,最大的感悟:爽
