发送时间,视频内弹幕出现时间,弹幕文本
1676447703,181.13900,理工生写文章比文科生好N倍，无论是引经据典，深入剖析，还是文艺小清新，都比文科生强
1676446792,88.40100,宇宙的尽头是教育培训
1676445990,2.28000,啊啊啊后面那只鸡好可爱
1676302967,73.30400,文科学了护理直接哭晕在厕所
1676176786,386.37800,招姐说得好棒！！谢谢～
1676107982,114.15100,真的是一点用都没有
1676087974,238.63700,这些基本能力前提也是要有一个名校背书
1676040419,172.75100,好厉害
1676040361,76.42100,总结 教育培训
1676040304,40.83300,别骂了
1676019203,229.57800,本专业的都失业了，何况跨专业
1675988846,60.27300,旅游管理哭死了
1676447132,6.03700,销售 销售 还tm是销售
1676447797,238.19900,哪个哲学生去做产品经理了，具体说说
1675950767,21.87700,马主任瞩目！
