发送时间,视频内弹幕出现时间,弹幕文本
1676479261,231.80700,你到底想不想听我回答？
1676386645,262.36000,好想吃炸鸡，快吃
1676386535,162.78700,替人尴尬的毛病犯了
1676382603,162.41800,我光是听都尬了
1676373632,163.81400,换一家呗
1676366245,29.94500,淮南人震怒
1676350917,223.45500,这要是真做过的话 很容易回答出来吧 
1676308125,172.63800,我大学实习的公司跟我学校，校企合作的一个公司也是有往来，很奇幻。
1676295404,202.39700,给个建议吧，吃的和说的不要放一起，在听说话又介绍吃的
1676280172,286.82000,哈哈哈哈太真实了
1676269917,205.71900,咋老出戏啊。。。。
1676263833,246.85900,还好 都能张口就来 质量高不高就不知道了 毕竟不是这行的
1676253439,237.27000,我没用曲线啊，我就最基础的剪辑而已啊啊啊
1676214067,0.67900,刚入职的HR实习生表示：公司一般社招会在入职前进行背景调查，原则上是三家公司，实习生则没有背景调查这个程序。当然如果是牛的公司，可能也会做背景调查
1676177478,156.19900,妈呀。。
1676170431,242.40700,感觉还好诶
1676138251,89.38500,啊这，真敢呀
1676131178,43.58600,奇怪的归类增加了
1676129543,299.35700,自己人别开腔
1676129516,284.21800,很有道理
1676129484,274.65400,而且尴尬
1676129419,233.68900,播放曲线这个好难
1676129364,203.05600,咋老出戏！！！！
1676129293,159.48000,出戏了锴哥
1676129231,122.51400,小帅有多帅
1676129025,88.80200,……
1676129016,81.92600,多充分？
1676129002,73.76200,露馅多尴尬啊，还不如实话实说
1676128967,60.75000,干豆腐好吃
1676128943,54.80600,这个应该不行吧
1676128885,43.20100,垫垫肚子……
1676128876,39.77400,唐揚げ
1676128846,27.40100,锴哥今天依然很帅
1676128836,23.88900,我就说怎么可能没有吃的
1676190720,205.97800,为什么要突然插一句蛋是溏心的 我还以为这就是例子
1676128793,1.86000,今天没吃东西有点不习惯
1676288768,56.93700,粉丝：你礼貌吗
1676167675,239.91500,我去  好可怕
1676138442,247.59600,还行，但是真的面的时候我反应不过来
1676122818,244.37900,这个好像还行
1676352422,206.09100,？？？
1676362679,204.45500,糖心蛋只是暖场的话，抓不住重点可还行？
1676129335,182.14300,打嗝加粉
1676129200,101.98500,豆制品好吃啊
1676128981,65.03100,我好像是来看吃播的
1676128812,7.34900,造假被发现会很惨吧
1676462399,246.31900,很简单
1676129468,261.09400,只有职场人才会做充分的求职准备
1676122147,58.90800,完全捏造经历的主要风险就是看面试官会不会问到底了……
1676300117,19.73900,医学觉得正经医疗机构都会发现造假
1676425193,170.29000,拍视频就不要吃东西  不礼貌
1676341939,160.69800,这就是脸黑，换下一家吧
1676333573,265.27200,如果我真有我会打开让他看看
1676312138,201.06500, 给你演示给你演示一下吧，然后说这个蛋。。。。。
1676290456,189.35700,听起来就脚趾扣地了。。
1676187057,207.09000,别搁那儿介绍美食了
1676129431,238.98600,为什么没有好刁钻
1676129308,169.52000,太尴尬了吧
1676129276,150.10800,卧槽。。。。。
1676129248,127.26700,要的要的
1676128935,51.19400,夸大这种是可以的吧
1676128859,32.69800,你是真的爱吃蛋
