发送时间,视频内弹幕出现时间,弹幕文本
1676358202,134.98800,辅导？你确定你赚了？
1676290178,5.91900,可如果我是房东，该怎么办？
1676214906,222.95800,给你优惠，你能把5年租金一次交够吗？？
1676214799,143.47700,谢谢。我的房子不长租，每次只续一个季度，跳过。
1676214746,120.91800,我博士，我老婆硕士，这个点跳过了。
1676204347,153.82500,深圳房东：你不租拉到 用的是人租
1676199875,92.65900,房东:不租有的是人
1676198195,188.90300,我就不找中介出租
1676198116,122.91900,画大饼对我无效
1676205455,82.91400,房东：你租不租
1676305154,94.25500,爱租不租滚？
1676277110,126.62500,要是孙女或者女儿的话，我可以。
1676222628,92.56800,然后房东直接拒绝，拉黑，主要还是看需求，是出租需求高还是租房需求高，出租需求高，啥都好说，租房需求高，一切免谈
1676198070,86.78000,我直接拒绝
