上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676418563,1,18,False,False,我直接蹲在公司大门，把老板砍了
1676470053,0,3,False,False,这种劳动者维权过于复杂困难的情况什么时候可以改善？公司违法成本低，劳动者维权成本高。
1676394182,4,26,False,False,签完拍照[doge]说回去慢慢看
1676421641,0,6,False,False,没劳动合同不赔的更多[doge]
1676437778,0,1,False,False,如果签了一份没有用的合同，还给收回去了咋算？（合同有一条入职多少年后看我表现，为我缴纳社保），这算签了，还是没签？[笑哭][笑哭]
1676430889,0,1,False,False,也不怕有人在大门口蹲老板给他开点口子透透气。[doge]
1676473511,0,0,False,False,一个月两三千被裁了也无所谓。
1676371404,0,3,False,False,支持豹哥[打call]
1676429625,0,0,False,False,就说没签合同
1676396023,0,0,False,False,我们这是千万直接拿走，根本不会给你
1676396366,0,0,False,False,我TM直接打开文件柜把自己那份拿回来，不会有公司想跟一个手上有全部材料的财务打官司的吧
1676375883,1,0,False,False,那如果竞业协议不给你那份怎么办呀？
