上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676290297,7,114,True,False,所以说，好多打工人真是拖不起，所以造成这种公司明目张胆的迫害。[doge]
1676288924,6,92,True,False,哈哈哈哈～～～～  一审法官年终奖飞了～～～～～
1676305941,6,48,True,False,大栗子啊，你这运气属实奇葩，居然遇到一审法官失误[笑哭][笑哭]只能打持久战了，心态放平就一切都好。另外，民事诉讼是二审制的，二审即终审，在二审后面不会再有了
1676291261,4,34,True,False,真的证明了 这年头上班真的有可能倒贴💰的[笑哭]还不如之前没上班 也没这么多糟心事
1676288236,3,34,True,False,只能说加油啊～～真的是太磨人了，要是我的话，我根本坚持不下去。真的很佩服你[拥抱][拥抱][拥抱]
1676289626,4,22,True,False,我去，我都忘记啥时候关注的了，都以为完事了[笑哭]
1676304114,1,13,True,False,这样就浪费时间了，但愿结果是好的，既然有人证可以出庭一试，赢了的话对方保全错误可以要求赔偿。
1676422255,1,4,True,False,一审法官岁数是不是比较大，以前的法官好多其实法律功底比较浅[doge]
1676303403,2,10,True,False,加油！ 我劳动仲裁历时20天 拿到1w 草率解决了
1676288447,4,9,True,False,终于二审了，是不是还得拖到年中再来个终审？[笑哭]
1676416361,1,2,True,False,打工人之光，加油大姐姐[打call][打call][打call][打call][打call][打call]
1676290099,1,7,True,False,我是随州的，给up加油打气！
1676294112,1,3,True,False,Up真的好有毅力要是我一件事拖这么久我可能就放弃了[支持][支持]
1676303791,2,3,True,False,我勒个去，这都多久了[笑哭][笑哭][笑哭]
1676309865,3,3,True,False,同一个案件二审只能发回重审一次，不过发回一审后还可以有一次二审
1676423551,1,1,True,False,看见就投币，一直等结果。加油打工人[打call]
1676451843,1,0,True,False,发回重审是二审不认一审干的那个结果，觉得这活儿不行，你重来吧。 跟你没关系，主要是一审有问题，一般是重大事实不清忽略证据啊什么，反正是有关键因素没考虑进去。
1676433240,0,1,False,False,其实最想知道是哪家公私
1676289040,4,5,True,False,卧槽。这能打这么久？
1676288542,1,5,True,False,[笑哭]好折腾人
1676288149,0,4,False,False,[拥抱][拥抱][拥抱]
1676337289,5,2,False,False,遇到这种情况吧就是博弈，以其人之道，还治其人之身，公司起诉你你也可以起诉公司“诽谤我，这个损失应该是公司正常经营风险，要求公司陪我100w精神损失费”“公司经营方式有问题导致我赔钱”反正都是胡说八道嘛
1676288804,0,3,False,False,阿这
1676382630,2,0,True,False,人生真的太不容易了，坚持顶住。
1676473451,0,0,False,False,加油，同为打工人，看好你，但是对于这个打回一审不太懂，有可能是一审相关人员不作为导致的？希望可以看到驳回到一审的真相，以及具体原因
1676293737,1,2,True,False,加油，三连支持[打call]
1676459727,0,0,False,False,加油，抵制无良公司！[脱单doge]
1676471976,0,0,False,False,湖北小老乡加油[打call]
1676316336,2,1,True,False,加油 ！
1676378088,2,0,True,False,不光关注还投币了[来古-注意]
1676289222,0,2,False,False,up加油！
1676289382,0,2,False,False,加油
1676422567,1,0,True,False,加油，支持你[打call]
1676311613,1,1,True,False,"这桌子。。居然[doge]
让我想起银魂的一集"
1676290155,0,4,False,False,你现在能正常工作吗？
1676422950,1,0,True,False,加油啊！
1676290277,1,4,True,False,真磨人
1676289114,0,2,False,False,加油加油[打call][打call]
1676288324,0,2,False,False,继续加油👍
1676288458,0,2,False,False,加油👍
1676291644,1,1,True,False,加油⛽
1676435409,0,0,False,False,现在有些人就是店大欺客。诈赢了就是40多万人民币啊。没想到你反抗还找到证据。现在想两万就拍拍屁股走人。你律师费都不够。
1676288155,0,2,False,False,创作不易给你点赞
1676476589,0,0,False,False,加油吧[奋斗]
1676435427,0,0,False,False,先三连以后再想评论怎么写。
1676459244,0,0,False,False,加油！
1676316397,1,1,True,False,这就是你隔壁湖南冬天的抗寒神奇
1676301690,1,1,True,False,加油加油！粟子的视频给了我们很多力量！后期的进展要发出来啊！
1676303793,0,1,False,False,支持
1676389479,0,0,False,False,加油，给你投币加油
1676308050,0,1,False,False,加油[打call]
1676302966,0,1,False,False,加油[打call][打call][打call]
1676302736,0,1,False,False,加油💪
1676290399,0,1,False,False,加油！！！！
1676339208,1,0,True,False,我们一直关注着[呲牙]。 教公司做人。
1676314519,1,0,True,False,只能等官司完结了才能去找工作吗[doge]
1676382138,0,0,False,False,加油
1676381169,0,0,False,False,加油加油！
