上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676690606,3,266,True,False,哈哈，终于有人讨论这个问题，我是有发言权的，如果知乎上公司的口碑很差，那么他就是差(叮咚买菜)如果知乎上该公司的口碑很好，那么就有可能是刷的(易丰搬家，云鸟)，好了这下大家都知道我是条物流狗了
1676970903,0,19,False,False,我入职现在的公司前知乎搜的评价，99%都是负面的甚至骂的。但是当时没听，来了以后发现知乎上说的都是真的，而且公司里的员工，上到办公室的，下到一线工人，私下都在骂。现在我也是其中一员了。
1676767830,1,103,False,False,真正在行业内干的好的，很少有人会在网上专门发一段文字夸自己的公司。大多人都是拿网络当垃圾桶，宣泄自己的情绪。真正要了解一个单位的好坏，还是找内部员工比较靠谱。但是通过网络上查的信息，也可以基本了解到这家公司负面消息的底线，能吃这份苦也是可以去的。毕竟没有十全十美的公司，只是看你能吃哪份苦罢了。[tv_doge]
1676690912,24,114,False,True,顺便说下最简单有效得到公司最真实信息的渠道吧(B站那些视频只教你看公司报表，上某网站根本就没有实力作用)，最真实有效，贴近自己的生活的操作就是直接找前职员工问，和某些招聘软件的留言功能，这是又快又直接，公司报表别说你看不懂，就算看懂了，也只能知道公司大概发展情况，对于我个人在公司干的爽不爽，个人在公司以后能不能发展的更好完全没有任何用。具体傻瓜式操作方法，我大概会尽快出视频，可能也许吧
1676691410,2,65,False,False,知乎上没几个公司评价好的[笑哭]主要还是看大多数人吐槽的缺点你在不在乎，再个不同部门差距很大还是要具体打听到要入职的部门
1676692360,22,25,True,False,"拿比亚迪来说，汽车业务是to C，云轨业务是to G,电子代工业务是to B。感觉这种公司好复杂啊"
1676788679,0,10,False,False,网上夸好的大概率是刷的，网上说坏的，那就一定是坏的[doge]
1676853579,0,2,False,False,连特斯拉都在鼓励996，这个行业，但凡有发展的企业，都不太可能是风轻云淡的工作节奏。宝马，沃尔沃亚太确实不加班，但是进入外企的学历门槛和资历门槛比较高，尤其是对英语口语的要求
1676844053,0,6,False,False,没有up这么专业，但是一个很简单的逻辑，除了互联网大厂抢人以外，其他行业去找水军抹黑同行人事方面毫无意义，一是同行太多抹黑一家收益的也未必是你，二是稍微大点的企业根本不缺人应聘
1676937902,1,1,True,False,现在就是在toG的企业 太难伺候了[笑哭]
1676822600,0,3,False,False,看你要去的岗位，你如果应聘管理层，算了，管理层会有自己的判断。[doge]
1676715010,0,8,False,False,大叔说得好，尤其是最后那段，我觉得toG的公司都有点问题，公司利润点根本不能保证，最后发现还是消费端的公司有搞头一些
1676690818,7,29,False,True,以前看知乎挺靠谱，但随着流量涌入知乎各种牛鬼蛇神都用耸人听闻的信息博眼球，职场没有大叔这样讲的很细致的up或答主，网上辨别信息可信度可以有这三个原则：匿名与否，排他与否，集体与否[呲牙]
1677062995,0,0,False,False,只要知乎上没说差的，那就是好的。
1676694739,2,8,False,False,外企比较难。之前日企看规模然后认栽。现在的欧企…行业原因能看到这个公司名的基本都之可能狂骂[笑哭]
1676874638,0,2,False,False,我拿的offer查所有公司，都很烂。 。查脉脉全部喊快跑
1676692457,1,3,True,False,说到务虚，正威集团被睡前消息开了好几次团了。
1676717878,0,2,False,False,一个大公司，岗位有差有好，如果条件允许的话，还是建议你去问问你想去岗位的在职人员
1676703021,2,1,True,False,天线行业如基站天线通，通信模组是怎样的业务模式呢，tob吗？
1676778583,0,1,False,True,还得是大叔专业
1676707074,0,1,False,True,感谢大叔分享[脱单doge]
1676722401,0,1,False,True,精彩
1676848686,0,0,False,False,知乎基本上就不可信
1676853059,0,0,False,False,大叔，最近才发现你的视频。我毕业到现在在一家新能源电驱系统供应商工作，研发岗位，公司领导对我业务能力评价较高，但这家公司客户至上的企业文化，上班时间和私人时间界限不明，导致我家庭矛盾严重，我想跳槽。有两个担心的问题希望您能解答一下，一是汽车行业是否都是这样24小时待命的状态，大半夜十一点开会？二是我如果从零部件供应商跳到整车厂，会不会边缘化导致竞争力下降[doge]
1676693125,1,0,True,False,"请问讲toB,toC,toG企业区别的视频是哪一期呀？"
1676690546,0,1,False,True,顿悟了大叔[大哭][大哭]
1676692431,0,1,False,False,白嫖厂口碑吓死人[doge]
1676760957,0,1,False,False,别说知乎，你去任何一个行业贴吧也都是劝退居多
1676715333,0,0,False,False,这个问题正是最近纠结的
