上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676690147,8,1092,True,False,两个人叫了七个金融分析师连夜开会怎么了
1676620717,8,1253,False,False,大家看看就得了，可别转发给你研究所的所长[doge]
1676607126,5,1354,True,False,金融业还是重体力劳动业啊[doge]布哥你得注意身体 看的变虚了[doge][doge]
1676690833,12,478,False,False,之前在某国企，我个人不图升迁，所以觉得工作也没有想象中那么与校园思维脱节。直到今年刚跳槽到某金融企业（乙方），每月的招待费用都报的我瞠目结舌，招待方式各种各样，光KTV大客户经理的微信就加了3个了[笑哭]
1676606809,7,265,True,False,整天说实话，居然不过百万粉[doge]
1676630527,3,287,False,False,大家都是在哪个段子里了解到的琴琴？
1676897887,0,18,False,False,"我发布了一篇笔记，快来看看吧
金融圈的十大美德

00:00 1.作风正派
领导进去，32个美女举报

00:21 2v700:37 调研01:08 思维敏捷
https://www.bilibili.com/h5/note-app/view?cvid=21945520&pagefrom=comment&richtext=true"
1676606747,2,328,True,False,说好的琴琴露脸的[doge]
1676606512,3,137,True,False,布哥出点实战视频吧[doge]学习学习
1676635074,1,30,True,False,原来金融也是重体力活，这行业干久了身体吃得消吗？
1676609229,6,84,True,False,布哥平台限制你发展了，换个平台吧
1676609265,1,141,True,False,来晚了，问一下，琴琴和男嘉宾牵手成功了嘛[吃瓜][吃瓜][吃瓜]
1676697069,2,33,False,False,唉，顾行长其实还算好的，收了一个亿多点，就是32个爆出来太整蛊了
1676625413,3,22,True,False,不怕人家律师含吗[doge][doge]
1676682074,3,18,False,False,金融现在新进是不是就纯拼资源了[妙啊]
1676606590,0,43,False,False,布哥这里可以说是吃瓜合订本[妙啊]
1676606789,1,18,True,False,布哥注意身体啊[脸红]
1677057872,0,1,False,False,KTV公主真不便宜，而且一开始给的钱也就是门槛，后续自由发挥[doge]
1676607220,1,21,True,False,这期果然有答应好的男同志[笑哭]虽然不叫勤勤
1676608233,11,34,True,False,没想到布哥在上海，还离得这么近[鼓掌]
1676612420,1,2,True,False,有几个例子我好像在某新闻平台看见过
1676902513,0,2,False,False,现在这经济形势，去ktv也难了
1676893480,4,0,True,False,女朋友要被一个经理领导给忽悠了咋办[大哭]
1676607361,0,39,False,False,琴琴身材太好了，能不能看看腿
1676611264,2,11,True,False,琴琴什么时候露脸啊
1677128982,0,0,False,False,金融圈⭕确实是个好地方，有钱有妞啊
1676610800,2,361,True,False,你是懂招女下属的，超短裙，漏肩
1676657517,1,1,True,False,慕名而来，美德（八）呢[脱单doge]
1676885515,2,1,True,False,十大美德八呢？
1676621094,1,1,True,False,琴琴的账号呢！！！！！
1676610529,2,12,False,False,布哥吃香港ey的瓜了吗[doge]
1676613838,1,1,True,False,说好的琴琴露脸呢！！！
1676606848,0,2,False,False,那个行长什么时候有男下属了[doge]
1677078866,0,0,False,False,32场“演唱会”嘛[喜极而泣]
1676610129,2,1,True,False,这期没看懂，给个关键字啊
1676627347,2,0,True,False,"有时候就是觉得自己这个腿脚不利索，跪不下去。
所以是不是很吃亏"
1676632474,7,4,True,False,金融行业该直接由国家从根部开始整顿了，真的是什么乌烟瘴气
1676701086,1,0,True,False,包凡直呼内行是吧
1676610338,1,0,True,False,瓜都在那吃的啊
1676640021,1,0,True,False,我又来给布哥三连了哈哈哈哈哈
1676613609,1,130,True,False,“不能比领导能力强”是不是就是ed不如md？
1676609977,0,3,False,False,《金融圈时事动态》[doge][doge][doge]
1676636118,1,3,True,False,来晚了，这台电脑是surface吗，有点帅[doge]
1676697404,1,1,False,False,@俊俊俊俊K
1676607211,0,6,False,False,琴琴，支持你[打call][打call]
1676611959,0,4,False,False,琴琴是真爱了。这都配合[大哭]。主要好看耶
1676606518,1,1,True,False,火钳刘明[doge]
1676619491,0,1,False,False,@这是你能待的地方吗
1676611936,0,1,False,False,哈哈哈哈哈
1676623677,0,1,False,False,紧跟时事[doge]
1676631548,0,1,False,False,医疗圈四大美德
1676896592,0,0,False,False,金融离金钱太近了
1676716496,0,1,False,False,这也就是你们公募了，我别说KTV了，KFC才是常态[喜极而泣]
1676609797,0,1,False,False,唏，YOUNG MAN！
1676613083,1,1,False,False,2打7是吧[星星眼]
1676907261,1,0,False,False,up主，不能找干这行的对象，普遍都这样吗？
1676954937,0,0,False,False,领导说 七个全是我的[歪嘴]
1676611359,0,1,False,False,笑死我了，每天一乐！好喜欢琴琴啊啊啊啊，美女美女[星星眼][星星眼][星星眼]
1676610763,0,1,False,False,创作来源于生活[呲牙]
1676696489,1,0,False,False,@20190701 6
1676606764,0,4,False,False,ey的瓜
1676713798,0,0,False,False,@若空虹
1676774346,0,0,False,False,财通证券那个是吧
1676606920,0,2,False,False,还得是琴琴啊[星星眼][星星眼]
