发送时间,视频内弹幕出现时间,弹幕文本
1676473981,7.97900,唉，什么时候能看到和诡秘同时代的牧神记优秀二创啊
1676461290,151.76100,不停的奔跑……真的好累
1676461192,78.73500,被刀死了
1676442077,4.19400,草，宝藏发现我了？
1676400184,40.83700,赞美愚者！
1676383650,8.43800,画师成神仪式
1676380510,40.87900,赞美愚者
1676377415,141.50300,哇这一幕太神了。。
1676375352,72.69900,古早味
1676375114,197.18000,赞美女神
1676373659,40.88500,赞美愚者
1676370636,211.77300,星之上将，格尔曼.斯帕罗
1676366978,246.98700,赞美愚者
1676365675,58.07900,赞美愚者
1676345422,177.19100,从茧中孵化
1676345379,170.55700,登上灰雾的阶梯
1676345242,85.30900,默默吞下刀子
1676344060,136.61500,“做我的眷者吧”
1676343234,9.16500,今夕是何年
1676339516,36.15500,双厨狂喜！
1676304502,226.28200,好好好
1676301516,35.87300,赞美阿蒙
1676299513,123.75000,这不是猫？
1676298068,216.08100,太强了
1676296621,7.97900,进来看神迹哇哇哇
1676295644,40.80500,赞美愚者
1676295486,166.41700,心疼小克
1676295343,141.31000,“这一切……，你接受吗？”
1676290537,236.34500,赞美愚者！！
1676285656,197.54500,二卷末阿爸救场
1676284475,24.00800,丧钟左轮
1676282611,42.06500,赞美愚者
1676281661,240.19000,妈妈问我为什么跪着看手机！
1676279387,239.21900,啊啊啊啊啊啊啊啊啊
1676277181,46.17300,1502可以當老粉了
1676270295,51.68100,赞美愚者
1676248052,186.07300,阿蒙拿到门途径权柄的时候
1676225210,156.07800,两只瞎了一只眼的福根之犬呜呜呜
1676221161,117.95000,小镜子！
1676219635,94.08400,“最好的哥哥”
1676218316,220.60500,太痛了
1676216719,33.25100,赞美愚者
1676216706,140.59800,那就是欲望母树
1676214891,196.26900,笑死了哈哈哈哈哈女神好皮
1676213373,85.29100,我靠，好牛逼
1676212340,107.64500,赞美女神
1676211741,128.93500,大大是神啊啊啊啊啊
1676205986,196.30600,女神好可爱啊哈哈哈哈哈哈哈
1676205631,101.17900,救命有神啊………
1676204776,239.49000,所有人都会死，包括我
1676204470,51.44500,诗人同学
1676199062,64.86300,吊打官漫呀
1676198339,226.58700,啊啊啊啊呜呜呜呜
1676195592,79.93900,神啦！
1676195564,8.65900,安提哥努斯家族笔记
1676195331,207.29900,三兄妹
1676194897,58.51200,佛尔思.沃尔
1676194789,52.65900,伦纳德.米切尔
1676193236,129.28700,真实rap主
1676188564,194.79200,哈哈哈哈哈哈哈好可爱的阿曼尼！！
1676474064,35.53100,遇事不决，列奥德罗
1676465157,101.57500,最好的哥哥 最好的弟弟 最好的同事
1676451648,140.56200,绝美小克
1676450724,10.03900,一滴p！！
