发送时间,视频内弹幕出现时间,弹幕文本
1676474966,457.56100,6
1676473797,349.91300,TNND，这就去下个关羽
1676472449,284.58800,余文乐(狗头
1676472351,209.48500,完了，是男声
1676471771,396.74500,《博弈开始》
1676471551,218.61800,skr~
1676470804,461.70300,6
1676470767,425.43500,6
1676466835,256.32700,叶文洁是吧
1676466250,458.02700,6
1676464335,94.09900,阿这，本人男也加语气词
1676462231,613.25500,假的都是假的！快说是光遇的广告！
1676461246,293.16100,哈哈哈哈哈
1676460258,380.45000,只有两个好友的我落下了羡慕的眼泪：（
1676459863,598.62600,希望是假的，后槽牙已经碎了
1676459491,89.80900,我是男的，我有时候也会加“呀”字，但我是因为有点gay（
1676459446,80.61700,可爱呜呜
1676458412,359.23100,因为这是光遇朋友的投稿啊兄弟，他喜欢光遇自然会夸啦
1676458405,5.94100,我心病犯了
1676458156,494.52700,好家伙从光遇搬的
1676458098,166.36700,6
1676458076,424.77200,6
1676457824,175.43900,是我不配有的体验
1676457003,539.23400,好甜呀
1676456985,590.03900,6
1676454318,569.52700,杀我助兴
1676439056,250.14000,进错台了？朗哥还没更新吧
1676437527,217.73300,上面的，朗哥乱入了啊
1676437173,546.37300,然后你就看见她另一只手机的屏幕显示：110通话中 1:03 (bushi
1676437104,516.63300,女：哇草，这谁？吓死老娘了（doge
1676437015,455.90700,对方：我也喜欢你，你兄弟
1676435515,467.72400,6
1676433406,459.21400,6
1676433232,241.88200,超哥不在这
1676433223,231.11900,串台了吧
1676427795,132.41500,光遇很早之前发的问卷里面有一句我印象深刻，光是遇见，就很美好，后来我也get到了含义
1676427723,297.45300,余文乐就离谱
1676426573,195.33500,42？
1676422750,378.89900,可惜光遇已经不是从前那个光遇了
1676419808,530.17100,怎么从眼神中看出惊喜？
1676404726,428.10900,我刚看完三体剧版，觉得还是这东西比较科幻一点
1676397825,604.97300,遇到了~
1676394408,181.30100,第一次，我也会怕
1676393668,91.57700,不好意思作为男生也会这么回
1676391060,51.33900,加油！
1676390380,27.74900,来力
1676390213,555.47900,好不容易吃完了现实中的狗粮，来这里又给我塞一嘴！
1676390121,520.07600,画的好有感觉啊
1676390030,1.69300,终于更新啦
1676389113,551.94200,青衣发视频——愿狗上钩
1676388931,460.68400,人生错觉
1676388766,469.54400,66啊
1676388719,298.26100,余文乐怎么了 不懂
1676388623,211.80900,独白感觉更好啊
1676388480,210.81900,喂！我是超哥
1676388338,298.82100,前面两个站住，本来没感觉的，被你们俩整得笑喷了
1676388127,8.55000,震惊这么高产
1676387204,469.97000,今天呀
1676386821,38.76500,我明天一模了，陌生人们来给我加油！！！！
1676386785,218.67300,押韵了哎哈哈哈
1676386521,549.18800,把我杀了给各位助助兴
1676386388,585.26500,太6了
1676386380,418.46800,6
1676385863,276.63500,你漏了一处蜡烛啊喂
1676385819,454.21500,昨天表白刚被拒，今天你就给我看这个？（怒）
1676385614,38.24800,居然是光遇的故事！！！
1676385364,144.92800,但也因遇而散
1676384792,550.22500,妈勒个巴子的，宰了我给二位助助兴！
1676384755,447.32000,996
1676384609,551.98700,杀狗啊！！
1676384481,424.73800,《错觉》
1676383993,414.67300,《人生三大错觉》
