发送时间,视频内弹幕出现时间,弹幕文本
1676476824,70.93900,？
1676476452,722.20600,多能手
1676475478,763.49900,是啊，幕后团队中他们的辛苦，是我们看不到的
1676475291,629.94500,郭帆:没错，我导演的
1676474789,222.69000,郭帆是学法律的
1676471677,360.31900,暧昧の小曲
1676471637,359.16200,暧昧の小曲
1676471611,794.87100,烂片满江红锁的比上海堡垒厉害。
1676471092,866.99900,起点有点高呀
1676470805,412.49900,！！
1676469190,738.50600,制片人：电影的项目经理
1676467784,310.95700,因为无极真的是他拍的
1676467636,382.21100,哈哈哈哈哈
1676466963,742.07800,制片人就是项目经理
1676466813,734.42100,所以。。制片人是干嘛的？
1676466759,388.37000,哈哈哈哈
1676466198,749.45900,把他们的经历拍成电影我觉得都挺好看
1676466155,128.84600,还有魔兽的大螺丝
1676463729,870.17900,三刷过了
1676463218,374.37900,哈哈哈哈
1676462030,881.75700,可爱
1676461890,773.23500,但没有《莫须有》懂关门
1676461311,42.04600,穿越火线
1676460779,685.35100,任(hu)命(you)
1676460576,245.31300,尼玛，这也是我最喜欢的2个配音，英雄所见略同了
1676460411,118.02600,炎魔拉格纳罗斯
1676459883,776.83300,郭帆：没事儿！这次我上C4直接把门炸了
1676459582,631.52100,世界线收束
1676458893,722.36400,对类似pm
1676458513,378.13800,嘎嘎嘎嘎嘎
1676458504,700.19100,很好，从第一点开始就被郭帆忽悠了
1676455722,869.34900,如果郭帆是刘备，贡格尔就是诸葛亮吧
1676454373,718.82700,白嫖
1676454245,411.18700,胡戈（一声吧？）
1676453530,42.61900,我只记得龚格尔送外卖那个微电影
1676453431,652.88000,我看过这个
1676453210,454.51800,美军装备可以的
1676452836,690.55000,妲己任命沙悟净
1676452140,248.19700,我听过他学咕噜说话
1676451783,15.87800,猪肉王子 有名
1676451443,779.04400,哈哈哈
1676449564,880.58500,几天了，为啥这个系列还没出第二集，up赶紧反思一下
1676448582,771.89000,23333
1676446172,880.26700,[ohh]
1676442282,493.62700,哈哈哈哈哈
1676442075,60.44000,是猪肉王子！
1676441819,99.64500,苏醒为数不多的有效帮帮唱
1676441604,885.67200,相当不错
1676440756,684.32200,你再说肥雪
