爬取时间,video_aid,标题,up_name,up_id,硬币数,弹幕数,点踩数,收藏数,点赞数,评论数,分享数,播放数
1676600037.4621024,566773989,初级报名季，《经济法基础》考试题型、题量与得分规则要了解！,东奥初级会计职称,590156092,0,0,0,1,2,1,0,21
1676600038.5841143,351783192,初级会计报名时没有居住证如何审核？,东奥初级会计职称,590156092,0,0,0,0,1,1,0,171
1676600039.768038,351835034,淘系店铺运营思路-内容决定出路,成都彦森教育,482752267,0,0,0,0,0,0,0,3
1676600040.8988998,266824266,有封面,毅智读书,1969689713,0,0,0,0,0,0,0,3
1676600042.0201385,779302951,零基础学电脑打字入门教程，老师一步一步教会你,bili_29154791368,1088420323,0,0,0,0,0,0,0,8
1676600042.1312978,224274697,坚持B站抄书，一天收入1668左右，0成本人人可做，分享我的经验和详细操作方法,永远相信会有奇迹,3493134621215038,4,5,0,21,19,14,0,59
1676600044.2680292,864371250,淘宝开店教程 新品思维和定位,成都彦森教育,482752267,0,0,0,0,0,0,0,0
1676600045.385769,779286666,零基础学电脑打字，快速学会键盘打字，适合初学者学习,bili_29154791368,1088420323,0,0,0,1,2,0,0,13
1676600045.497981,821840928,零基础快速学拼音学五笔打字教程，键盘打字快速入门,bili_63081484136,1863607839,2,0,0,5,1,0,0,26
1676600046.6259363,309289434,零基础电脑知识，掌握键盘标准指法，打字速度和准确率都可以提高,bili_29154791368,1088420323,0,0,0,0,1,0,0,24
1676600047.75889,479266310,电脑初学者认识键盘和键盘正确打字方法,bili_29154791368,1088420323,0,0,0,0,0,0,0,4
1676600047.8789713,479258078,可转债交易方法技巧条件预警设置条件选债股票策略池运行,赢了就走喝而不醉,1561534359,0,0,0,0,4,4,0,28
1676600050.020826,779314851,零基础电脑知识，掌握键盘标准指法，打字速度和准确率都可以提高,bili_63081484136,1863607839,0,0,0,0,0,0,0,34
1676600050.139209,481874104,2023年工程人找工作的“4个途径”分享！,大蜢子的一建小课堂,1159126004,0,0,0,0,1,1,0,92
1676600052.2635822,436869487,零基础学电脑打字入门教程，老师一步一步教会你,bili_63081484136,1863607839,0,0,0,2,1,0,0,12
1676600053.3957684,864344601,小白上岸事业编必须知道的事（下）｜报名入口？考前准备？笔试面试备考？资格复审？体检政审公示？,全冰小田美式,44332482,11,0,0,67,54,4,1,829
1676600054.5257454,524352032,零基础学电脑打字，快速学会键盘打字，适合初学者学习,bili_76767261758,1923624189,0,0,0,1,0,0,0,28
1676600055.6587272,436776689,货币时间价值系数之间的逻辑关系，错误率很高！！CWGL0202005,神奇母题考点总结,478489759,0,0,0,1,0,0,1,22
1676600057.8467402,481818840,如何 找到一个合适的竞品,成都彦森教育,482752267,0,0,0,0,0,0,0,0
1676600057.969748,821808325,零基础学电脑打字入门教程，老师一步一步教会你,bili_76767261758,1923624189,0,0,0,0,2,0,0,10
1676600059.1117735,991769061,零基础快速学拼音学五笔打字教程，键盘打字快速入门,bili_76767261758,1923624189,0,0,0,0,0,0,0,15
1676600059.265669,479322760,“守正创新 担当实干” Look at 枝秀,棠果有约,1791089950,0,0,0,0,0,0,0,6
1676600060.436652,524284767,店铺货源定位数据选款,成都彦森教育,482752267,0,0,0,0,0,0,0,3
1676600061.540593,991862389,工程新人找工作的“3个注意事项”！避免被坑！,二建课代表牛牛,1227367906,4,0,0,7,13,1,0,640
1676600062.6686003,436780765,对外汉语老师证书笔试考试语音教学法16,早安汉语,1214165289,0,0,0,0,1,0,0,65
1676600064.7995565,351764215,【23省联考笔试】申论一定要临摹这27篇预测大作文 好背哭😂,阿熊上岸啦,1175696298,43,7,0,20,27,50,2,1047
1676600066.9386082,651834046,市场剖析学会定位产品价位,成都彦森教育,482752267,0,0,0,0,0,0,0,2
1676600069.0795038,224313300,这个300块钱一小时的工作，居然很多人都不知道，在家就可以做，新手小白都可上手！,小飞会飞i,1695032863,10,12,0,19,16,13,17,85
1676600071.2304857,736838433,制作PPT巧用SHIFT键，快速又方便【PPT制作中的SHIFT技巧】,狸花喵爱学习,631960701,0,0,0,3,2,0,0,39
1676600072.3734348,694263952,店铺打造,成都彦森教育,482752267,0,0,0,0,0,0,0,3
1676600073.5043917,736796252,试药员你好，我为 您 效 劳 请 看 看 吧！,试药三分毒享受有礼金,3493134990314402,1,0,0,0,0,0,0,6
1676600074.6455386,779268419,刷单大法-新品补单详细课程,巨鼎皇教育,351682948,0,0,0,3,0,2,0,49
1676600075.7723968,266775300,努力观：你的付出可能徒劳无功,航哥说思维,630016881,0,0,0,0,0,0,0,22
1676600076.9823375,609283783,分享一个实习做的项目，也许也是最后一次,建筑小食堂,434432409,46,24,0,19,294,55,23,3810
1676600079.1163266,949322584,日本研修生，厚生年金的猫腻,小王同学拆台专家,329382469,2,0,0,6,18,10,2,360
1676600080.243283,779330526,为 您 效 劳 请 看 看 吧！,试药三分毒享受有礼金,3493134990314402,0,0,0,0,0,0,0,1
1676600080.3523006,694333608,智能电表数据采集不到，各处接线没问题，那就先换个模块。,供电服务站技术员Ran,1142554945,2,1,0,6,28,20,0,941
1676600083.5122228,566788156,2分钟生成，原创动漫，每天到账500！？,鲸歌科技,492135046,0,0,0,4,1,0,0,129
1676600084.6462045,394297871,国际昊解读新西兰工资大幅上涨的背后影响,国际昊海外就业咨询,603193328,0,0,0,1,0,0,0,40
1676600086.8031626,694290289,拼多多运营：2023拼多多开店新手小白必备黑科技实操演示，让新手小白也能轻松上手开店，（附全套学习资料）,多多运营云深,1539798729,93,113,0,1577,486,53,520,13311
1676600088.9441566,524324466,赵律师来招人啦：专利代理师或想入行的小伙伴们快看过来～,知产赵律师频道,470829524,4,1,0,30,69,25,13,1885
1676600091.1377275,436388214,淘宝运营 淘宝新手卖家创业开店知识-淘宝运营哪些淘宝小卖家营销技巧不可不学,元气少女说电商,1803220252,0,0,0,0,0,0,0,60
1676600092.3050723,524276033,【Jenny聊外贸】10)The cream of the crop#商务英语#商务谈判#外贸@Jenny聊外贸,Jenny聊外贸,3461570862516488,0,0,0,0,1,0,0,87
1676600093.4639604,821842187,王者荣耀还能做知识付费？？,卖小鹅通的小胖冲百万,1615977413,0,0,0,0,1,0,0,16
1676600095.6489942,309312722,不开通橱窗不开直播带货照样可以在抖音挣钱,bili_69612395250,1176774058,0,0,0,2,0,0,0,44
1676600097.8945336,524265454,（粉xi）1.1词性✓侧重（拆→组）（搭配）【深→洞察，桥长久存在→存续】,悄悄上岸吧,1603673877,0,0,0,1,2,1,0,11
1676600099.0999365,821770293,"solidworks不等宽倒角切除,你学会了吗？",工控帮机械设计研习社,1105287334,2,0,0,9,11,2,0,127
1676600120.27556,266767708,CPA 会计知识点 套期工具,勇敢蓝蓝,3493088628574340,0,0,0,1,0,0,0,13
1676600120.434588,566567533,PPT简单高级的交互效果，看完这期掌握惊艳全场的小技巧,阿欣说个P,279765235,2,0,0,7,5,0,0,266
1676600120.6135924,906654753,广告人100问❗️阿康需要懂创意吗❓让我看看是谁还敢说阿康只是传声筒📣,吴凡凡_Fan,571870237,2,0,0,1,3,0,0,44
1676600120.8285093,864280810,初会《会计实务》每日一练第638天，转销应付票据时应贷记的会计科目是,老冯讲会计,602727723,0,0,0,0,0,0,0,16
1676600120.9876971,309373352,PPT就要听领导的，把全部都放大！,跟我学个P,98812108,3754,182,0,11986,6837,149,935,493115
1676600121.1286328,481750654,组工信息怎么写！看这一篇就够了！,执笔经年_123,361466842,0,0,0,0,0,0,0,12
1676600121.2715752,906792990,【分布式光伏电站设计】第3讲  分布式光伏电站开发建设流程,光伏学堂,1623870783,0,0,0,10,6,0,12,313
1676600121.4635713,394312388,27岁，大专毕业，裸 辞  在家 目前  月  薪 五 位 数，虽然辛苦但总比进厂强!,geigei你看她啊,3493133641845571,0,27,0,1,0,12,0,116
1676600121.5915866,566798820,26岁，两年存款30w，全靠一台电脑实现财富自由，稳定后每天收入500+,双眸a淡,1982417304,2,15,0,14,14,29,28,61
1676600121.6925237,736770967,浪子回头金不换，少年犯转型硬件工程师，这25分钟故事是我8年经历来的,码客人生,1965421756,155,183,0,298,266,71,64,7590
1676600121.800537,651767821,月入6.4w，代价是拒绝吃饭约喝酒，适合不爱社交的人！,海龙咕咕咕,3493131563568071,1,5,0,10,9,16,0,103
1676600121.9105055,736760153,普通人通过短视频年入百w需要做到什么程度？你也可以的！,青衣衫故人,3493132264016208,0,21,0,23,18,12,30,137
1676600122.0235357,309221443,1688诚信通 2023年春节直播系列短视频7,猪运赢,1722670361,0,0,0,0,0,0,0,11
1676600122.131671,309349849,每周带儿子出去玩，还能发展一门副业【北总】——北总给普通人的39个第二职业项目,北总思维笔记,1917123963,0,0,0,0,0,0,0,31
1676600122.2393582,779255959,UG模具之直行位带斜行,模具设计黄老师,473745435,0,0,0,0,0,0,0,16
1676600122.3534107,609306749,揭秘北京部委公务员真实婚恋现状,墨尔本北京静静,317066278,5,81,0,108,244,56,430,15994
1676600123.483513,479305204,情人节，采购培训的课件都是粉色的,采购大花的二次元生活,1940460020,1,0,0,0,0,0,0,2
1676600125.6214578,864374479,谁说人工智能智能硕士才能学,AI实训,350055787,0,0,0,1,0,1,0,47
1676600126.7414837,736820370,13岁的女孩儿长这样太惊艳了！公开处刑读邮件,比例Billie,18741834,125,693,0,219,4938,134,72,135019
1676600130.8994532,266650458,SU草图大师全能实例建模系列教程｜第67课 家装户型绘制,整木深化谢老师,652633617,0,0,0,0,1,0,3,45
1676600132.0234826,524253522,7.7 a 桥梁工程 例题 -3,瑞远联建工程顾问,434311883,0,0,0,0,0,0,0,3
1676600132.1383812,394256739,UG模具设计之吹塑模1.mp4,模具设计黄老师,473745435,0,0,0,0,0,0,0,9
1676600133.2663295,481850797,工资公开好，还是保密好,刘伶老师,1247951664,0,0,0,0,0,0,0,106
1676600133.376194,351831583,教师招聘每日易错题大挑战48,教师招聘-CCTALK周小楼,353197716,0,0,0,0,1,2,0,21
1676600135.5083425,351788637,职业病犯了！原来产品经理都是这么谈恋爱的！,马力在知群,543931674,18,2,0,29,102,6,8,1358
1676600137.6943755,479329407,狂飙里安欣为何升不了官？,体制内的大雄,191884292,4,0,0,6,20,4,0,541
1676600139.8441947,651769574,近代医学泰斗——张锡纯，救人不计利 #中医 #弘扬中医文化 #中医传承,湖南悬壶中医教育,1263776044,0,0,0,0,1,0,0,32
1676600142.1175022,906834499,BEC口语课程跟读3.5.1 packaging-background reading,多才土土,493879814,0,0,0,1,1,0,0,25
1676600144.2650344,481801452,写文案比喝水都快？一天收入1361元，分享10个实用自动写文案素材工具，做自媒体必备！,超嗲蛋糕波波奶茶,3493093821123052,5,12,0,33,25,9,9,136
1676600146.392095,309310111,让HR眼前一亮的简历，让你轻松拿面试！,凯恩求职咨询,1160435122,0,0,0,0,0,0,0,22
1676600148.5283349,991777445,2023年2月11日上午福建省宁德市事业单位面试题参考答案,小白答题,1296645646,0,0,0,0,1,0,1,74
1676600149.648037,948755299,张国栋（栋梁）造价设计：计价软件设置工程类别的方法有哪些？,张栋梁造价软件jbjszjcom,574054530,0,0,0,0,0,0,1,7
1676600150.7890081,906789408,传媒毕业生如何找实习和工作？,荔小柚,64923457,0,0,0,3,1,1,0,19
1676600154.0299423,736792314,贵州玉屏县事业单位面试题【1】,黔人黔面,624892656,0,1,0,2,4,0,0,113
1676600155.18997,481634551,这道题目你怎么答？小李在基层工作，认为条件比较艰苦，人少任务重，想要辞职，作为领导的你该如何劝说？公务员面试示范答题，一起学起来,导氮公考,262503639,0,0,0,0,0,0,0,53
1676600156.365915,394249606,企业管理的核心事财务管理,霍振先财务博士,1724879782,0,0,0,1,0,0,0,36
1676600157.5446858,393758230,张国栋（栋梁）造价设计：智多星软件如何设置参数值？（二）,栋梁工程造价鉴定规范,95213745,0,0,0,0,0,0,0,7
1676600158.725857,351815600,商务职场英语｜每日英语精听练习91——世界500强仅有的黑人女性CEO,跟商业大佬学职场英语,1590454125,2,0,0,8,5,0,1,119
1676600161.9268055,351372663,张国栋（栋梁）造价设计：安装工程施工措施费用软件计算？,张国栋栋梁造价设计,36090843,0,0,0,1,0,0,0,3
1676600164.0939252,821854499,23广东省考押题卷已出！年年押，年年中！连续12年押中原题！记住直接背答案，考试见一题秒一题的快乐你有过吗？,公考奶油米,400702837,3,1,0,2,4,5,1,121
1676600166.3037276,266803743,国考税务面试｜国考面试考察点详解～培养面试能力 综合印象判断 语言表达能力 为人处事态度 综合分析能力,领税公考,1146458421,0,0,0,0,0,0,0,10
1676600169.486763,949325785,Shopee拿下印尼市场，成为卖家首选电商平台#外贸 #跨境电商 #shopee,潮州跨境电商平台CCE,2146077319,0,0,0,0,0,0,0,11
1676600170.6726596,651756547,详情页都需要做些什么？写了个文档放开头了,三石咕咕咕,57069445,7,1,0,50,21,21,1,561
1676600173.879717,566850286,未打标商品--搜索爆发玩法,成都彦森教育,482752267,0,0,0,0,0,0,0,5
1676600176.1046255,949337213,服装原型制版打板：罗纹立领纸样设计,制版这里就能学会,457158807,2,0,0,1,0,0,0,18
1676600177.2885425,651759191,95后  独立女性，半年9.8w，全靠1台电脑实现，干货分享,桑塔露西亚-,3493135959197865,0,6,0,17,16,10,14,127
1676600180.5284903,566756191,主播什么时间段直播性价比最高？,圆心格格,402859670,0,0,0,0,0,0,0,8
1676600182.7276182,864274071,淘宝新手创业必学【三】,成都彦森教育,482752267,0,0,0,0,0,0,0,2
1676600184.932776,524297420,淘宝新手创业必学【四】,成都彦森教育,482752267,0,0,0,0,0,0,0,2
1676600186.0943668,694318567,cambly 试用5分钟 想找下少儿英语学习平台,和弟弟呵呵,395529433,0,0,0,0,1,2,0,59
1676600188.2923355,481771235,求求你们别再去1688拿货了！80%都是经销商，看看这些拿货的地方,无双迷堇,3461580482152741,2,11,0,23,18,13,14,75
1676600191.5592597,949370347,求求你们别去1688拿货了！80%都是经销商，来看看这些地方！,竹叶音音,3493112754211727,2,11,0,19,18,11,13,134
1676600195.761237,224370973,optistruct结构25-NVH外声场分析ERP,纪录自学的游子冲,700267386,0,0,0,2,0,1,0,31
1676600197.956278,266762525,淘宝新手创业必学【五】,成都彦森教育,482752267,0,0,0,0,0,0,0,3
1676600199.1241148,864373656,求你们别去1688拿货了！80%都是经销商，揭秘这些拿货的地方,一只鸭舌帽ohh,3493112766794241,2,7,0,15,16,11,26,35
1676600201.316986,779256817,Excel全套教程小白从入门到精通 第一课 Excel概述,职来-offer课程,1373932055,0,0,0,0,0,1,0,54
1676600204.5120544,224265444,微淘卡首屏2,成都彦森教育,482752267,0,0,0,0,0,0,0,4
1676600206.691985,779354423,揭  秘   tk内幕，海外短视频还能做吗？,牧野调,1925430872,0,15,0,15,17,12,20,63
1676600209.905071,694313552,直通车新手设置【二】,成都彦森教育,482752267,0,0,0,0,0,0,0,5
1676600211.0949926,566766527,直通车新手设置【一】,成都彦森教育,482752267,0,0,0,0,1,0,0,7
1676600212.2920005,309252786,直通车新手设置【三】,成都彦森教育,482752267,0,0,0,1,0,0,0,5
1676600214.4868596,524269646,7.3 a CJJ 11,瑞远联建工程顾问,434311883,0,0,0,0,0,0,0,9
1676600215.6514318,309363220,宝贝隐形降权【一】,成都彦森教育,482752267,0,0,0,0,0,0,0,2
1676600216.8022225,694360011,他只是融合了些破铜烂铁！就炼制出一柄极品刀具！,bili_81793409930,3493137016162492,0,0,0,0,1,0,0,113
1676600219.9867804,651793346,给排水 | 车库给排水设计实操（六） | 给排水工程师 | 天正,给排水设计与暖通设计,1371259890,0,0,0,1,0,0,1,31
1676600222.168906,351838827,宝贝隐形降权【二】,成都彦森教育,482752267,0,0,0,0,0,0,0,9
1676600222.33172,651795201,拒绝其他社交，一个月7.4w，适合所有内向的人,na648675132,3493130858924789,2,3,0,9,10,16,13,145
1676600225.5161195,436771347,补访客，补收藏加购真的能稀释转化率并不降权吗？,老吴运营日记,470909303,4,0,0,12,23,1,0,645
1676600227.7566721,479301528,淘宝运营新手开店-产品新标品 一,成都彦森教育,482752267,0,0,0,0,0,0,0,0
1676600229.9342704,524289701,手淘首页10000+爆炸式流量实操教学【一】,成都彦森教育,482752267,0,0,0,0,0,0,0,0
1676600232.155734,479260159,手淘首页10000+爆炸式流量实操教学【二】,成都彦森教育,482752267,0,0,0,0,0,0,0,0
1676600232.3592594,566752174,拒绝其他社交，一个月7.4w，适合所有内向的人,咕咕咕乘风,3493116281620852,2,2,0,8,8,14,3,111
1676600236.5875006,309285730,弱电门禁系统和实操案例，这些你会吗？,弱电智能化设计,1368154219,0,0,0,2,0,0,0,44
1676600237.7975585,436843122,手淘首页10000+爆炸式流量实操教学【三】,成都彦森教育,482752267,0,0,0,0,0,0,0,1
1676600238.941562,779311705,好产品就如对象一般难找,阿玛模塑,1117782531,2,0,0,0,1,0,0,29
1676600241.127351,394262362,半年存款58w，稳定后每天收入2000+全靠一台电脑无脑搬砖赚钱养活自己,只喜欢西柚,361089032,1,5,0,11,9,9,24,56
1676600243.2963867,479250758,淘宝运营新手开店-产品新标品一,成都彦森教育,482752267,1,0,0,1,1,0,0,3
1676600245.5692835,736793810,提升转化10种方式1,成都彦森教育,482752267,1,0,0,1,1,0,0,4
1676600246.7492306,609280662,微淘卡首屏1,成都彦森教育,482752267,2,0,0,1,1,0,0,6
1676600247.920324,651803507,提升转化10种方式,成都彦森教育,482752267,0,0,0,0,0,0,0,10
1676600250.0961077,266802440,淘宝新手创业必学【二】,成都彦森教育,482752267,0,0,0,0,0,0,0,5
1676600252.2723677,224294267,做好规划，转焦虑为动力,peach学姐,382403192,0,0,0,0,2,0,0,33
1676600257.506072,351862625,小白必看的领导签字礼仪！,庞太师混职场,3493131037182620,0,0,0,0,1,0,0,28
1676600259.685052,651765892,拒绝无效社交， ，一个月 8.6萬，，适合所有内向不爱社交的人,清浅星河-,3493136925985019,2,15,0,15,13,11,12,150
1676600265.902073,651752808,在word文档中文字垂直居中对齐的方法，教你用两种技巧快速解决,潍土办公技能,1332211425,0,0,0,15,13,0,2,213
1676600267.0919218,821805133,10个月收入22w，全靠一台电脑养活自己，稳定每天800+,给大叔来一杯卡布奇洛,3493135506212981,6,0,0,19,19,19,41,142
1676600272.3368027,651861077,金蝶云星辰以销定购贸易解决方案中集,金蝶云ERP,636470072,0,0,0,0,0,0,0,134
1676600273.5137706,524250241,遴选备考 距离考试还有13天,夏天悄悄过去了呀-,74206589,0,0,0,1,2,3,0,46
1676600279.746717,949361674,【23军队文职】内部押题已出 压中率200％ 连题目都不带变 原题直出答案直接背 考试遇到老朋友,小许上岸啦,1200385717,78,27,0,80,57,54,11,1461
1676600282.949066,479312878,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,是糯米鸭-,3493137274112246,2,14,0,18,15,22,30,109
1676600288.1246488,991805386,【热点】我为什么说「绝望的文盲」成就了《狂飙》的张颂文?,丁昆朋,59468543,0,0,0,0,0,0,0,85
1676600290.266458,991777794,揭秘内幕，拜托别去海外版 tiktok，惨痛的经历 告诉你什么原因！建议收藏！,尊狠赞丶,3493134803667638,1,14,0,16,15,11,33,173
1676600295.4433894,309296910,拒绝其他社交， 一个月 8.6，，适合所有内向的人,面包露露-,3493136923888202,2,29,0,20,19,11,13,125
1676600299.5993001,566750945,史上最大怨种，考公笔面全过，要政审了档案给丢了！！,南歌不鸽人啊,3493115872676202,0,0,0,1,1,4,0,89
1676600304.7922373,821775726,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,困困虾堡,3493137274112730,2,15,0,17,16,19,32,87
1676600310.9760737,566807352,戎震】底层人想翻身 坚决不碰的事情   e155,想要被夸奖的张同学,85719168,15,1,0,228,150,22,33,6440
1676600315.167025,481843351,拒绝其他社交， 一个月 8.6，，适合所有内向的人,-睡到孜然醒-,3493118133406391,2,28,0,20,19,13,18,80
1676600320.3689308,821844342,拒绝其他社交， ，一个月 8.6，，适合所有内向的人,鱼籽粥粥-,3493118133406532,2,25,0,14,13,10,13,180
1676600327.5717943,779311367,“不齿”还是“不耻”？,leo张大志,324601604,0,0,0,0,2,0,0,31
1676600329.7077944,266809681,找到热爱，后知后觉也不赖,leo张大志,324601604,0,0,0,1,5,0,0,43
1676600332.8373806,481782311,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,蓝色芋圆-,3493137269918529,1,15,0,16,16,20,30,93
1676600338.0206046,436811751,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,盐焗果冻不要辣,3493137272015299,1,18,0,17,15,20,31,62
1676600341.189557,949362739,备考不迷路，《初级会计实务》各题型考情分析了解一下！,东奥初级会计职称,590156092,0,0,0,1,2,1,0,12
1676600343.3253305,309353617,用户画像失效了吗？问题到底出在哪儿？,IT男梅苑的颜如玉,39641524,0,0,0,1,4,2,3,20
1676600346.511489,309282533,湖南生态修复文件解读&具体案例分析——28号文跟原项目相比的不同点有哪些？,智多星-行业软件部,666670283,0,0,0,0,0,0,0,5
1676600348.6525083,821812410,拒绝其他 社交，一个 月 4.8 ，适合所有内 向的人,栀子夏夏,568260971,2,3,0,19,20,13,0,165
1676600351.8032138,949291633,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,别叫肉坨,3493137269918079,2,16,0,19,18,23,32,162
1676600355.9692602,864267982,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,是羊一哎,3493137267821395,3,18,0,16,16,14,30,83
1676600359.165211,351800497,坚持b站听歌，15天共7366，方法简单人人可做，分享我的经验和操作方法,星星邮递圆,3493093829511425,8,13,0,20,15,8,8,144
1676600362.329162,481865266,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,柚子多来点,3493137267820981,3,14,0,16,15,12,30,127
1676600365.4931135,821791491,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,低星温域,3493137263627111,3,15,0,16,16,20,33,123
1676600368.6481745,949289626,揭秘 内幕，800一个小时 的工作，还有很多人看不上！！,乐鱿妮可啦岛ba,3493134174521483,8,20,0,15,18,10,25,97
1676600371.8450022,651753485,坚持 b站 听歌，一天 收入638，方法简单，人人可做，建议收藏！！,薯队长屿柠,3493134543620770,2,15,0,16,14,11,28,94
1676600375.0769827,651856551,28岁， 半年存款六位数， 全靠一台电脑养活自己，稳定之后每天收入3000多_,开心困困魚,3493137261529870,3,13,0,18,15,17,32,132
1676600378.286886,524336689,内心多强大，你的舞台就有多大,宝宝男爷,217672927,0,0,0,0,0,0,0,0
1676600381.4819102,266818999,95后愤青目前27岁，裸辞在家目前月薪五位数，虽然辛苦但总比进厂强,吃吃烤香菜,3493132270308049,6,19,0,24,19,18,15,144
1676600384.6938012,736865836,对外汉语老师怎么上第一节试听课（港澳台学生）,Zoe对外汉语,1092452826,1,0,0,40,22,2,5,701
1676600388.9027112,779286945,27岁，大专毕业，裸辞在家 目前月五位数，虽然辛苦但比进厂 强,北风潇潇吖,3493080342727363,2,11,0,18,16,14,0,70
1676600396.1437316,821821224,每天看书1小时，23天收入9600，方法简单，人人可做。,园了个圆,1824020862,20,64,0,100,53,36,18,1423
1676600399.3875628,351814658,拒绝其他社交，一个月7.4w，适合所有内向的人,恐山樱子丨,3493130777135579,2,7,0,9,13,19,2,167
1676600402.586456,351763016,拒绝其他社交， 6个月  56 ，，适合所有内向的人,就望春山,3493136938567711,6,29,0,30,21,15,14,252
1676600407.8623466,651790573,【有声书】官场N次方  106-110,官场N次方,1362743593,0,0,0,0,2,1,0,10
1676600411.0791767,864290884,消防考试有重大变化,消考实操虚拟仿真系统,1198428412,0,0,0,3,8,0,1,226
1676600413.310498,566833932,学习VLOG·12 | 体制内小白在职备考 | 周四学习记录,铁血沫然然,272084432,0,0,0,0,1,0,0,48
1676600416.4881465,309270878,选调生，女，上岸后的我感觉每天都很难过，怎么办？,旧亿似霜雪,3493120123603214,4,1,0,5,5,11,3,1167
1676600420.682215,906865406,tiktok shop上的这些规则你知道吗？#外贸 #跨境电商 #tiktok,潮州跨境电商平台CCE,2146077319,0,0,0,0,0,0,0,81
1676600422.8992064,566765488,Singing in tune 雅思托福英语听力,lazyturtly,66387471,0,0,0,1,2,1,0,60
1676600425.1250396,779350925,The woman whose cells never die 雅思托福英语听力,lazyturtly,66387471,0,0,0,0,2,1,0,43
1676600429.4751074,309304984,Working for yourself 雅思托福英语听力,lazyturtly,66387471,0,0,0,1,2,1,1,48
1676600431.6389525,864254177,"28岁失业在家搬砖 ，半年存款一共25w一小时300,这样的工作不比打工强!",品砌墙人生,3493136942762552,2,8,0,7,7,10,2,128
1676600434.8280256,309357409,Digital help for blind people 雅思托福英语听力,lazyturtly,66387471,0,0,0,0,2,2,0,31
1676600437.0060358,694253938,What’s the key to happiness 雅思托福英语听力,lazyturtly,66387471,0,0,0,1,3,2,0,49
1676600438.179896,479349232,别再去1688拿货了，80%是经销商，不妨看看这些拿货的地方！,搞副业啊,3493093600921794,54,108,0,796,229,80,61,10331
1676600444.391695,224371101,Lazada继续优化功能，帮助平台上的卖家扩展海外业务#外贸 #跨境电商 #lazada,潮州跨境电商平台CCE,2146077319,0,0,0,0,0,0,0,9
1676600445.5608,436838464,拒绝其他社交，一个月7.4w，适合所有内向的人！,米花要爆炸了,3493136047278315,2,17,0,18,18,8,24,88
1676600448.7506397,393948837,拒绝焦虑｜为什么有人面试1次就拿到offer 有人需要面试4次？,ID卖火柴的叮当猫,40744807,2,0,0,0,5,0,0,48
1676600450.931592,524354456,上好开学第一课,职业教育技能,3493117986605836,0,0,0,0,1,0,2,21
1676600454.1155345,906781084,当众讲话时，教你表现的更自信,言一口才校长,1409632148,0,0,0,0,1,0,0,20
1676600454.275563,481752880,电工电路案例分析，电接点压力表你所不知道的用法,电工鼠,1061641039,0,0,0,4,8,0,0,139
1676600458.48744,481815072,我说服自己改变较真的性格--雷军,领视云,630400240,2,0,0,2,6,1,0,208
1676600461.693409,309338960,背着爸妈偷偷考上了公务员后，我的家庭地位瞬间提高了！,画地为牢-z,3493131966221021,0,0,0,1,2,2,2,157
1676600465.889833,651803751,没想到就因为我有编制，这相亲居然就成了....,--枕上书--,3493112078928388,2,7,0,17,36,17,2,8208
1676600469.1134005,436842252,第12集 PS图像合成 如何用PS打造光的效果 photoshop合成技能 PS混合模式的运用,计算机软件教程,699956252,0,0,0,3,2,0,0,54
1676600477.3959584,736766369,"25岁目前月 薪4.8w！虽然辛苦但总比进厂好！经验分享,建议收藏！",一万吨的小胖鱼,3493137018259889,2,11,0,19,17,10,20,96
1676600482.6156216,906812285,春节过完，咨询酱妈能不能做亚马逊的人数暴增，理由众多，有类人引起了我的共鸣！,酱妈跨境笔记,1820218171,0,0,0,0,11,0,1,338
1676600483.7929878,736749656,采购文件编制环节防范供应商串通投标的措施,恒信讲招标,1508634019,0,0,0,0,0,0,0,13
1676600485.9749532,479313811,海油工程焊接数据库（2）EXCEL花里胡哨“透视表”—解决抽空问题（上）,色小孩儿,443421861,0,0,0,0,2,0,0,12
1676600487.1513817,393746329,新准则下的预充100得150如何入账？附案例,共享财税实务,520066540,19,0,0,111,47,10,11,1196
1676600488.307548,821848841,李老师上课片段,BSZQ150,1566996071,0,0,0,0,0,0,0,2
1676600489.5291107,524338627,27岁，大专毕业，裸辞在家 目前月薪五位数，虽然辛苦但总比进厂强！,不是小乌堆,3493136030501118,2,18,0,17,20,10,20,138
1676600492.736829,351771600,考公六年，30岁擦边上岸！打击一个人，就让他去考公吧,30岁大叔了,3493131966220527,3,1,0,60,32,40,4,5580
1676600497.9907389,566863572,中国银行企业网银新功能：电子回单订阅每月自动生成发送,钟伟初,1422319855,0,0,0,0,0,0,0,13
1676600499.1788116,351765658,计算机已经不是“宇宙机”了，论大学生的归宿，还得是土木！,土木真土,3493131966220709,0,0,0,2,3,2,3,225
