上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676735091,14,112,False,False,如果不想升迁，还举报还是举报，你敢举报，人家反而不敢得罪你了，因为知道你真豁得出去。现在别人是真怕不要命的。
1676865833,1,10,False,False,[doge]我在央企工作年底领导要晋升平时对我对他的工作都不行我就填写了否到现在我想晋升他都给拦下了说我能力不够干工作不够努力我一天24小时12小时在工作岗位而且是7x24没有节假日，小鞋到现在还给我穿呢没事我躺平就完事了，而且他把我揪出来他也升上去了[笑哭]人情世故不看能力的[笑哭]
1676737770,6,59,False,False,本来就不会晋升你[笑哭][笑哭]，有证据就报，没什么大不了的[呲牙]
1676975987,0,2,False,False,你把面具拿下来说，没脸的人谁信[吃瓜]
1676754400,1,19,False,False,举报会有人来查，看你背景和能力怎样了，不然会变成谁查谁的尴尬局面[doge]
1676773973,0,8,False,False,弄到证据再举报，或者知道证据，但是自己的能力拿不到证据才找纪委。我哥差点调去纪委了，他也想去，但是家里担心他得罪人遭到报复就一直反对，后来没办法找个理由推辞说纪委位子少，进步难度大。纪委的同志都是好样的。
1676772618,2,24,False,False,干过，结果就是没人管你，自己安静做视频
1676786994,4,14,False,False,一般27以下的还没摸清路数，35以下的还想晋升，35之后考虑家庭孩子也不敢折腾了，50的没啥后顾之忧了，但也没有啥动机和动力了
1676766373,8,11,False,False,剪报纸上的字拼一封信，，做的时候记得带手套，别留指纹
1676783155,0,5,False,False,没什么大不了的，我同事老公的同事大事小事都举报，而且他们部门人少，根本不存在“匿名”，一说都能猜到是谁做的，人家依旧好好的
1676733562,3,6,False,False,哈哈，大家开心就好[呲牙][吃瓜]
1676769771,0,7,False,False,忍无可忍，鱼死网破
1676777519,0,2,False,False,夺妻之恨被你扣了，可能现在一句话要想生活过得去。。。深得人心吧，大人，时代变了
1676803597,0,1,False,False,只要自己豁的出去，无所谓怕不怕举报，实名举报，怎么样
1676814347,1,1,False,False,匿名是对外的，内部人知道是谁
1676883570,0,1,False,False,来，看，“死”字这么写
1676762043,5,2,False,False,我们这边，工人一不满意就开始举报上头。[笑哭][笑哭]
1676811092,0,1,False,False,想到李响还是用生命来举报
1677005687,0,0,False,False,只要举报了，整个单位甚至地区都会降低大量收入，不如私企
1676801737,0,0,False,False,倒反天罡[doge][doge]
1676762706,0,1,False,False,[doge]县里没啥事
1676804357,0,2,False,False,心里没鬼会怕举报？
1677062849,0,0,False,False,逼急了该举报还是得举报
1676790632,1,3,False,False,这种人能在b站混下去
