上传时间,回复数,点赞数,up是否回复,up是否点赞,评论文本
1676721024,0,10,False,True,一套卷子还没做[笑哭]
1677055937,0,1,False,True,已三连，求资料 谢谢up
1676981823,0,1,False,True,已三连，求资料
1676973826,0,1,False,True,已三连求资料～
1676983911,0,1,False,True,已投币 求资料[给心心]
1676803810,0,1,False,True,老师，求资料，已三连
1676783892,0,1,False,True,已三连，求资料
1676808001,0,1,False,True,已三连，求资料
1676788998,0,1,False,True,已三联，求资料
1676799003,0,1,False,True,已三连，求资料
1676807060,0,1,False,True,求资料。
1676783955,0,1,False,True,求资料
1676783630,0,1,False,True,已三连求资料
1676726827,0,2,False,True,已[热词系列_三连]
1676784976,1,1,False,True,求资料
1676817410,0,1,False,True,已三连球资料💾[脱单doge][脱单doge][脱单doge]
1676812712,0,1,False,True,已三连求资料
1676799302,0,1,False,True,已三连，求资料呀～
1676815348,0,1,False,True,已[热词系列_三连][doge]
1676791957,0,1,False,True,以三连，求资料
1676716959,1,1,True,True,冲冲冲[脱单doge]
1676715370,1,1,True,True,已三连
1676758225,0,1,False,True,已三连，求资料[呲牙]
1676724399,0,1,False,True,已三连
1676727510,0,1,False,True,已三连，求资料[呲牙]
1676730982,0,1,False,True,已三连求资料
1676721743,0,1,False,True,已三连，求资料[呲牙]
1676726796,0,1,False,True,已三连，UP讲的很好！
1676728265,0,1,False,True,老师，要资料
1676741154,0,1,False,True,求资料～
1676893579,0,0,False,False,老师，求资料，已三连[打call]
1676887793,0,0,False,False,已三连，老师求资料
1676911046,0,0,False,False,已三连，求资料
1676891885,0,0,False,False,已三连！求资料
1676898082,0,0,False,False,已三连，求资料！
1676704280,0,2,False,True,已收到，谢谢！
1676909752,0,0,False,False,已三连求资料
1676898104,1,0,False,False,老师，资料！！！
1676888416,0,0,False,False,已三连求资料[星星眼]
1676868192,0,0,False,False,已三连 求资料
1676723017,0,1,False,True,退退退[doge]
1676863379,0,0,False,False,已三连，老师求资料
1676697734,1,1,True,True,已三连，求求啦
1676855404,0,0,False,False,已三连求资料
1676716329,0,1,False,True,已三连
1676895269,0,0,False,False,老师，求资料，已三连！
1676717220,1,1,False,True,刚开始[doge]
1676710899,1,1,False,True,已三连
1676852944,0,0,False,False,求资料[星星眼]
1676855141,0,0,False,False,资料资料[星星眼][星星眼]
1676717279,0,1,False,True,已三连，同求
1676729059,0,1,False,True,三连咯，球球
1676826986,0,0,False,False,已三连，求资料
1676717985,0,1,False,True,已三连，求资料[呲牙]
1676705384,1,1,False,True,已三连～[星星眼]
1676883193,0,0,False,False,已三连，求资料，谢谢老师🙏
1676707632,0,1,False,True,求资料[呲牙]
1676710794,0,1,False,True,小吕，申论今年有新模板吗？
1676713759,0,1,False,True,已三连 求资料  好人一生平安
1676725188,0,0,False,False,视频结尾之后是不是还有话没说完呀
1676697437,0,1,False,False,[笑哭]一周是提高不了行测了
1676697231,2,0,True,False,小驴求资料文件
