video_aid,爬取时间,video_cid,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
609166705,1676175462,1001878648,1676024424,1676024424,185,搞笑,5,379,1438,834,0,17409,2695,1025,353069,1,0,427,1679,0,1023,19581,3089,1178,427327,6.0,378346.0,351.0,-0.002849002849002849,-0.002849002849002849,0,！,0,1.748125,0.02616284813237305,0.0,0.0,2.9899799599198396,56.565130260521045
524223444,1676175475,1002045380,1676031716,1676031716,319,电子竞技,10,2936,1387,910,0,27444,2364,956,326526,1,0,3091,1495,0,954,28978,2499,1016,358633,6.0,700364.0,448.0,-0.002232142857142857,-0.002232142857142857,1,？,0,1.6638773148148147,0.16572674749352684,0.0,0.0,3.95,17.838
524166670,1676175505,1001613122,1676021400,1676016467,1621,财经商业,6,9087,2448,4753,0,24224,600,1697,411347,1,0,10658,2912,0,5527,28514,659,2133,528576,6.0,2099774.0,74.0,-0.013513513513513514,-0.013513513513513514,1,。,0,1.783622685185185,0.36923734214225873,0.0,0.0,0.8541114058355438,8.97082228116711
308968961,1676175515,994376293,1675583735,1675583736,111,搞笑,10,802,849,10902,0,70996,1109,1784,1198835,1,0,860,874,0,11691,74204,1145,1937,1276172,6.0,771499.0,293.0,-0.0034129692832764505,-0.0034129692832764505,1,？,0,6.8493055555555555,0.10676343333360218,0.0,0.0,1.61,81.134
394167288,1676175527,1003678154,1676125568,1676125568,63,小剧场,3,4679,1210,1484,0,67940,1656,1551,597753,1,0,6383,1678,0,3546,112027,2071,2263,1117328,6.0,1015643.0,218.0,-0.0045871559633027525,-0.0045871559633027525,0,。,0,0.5782291666666667,0.0003023107880864357,0.0,0.0,0.3787575150300601,18.344689378757515
694193411,1676175538,1001679924,1676023500,1676016329,682,美食侦探,10,3586,949,2405,0,19956,317,1250,338976,1,0,4079,1048,0,2674,22159,341,1443,405306,6.0,2708183.0,437.0,-0.002288329519450801,-0.002288329519450801,1,。,1,1.759699074074074,0.37420189541335697,0.0,0.0,0.4873096446700508,5.746192893401015
694199717,1676175545,1002042372,1676038800,1676031452,402,科学科普,5,1173,339,895,0,16380,612,171,130078,1,1,1319,375,0,998,18110,698,194,149544,6.0,708306.0,77.0,-0.012987012987012988,-0.012987012987012988,1,？,0,1.5826967592592593,0.7529449408229488,0.0,0.0,2.391089108910891,44.78712871287129
351663762,1676175551,1002859957,1676089348,1676089348,84,绘画,9,3748,335,5709,0,21238,212,512,163074,1,0,6734,436,0,10550,41180,323,1033,307140,6.0,300122.0,63.0,-0.015873015873015872,-0.015873015873015872,1,。,0,0.9977199074074075,0.3400084053357336,0.0,0.0,0.35668789808917195,22.987261146496817
478893469,1676175555,996948707,1675738797,1675738797,381,网络游戏,6,9434,3420,4108,0,61871,1246,2371,589333,1,0,10099,3556,0,4645,67428,1263,2489,638449,6.0,1333943.0,296.0,-0.0033783783783783786,-0.0033783783783783786,1,？,0,5.055069444444444,0.10676343333360218,0.0,0.0,0.846,26.442
863964870,1676175568,995350989,1675681200,1675639375,679,美食记录,10,22904,5669,7419,33,86790,1688,1882,1320074,1,0,23353,5776,0,7674,88747,1719,1909,1362618,6.0,3799194.0,458.0,-0.002183406113537118,-0.002183406113537118,1,。,0,5.721851851851852,0.3731611076252134,0.0,0.0,1.23,64.19
736700646,1676175579,1002874980,1676091042,1676091042,180,篮球,7,2743,298,1615,0,12745,338,428,115320,1,0,3272,328,0,1949,15258,365,517,147058,6.0,923618.0,213.0,-0.004694835680751174,-0.004694835680751174,1,。,0,0.9784375,0.16605014786691003,0.0,0.0,1.0324324324324323,20.248648648648647
736425343,1676175585,997229624,1675764000,1675752539,308,短片·手书·配音,9,5026,616,10914,0,40811,896,817,735596,1,0,5240,630,0,11321,42258,854,840,764650,6.0,1052974.0,1195.0,-0.0008368200836820083,-0.0008368200836820083,1,。,0,4.763715277777778,0.6875,0.0,0.0,1.201793721973094,56.988789237668165
524072312,1676175596,1000064069,1676019600,1675930207,287,搞笑,11,3514,554,1320,0,11458,599,165,135288,1,1,3829,593,0,1451,12431,635,177,147635,6.0,85994.0,19.0,-0.05263157894736842,-0.05263157894736842,1,！,0,1.8055092592592592,0.10134073170239608,0.0,0.0,1.0429042904290429,7.0495049504950495
394007832,1676175604,1000404847,1675936519,1675936519,471,手机游戏,4,51606,762,4564,0,44662,1334,366,304406,1,0,52394,768,0,4668,45499,1346,369,315220,6.0,748837.0,604.0,-0.0016556291390728477,-0.0016556291390728477,1,！,0,2.7671875,0.05298384164786837,0.0,0.0,0.394,9.652
779170220,1676175614,1002358179,1676105100,1676047933,1050,美食侦探,12,15940,2009,2262,0,32771,716,242,355895,1,0,20043,2410,0,2784,41668,830,326,511988,6.0,836250.0,234.0,-0.004273504273504274,-0.004273504273504274,1,！,0,0.8161342592592593,0.3731611076252134,0.0,0.0,0.33669354838709675,9.52016129032258
736412551,1676175627,994731196,1675598000,1675598000,73,MMD·3D,11,6578,1556,27713,0,76985,902,15993,517690,1,0,6841,1716,0,28988,80274,926,16410,534782,6.0,111073.0,101.0,-0.009900990099009901,-0.009900990099009901,1,。,0,6.685497685185185,0.5392480767839487,0.0,0.0,0.35,34.72
566719336,1676175639,1002638070,1676088000,1676078602,134,汪星人,12,1289,691,497,0,11130,340,785,164647,1,0,1626,855,0,711,15397,404,1186,263097,6.0,410115.0,442.0,-0.0022624434389140274,-0.0022624434389140274,1,。,0,1.0143402777777777,0.5478799089356858,0.0,0.0,0.2563176895306859,20.23465703971119
436530083,1676175663,998287827,1675819613,1675819613,65,手机游戏,5,1655,121,38959,0,41151,212,1389,623166,1,0,2147,125,0,46003,45882,216,1494,761587,3.0,2214.0,15.0,-0.06666666666666667,-0.06666666666666667,0,。,0,4.120949074074074,0.05866214556371604,0.0,0.0,0.6470588235294118,17.808823529411764
694219348,1676175667,1001525628,1676019600,1676006618,746,单机游戏,9,4497,840,4520,0,28389,450,679,311517,1,0,6310,1203,0,8616,59654,611,1565,639188,6.0,215220.0,482.0,-0.002074688796680498,-0.002074688796680498,1,！,0,1.8063310185185186,0.565017825311943,0.0,0.0,0.16966580976863754,7.969151670951157
864222420,1676175675,1002526858,1676106000,1676064445,620,美食侦探,8,1850,1012,1092,0,7226,253,989,101384,1,0,2367,1233,0,1365,9220,322,1409,148798,6.0,477474.0,779.0,-0.0012836970474967907,-0.0012836970474967907,1,！,0,0.8064236111111112,0.37420189541335697,0.0,0.0,0.9104477611940298,5.417910447761194
394199588,1676175680,1003266039,1676109968,1676109968,783,特摄,11,3419,971,2757,0,17874,464,255,198340,1,0,4264,1090,0,3510,22869,580,332,315940,6.0,467102.0,160.0,-0.00625,-0.00625,1,。,0,0.7605555555555555,0.9096989611478865,0.0,0.0,1.2837837837837838,25.14864864864865
609201151,1676175687,1001438988,1676008348,1676008348,200,短片·手书·配音,12,1423,372,1638,0,18905,992,2619,222378,1,0,1708,430,0,2062,23915,1107,3296,272911,6.0,52701.0,70.0,-0.014285714285714285,-0.014285714285714285,1,。,0,1.9367939814814814,0.17061165399927614,0.0,0.0,1.5768261964735517,25.770780856423173
609208349,1676175713,1003311833,1676110048,1676110048,235,电子竞技,6,15730,879,2415,0,29105,2419,4910,362377,1,0,20134,1453,0,3181,38235,3154,6710,484347,6.0,311719.0,1727.0,-0.0005790387955993051,-0.0005790387955993051,1,。,0,0.760011574074074,0.3684286863336197,0.0,0.0,1.808,38.218
906723303,1676175724,1003315562,1676110355,1676110355,282,美食记录,4,6538,1374,888,0,29723,751,286,465815,1,0,8575,1714,0,1560,40509,868,385,714315,6.0,1278361.0,826.0,-0.0012106537530266344,-0.0012106537530266344,1,。,0,0.7565856481481481,0.3731611076252134,0.0,0.0,0.524,18.924
394095144,1676175735,997857168,1675850400,1675780829,844,人文历史,10,8303,1434,8588,0,27977,1018,2477,499424,1,0,9486,2129,0,9975,31298,1116,2945,596265,6.0,3569841.0,237.0,-0.004219409282700422,-0.004219409282700422,1,？,0,3.7654513888888888,2.754528419737664,0.0,0.0,1.096,21.512
479182251,1676175747,1002426863,1676052197,1676052197,600,手机游戏,3,1488,454,241,0,3250,1164,369,63988,1,0,1539,484,0,258,3432,1263,384,68909,6.0,6046.0,78.0,-0.01282051282051282,-0.01282051282051282,1,。,0,1.4299768518518519,0.010073703915127762,0.0,0.0,1.286,4.574
224226561,1676175775,1002570715,1676088000,1676070262,526,综合,11,1323,456,1506,0,8412,277,428,82726,1,0,1686,607,0,2128,10792,335,622,128030,6.0,485530.0,302.0,-0.0033112582781456954,-0.0033112582781456954,1,。,0,1.0159143518518519,0.76775956284153,0.0,0.0,0.4896907216494845,23.5
394219451,1676175780,1001510935,1676008698,1676008698,218,美食侦探,7,713,742,1342,0,19631,1098,1690,405009,1,0,795,793,0,1520,21830,1180,1882,463345,6.0,565959.0,786.0,-0.001272264631043257,-0.001272264631043257,0,。,0,1.9338194444444445,0.3731611076252134,0.0,0.0,1.192,17.852
821703531,1676175789,1001882439,1676024605,1676024606,62,鬼畜调教,7,1832,183,4973,0,35807,205,1783,401758,1,0,3535,285,0,9086,62697,296,3827,742078,6.0,704564.0,327.0,-0.0030581039755351682,-0.0030581039755351682,1,！,0,1.7498148148148147,2.0353599159402513,0.0,0.0,0.3202614379084967,12.49673202614379
224110075,1676175793,999359854,1675870093,1675870093,396,篮球,11,11153,2302,3233,0,27942,5299,863,345362,1,0,11385,2375,0,3327,28675,5428,888,360399,6.0,139450.0,294.0,-0.003401360544217687,-0.003401360544217687,0,！,0,3.5381944444444446,0.21871686815809113,0.0,0.0,9.75,21.212
224039209,1676175804,1000133760,1675924950,1675924950,128,亲子,11,13393,655,6087,0,65631,919,2484,745942,1,0,15163,706,0,7726,86195,1001,2901,937673,6.0,154115.0,1374.0,-0.000727802037845706,-0.000727802037845706,0,。,0,2.903402777777778,0.07182404571663216,0.0,0.0,0.626,66.354
864241593,1676175831,1003333759,1676106898,1676106898,411,手机游戏,10,1100,1951,4284,0,18305,1576,7361,313279,1,0,1655,2624,0,6516,26590,2069,11097,476199,6.0,195400.0,713.0,-0.001402524544179523,-0.001402524544179523,1,？,0,0.7978356481481481,0.6641929499072357,0.0,0.0,3.0207900207900207,72.53014553014553
906703046,1676175842,1000596782,1676002158,1676002158,600,乐评盘点,11,5017,915,1090,0,7920,557,98,194763,1,0,5812,1088,0,1278,9377,610,123,233269,6.0,34270.0,49.0,-0.02040816326530612,-0.02040816326530612,1,。,0,2.0102314814814815,0.39321194992224173,0.0,0.0,1.0434782608695652,5.4396135265700485
991685226,1676175849,1001875392,1676027843,1676018608,1191,电子竞技,11,2847,2664,1158,0,18319,1233,287,319641,1,0,3090,2878,0,1194,19633,1337,312,353113,6.0,397213.0,144.0,-0.006944444444444444,-0.006944444444444444,1,？,1,1.7130324074074075,0.7034102411951552,0.0,0.0,2.404109589041096,16.58675799086758
436571744,1676175861,999147334,1675915200,1675859296,62,短片·手书·配音,11,1064,83,7416,0,25499,313,726,351947,1,0,1141,85,0,7903,27263,324,756,376656,6.0,11524.0,72.0,-0.013888888888888888,-0.013888888888888888,1,。,0,3.016909722222222,0.6170682566394178,0.0,0.0,0.8502994011976048,58.34730538922156
481662293,1676175868,1001675569,1676016732,1676016732,193,手机游戏,10,1492,100,764,0,8291,330,714,73410,1,0,1789,127,0,1038,11822,360,879,104454,5.0,7523.0,78.0,-0.01282051282051282,-0.01282051282051282,1,！,0,1.8418518518518519,0.10676343333360218,0.0,0.0,0.3333333333333333,3.475609756097561
309053295,1676175875,998622135,1675846800,1675833658,173,美食制作,10,10884,525,18328,74,56133,466,3237,608179,1,0,11365,545,0,19384,58521,500,3382,638561,6.0,2765442.0,137.0,-0.0072992700729927005,-0.0072992700729927005,1,。,0,3.808738425925926,0.5948600115395093,0.0,0.0,0.7293729372937293,11.838283828382838
266589170,1676175884,998739086,1675850400,1675842725,720,乐评盘点,12,19249,5678,14079,59,65673,1988,5062,608162,1,0,20070,5874,0,14924,68069,2029,5251,658525,6.0,3063158.0,397.0,-0.0025188916876574307,-0.0025188916876574307,1,。,0,3.767175925925926,1.0383774908575267,0.0,0.0,1.6813627254509018,55.18436873747495
266642142,1676175898,1002952859,1676109600,1676094080,962,短片·手书·配音,11,4021,2581,3551,0,14658,1342,2810,120517,1,0,5418,3791,0,5503,22035,1871,4521,215896,5.0,67056.0,6.0,-0.16666666666666666,-0.16666666666666666,1,。,0,0.767337962962963,0.6170682566394178,0.0,0.0,1.47,26.892
609142289,1676175927,1001351401,1676007915,1676007915,803,手机游戏,3,7391,3663,2558,0,42514,1776,4319,699016,1,0,7953,3932,0,2903,49513,1927,4811,805909,6.0,213807.0,51.0,-0.0196078431372549,-0.0196078431372549,0,！,0,1.9445833333333333,0.10676343333360218,0.0,0.0,1.83,58.504
693999061,1676175937,996406135,1675691108,1675691108,85,网络游戏,4,264,817,2264,0,38727,2916,3779,619151,1,0,302,860,0,2524,42114,3064,4039,667843,2.0,838.0,121.0,-0.008264462809917356,-0.008264462809917356,1,。,0,5.611446759259259,0.05866214556371604,0.0,0.0,3.344689378757515,7.216432865731463
309188264,1676175965,1001881367,1676025188,1676025188,281,改装玩车,8,4612,900,1430,0,11443,705,329,269710,1,0,5257,1080,0,1769,14068,822,384,318096,6.0,404088.0,70.0,-0.014285714285714285,-0.014285714285714285,1,。,0,1.7451041666666667,0.21294115289024293,0.0,0.0,0.40080160320641284,3.288577154308617
