video_aid,爬取时间,video_cid,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
693877479,1676012577,995596677,1675655237,1675655237,442,手机游戏,6,13345,2529,2910,0,66700,2484,1231,592362,1,0,14072,2666,0,3301,75957,2592,1342,660202,6,270740,189,-0.005291005291005291,-0.005291005291005291,1,！,0,4.135879629629629,0.10729440695512178,0.0,0.0,1.244,28.56
821479693,1676012607,996081596,1675676434,1675676434,152,喵星人,9,836,500,5250,0,48729,502,2003,380119,1,0,892,518,0,5537,50848,523,2070,396510,5,1519,6,-0.16666666666666666,-0.16666666666666666,0,！,0,3.8908912037037036,0.3212210574342828,0.0,0.0,0.5156695156695157,38.44159544159544
393925638,1676012617,994441108,1675584333,1675584333,72,搞笑,6,1727,327,2768,0,118707,320,478,1262794,1,0,1782,338,0,3061,127425,325,489,1346845,6,2006099,255,-0.00392156862745098,-0.00392156862745098,0,。,0,4.956990740740741,0.10159985777131457,0.0,0.0,0.3463035019455253,66.30739299610894
351456442,1676012642,994404953,1675583444,1675583445,155,手机游戏,2,6479,218,8046,0,22283,762,2475,117515,1,0,8740,262,0,11264,30717,924,3222,157494,5,574,1,-1.0,-1.0,1,。,0,4.967569444444444,0.08496979350014963,0.0,0.0,0.9142857142857143,18.566233766233765
948785872,1676012652,993563070,1675562400,1675528471,99,GMV,10,3736,185,4519,0,22715,188,398,98947,1,0,5792,238,0,7307,33470,235,692,139938,6,31356,72,-0.013888888888888888,-0.013888888888888888,1,！,0,5.21125,0.586718180541531,0.0,0.0,0.6111111111111112,9.12962962962963
991275949,1676012657,994177229,1675584000,1675575538,287,校园学习,11,15043,790,42484,26,68265,1640,12450,1046958,1,0,15971,826,0,45101,73017,1688,13168,1110771,6,251738,112,-0.008928571428571428,-0.008928571428571428,1,。,0,4.96130787037037,0.12550799795228368,0.0,0.0,2.152,47.37
394089562,1676012669,998943817,1675851020,1675851020,356,健身,7,5913,93,20506,0,14642,237,1221,225816,1,0,6672,103,0,23181,16375,259,1358,257016,6,1859966,194,-0.005154639175257732,-0.005154639175257732,1,！,0,1.8709375,0.2595281614205421,0.0,0.0,1.0406504065040652,10.463414634146341
566262155,1676012674,992722653,1675492561,1675492561,556,小剧场,12,1524,330,1730,0,6464,248,238,27628,1,0,9853,997,0,10349,45660,711,1733,212316,4,6039,4,-0.25,-0.25,1,？,0,6.019826388888889,0.768852609855804,0.0,0.0,1.032258064516129,28.822580645161292
693974734,1676012679,996404838,1675691024,1675691024,154,电子竞技,2,3514,295,1526,0,71870,589,213,647791,1,0,3735,320,0,1720,78545,619,233,719099,6,233325,202,-0.0049504950495049506,-0.0049504950495049506,0,。,0,3.7228587962962965,0.36927672166054526,0.0,0.0,0.7293447293447294,14.549857549857549
778862746,1676012689,993139698,1675508091,1675508091,82,翻唱,11,13703,828,21749,88,132637,1312,21326,940337,1,0,16089,946,0,27087,158458,1512,25242,1092988,6,8299,168,-0.005952380952380952,-0.005952380952380952,1,。,0,5.84025462962963,0.21159243604600533,0.0,0.0,0.40681362725450904,71.12825651302605
309106231,1676012703,1000581695,1675944727,1675944727,158,手机游戏,11,1041,470,643,0,6795,1059,287,54012,1,0,1392,572,0,1079,11018,1358,427,84287,6,167714,71,-0.014084507042253521,-0.014084507042253521,0,？,0,0.7867592592592593,0.16121495327102803,0.0,0.0,1.5218340611353711,20.58515283842795
864082832,1676012717,998586220,1675837132,1675837133,222,手机游戏,10,524,741,1395,0,23743,444,1279,247026,1,0,573,802,0,1589,27131,463,1444,289734,6,825642,218,-0.0045871559633027525,-0.0045871559633027525,1,！,0,2.032233796296296,0.16121495327102803,0.0,0.0,0.9612068965517241,15.366379310344827
481572760,1676012725,998898433,1675848586,1675848586,248,MV,1,3408,3909,7666,0,21784,3119,6442,245805,2,0,3852,4345,0,9227,25283,3325,7567,295057,6,1530282,9501,-0.00010525207872855489,-0.00010525207872855489,1,。,0,1.8997569444444444,0.648608830064728,0.0,0.0,0.814,189.9
821379418,1676012738,994535388,1675588728,1675588728,167,日常,4,3030,623,5804,0,32600,1500,961,531087,1,0,3170,643,0,6190,34760,1536,997,555711,5,87151,11,-0.09090909090909091,-0.09090909090909091,0,。,0,4.907523148148148,0.003968253968253968,0.0,0.0,1.388,43.32
478855448,1676012750,991357560,1675479600,1675412879,98,绘画,11,13394,1089,16683,60,155239,923,8076,1168326,1,0,14292,1130,0,18011,164238,960,8418,1228108,6,128148,70,-0.014285714285714285,-0.014285714285714285,1,。,0,6.170717592592593,0.34061828493458396,0.0,0.0,0.362,46.044
393955449,1676012762,997672485,1675772756,1675772756,243,原创音乐,5,17101,572,11821,0,28397,1506,3135,250369,1,0,20835,624,0,16064,35476,1657,3784,325740,6,256709,20,-0.05,-0.05,1,？,0,2.7778472222222224,1.0538842118683451,0.0,0.0,0.8416833667334669,14.589178356713427
736613224,1676012775,998968609,1675851766,1675851766,137,手机游戏,11,1457,1553,1682,0,25476,4225,8536,461714,1,0,1642,1703,0,2041,29418,4485,9393,539728,6,1092476,571,-0.0017513134851138354,-0.0017513134851138354,1,？,0,1.8635300925925926,0.18320086106971353,0.0,0.0,3.9218436873747495,30.350701402805612
608965888,1676012788,994460780,1675585434,1675585434,225,短片·手书·配音,10,6841,295,2673,0,15658,121,647,291391,1,0,7554,309,0,3123,17663,129,711,319414,5,55289,38,-0.02631578947368421,-0.02631578947368421,1,。,0,4.9462268518518515,0.10729440695512178,0.0,0.0,0.8055555555555556,31.805555555555557
436258952,1676012792,992530154,1675484023,1675484023,103,出行,8,517,432,1924,0,53896,913,2162,743904,1,0,532,441,0,2009,55627,941,2247,777256,6,599269,324,-0.0030864197530864196,-0.0030864197530864196,0,。,0,6.120011574074074,0.028231203872813443,0.0,0.0,0.958,19.908
393925268,1676012805,995945223,1675677900,1675675007,594,搞笑,11,24213,9898,8427,18,138010,1765,2753,1369710,1,0,24920,10123,0,8670,142763,1799,2859,1422993,6,4344032,283,-0.0035335689045936395,-0.0035335689045936395,1,。,0,3.876215277777778,0.4037852940199554,0.0,0.0,0.6032064128256514,59.987975951903806
694068306,1676012819,1000371066,1675935635,1675935635,475,三农,4,6853,295,514,0,6556,207,101,66276,1,0,9190,380,0,732,8987,270,148,96818,6,36609,102,-0.00980392156862745,-0.00980392156862745,0,。,0,0.8933333333333333,0.0024693703105708046,0.0,0.0,0.21714285714285714,6.594285714285714
351374435,1676012845,992319475,1675473103,1675473104,568,三农,2,43794,3065,13452,8,286571,3601,2113,2459247,1,0,45050,3132,0,14001,297004,3581,2158,2522689,6,2127989,62,-0.016129032258064516,-0.016129032258064516,0,！,1,6.247013888888889,5.695085141522866e-05,0.0,0.0,4.244488977955911,361.36673346693385
694017684,1676012861,997894966,1675781853,1675781853,91,鬼畜剧场,5,1473,341,3081,0,17988,280,985,153201,1,0,1651,363,0,3598,20884,292,1082,180045,6,599493,155,-0.0064516129032258064,-0.0064516129032258064,1,。,0,2.673703703703704,2.0439486849186954,0.0,0.0,0.18106995884773663,8.283950617283951
308947730,1676012885,996208313,1675683232,1675683232,126,美食记录,4,547,866,1308,0,37563,469,260,1003771,1,0,575,900,0,1438,40741,491,276,1106438,6,885376,289,-0.0034602076124567475,-0.0034602076124567475,0,！,0,3.815428240740741,0.3736604466341063,0.0,0.0,0.7545126353790613,7.299638989169675
266439086,1676012893,996300992,1675687929,1675687929,708,娱乐杂谈,11,3956,1022,4987,0,24641,395,760,611572,1,0,4734,1094,0,6705,30199,446,863,746395,6,301533,95,-0.010526315789473684,-0.010526315789473684,1,。,0,3.7611574074074072,0.9205593748163817,0.0,0.0,0.8982300884955752,28.123893805309734
393779851,1676012899,994192487,1675574012,1675574013,236,综合,11,13881,1647,13468,0,34090,725,1327,167263,1,0,16320,1899,0,16280,40264,775,1557,194099,6,14714,46,-0.021739130434782608,-0.021739130434782608,1,？,0,5.079710648148148,1.7539344212965284,0.0,0.0,0.31462925851703405,5.094188376753507
864056390,1676012909,998999545,1675854358,1675854358,1684,手机游戏,9,2859,1965,881,0,14028,507,73,143250,1,0,3189,2244,0,1366,20423,582,104,219352,3,31418,8,-0.125,-0.125,1,。,0,1.8350810185185185,0.5666465553842372,0.0,0.0,0.4899713467048711,4.8796561604584525
906557732,1676012918,999907440,1675909481,1675909481,712,手机游戏,11,995,311,1057,0,3284,402,1620,64574,1,0,1191,367,0,1213,3976,491,1997,81435,6,4833,12,-0.08333333333333333,-0.08333333333333333,1,。,0,1.1971875,0.10729440695512178,0.0,0.0,1.1487179487179486,3.805128205128205
736554227,1676012925,998801776,1675846862,1675846862,95,原创音乐,11,2239,334,2259,0,10843,243,1161,85601,1,1,2878,346,0,3275,14952,289,1546,120219,6,390263,278,-0.0035971223021582736,-0.0035971223021582736,1,。,0,1.922025462962963,1.0538842118683451,0.0,0.0,0.8142857142857143,18.442857142857143
736286830,1676012930,992562160,1675484501,1675484501,223,时尚潮流,6,1751,477,11142,0,33563,487,1442,561008,1,0,1790,487,0,11366,34248,493,1477,570745,6,4425,43,-0.023255813953488372,-0.023255813953488372,1,！,0,6.116076388888889,0.7714466977784469,0.0,0.0,1.2771084337349397,40.82329317269076
481616844,1676012953,998894838,1675849083,1675849083,404,日常,2,15870,1443,6059,0,35459,1141,4630,236103,1,0,17463,1560,0,6760,39054,1228,5102,264799,6,499496,232,-0.004310344827586207,-0.004310344827586207,0,。,0,1.8966435185185184,0.0,0.0,0.0,1.074,33.84
906391840,1676012963,996115049,1675678498,1675678498,629,电子竞技,8,25017,1675,9035,72,49830,1466,3158,695653,1,0,26259,1745,0,9689,53536,1514,3359,739520,6,105966,69,-0.014492753623188406,-0.014492753623188406,1,。,0,3.871122685185185,0.36927672166054526,0.0,0.0,0.654,23.498
481392945,1676012973,997734968,1675776004,1675776004,614,计算机技术,11,1314,782,5591,0,6563,682,5076,358959,1,0,1463,823,0,5903,7100,750,5390,393487,6,287264,273,-0.003663003663003663,-0.003663003663003663,1,！,0,2.742696759259259,3.160301069284621,0.0,0.0,2.0441767068273093,19.82730923694779
949113460,1676013001,999397408,1675871051,1675871051,117,设计·创意,10,1234,12,2238,0,2809,163,561,47505,1,0,1520,19,0,2901,3574,181,746,62778,6,72,3,-0.3333333333333333,-0.3333333333333333,1,！,0,1.6429398148148149,0.2082633427428567,0.0,0.0,0.391304347826087,4.043478260869565
736594114,1676013005,999164293,1675860971,1675860972,463,搞笑,7,1337,498,1378,0,17739,221,407,190036,1,0,1464,535,0,1605,20763,229,456,227997,6,422422,84,-0.011904761904761904,-0.011904761904761904,1,！,0,1.7596527777777777,0.10159985777131457,0.0,0.0,0.6821192052980133,11.099337748344372
736425343,1676013009,997229624,1675764000,1675752539,308,短片·手书·配音,9,4332,556,9270,0,34924,813,726,629175,1,0,4740,590,0,10270,38375,858,789,690986,6,1046536,1193,-0.0008382229673093043,-0.0008382229673093043,1,。,0,2.882048611111111,0.6875,0.0,0.0,1.1975308641975309,54.41234567901235
736559290,1676013019,999318570,1675867234,1675867234,81,亲子,5,3699,248,621,0,17035,286,635,118141,1,0,4191,278,0,727,19848,307,747,143530,6,510386,236,-0.00423728813559322,-0.00423728813559322,1,。,0,1.687326388888889,1.0966666666666667,0.0,0.0,0.13438735177865613,18.636363636363637
906252645,1676013043,993732858,1675562400,1675541715,192,综合,13,6438,573,8595,0,29552,598,5800,337938,1,0,6969,603,0,9676,33250,623,6207,373166,6,71301,113,-0.008849557522123894,-0.008849557522123894,1,。,0,5.215775462962963,0.7437969626115185,0.0,0.0,0.4676258992805755,24.743405275779377
566370449,1676013055,992753074,1675492616,1675492616,77,影视剪辑,7,1549,134,5537,0,19411,218,2362,150033,1,0,1826,156,0,6404,22017,238,2649,170772,5,944,53,-0.018867924528301886,-0.018867924528301886,0,。,0,6.023599537037037,0.0958031201933641,0.0,0.0,0.39622641509433965,25.144654088050313
949035421,1676013060,998566959,1675847368,1675845557,745,网络游戏,10,15898,643,3102,0,32673,328,299,339014,1,0,18055,705,0,4593,36646,340,319,433802,6,510605,143,-0.006993006993006993,-0.006993006993006993,0,！,0,1.9177314814814814,0.23376373096935826,0.0,0.0,1.1411042944785277,13.613496932515337
863918176,1676013066,997795011,1675778287,1675778287,197,财经商业,10,5064,625,993,0,14998,941,169,282859,1,0,5733,693,0,1155,17530,1026,201,352569,2,28097,2,-0.5,-0.5,1,。,0,2.717349537037037,0.3729086352139681,0.0,0.0,0.244,4.26
436368512,1676013092,991544798,1675469410,1675469410,197,日常,5,12936,2053,7422,94,113558,1309,1212,675462,1,0,14711,2285,0,8463,128706,1362,1384,765607,6,225255,55,-0.01818181818181818,-0.01818181818181818,1,。,0,6.29261574074074,2.3282681099084095,0.0,0.0,0.668,50.522
821499059,1676013102,997405799,1675761487,1675761487,129,手机游戏,12,6191,332,6017,0,18316,681,633,316362,1,0,7992,399,0,8076,24744,745,714,376488,6,1408625,388,-0.002577319587628866,-0.002577319587628866,1,！,0,2.912210648148148,0.5666465553842372,0.0,0.0,1.0941176470588236,6.370588235294117
524057247,1676013110,1000446361,1675938848,1675938848,621,人文历史,8,1244,157,1855,0,3417,314,361,51082,1,0,1906,270,0,3043,5085,420,591,78956,6,1148080,122,-0.00819672131147541,-0.00819672131147541,1,。,0,0.8595138888888889,0.5010482180293501,0.0,0.0,0.774869109947644,5.68586387434555
523801294,1676013115,994106658,1675578300,1675570979,75,短片·手书·配音,9,7899,150,11311,0,24761,235,1912,98510,1,1,9832,175,0,14745,30778,262,2315,122925,6,10963,26,-0.038461538461538464,-0.038461538461538464,1,。,0,5.032581018518519,0.6188535472097306,0.0,0.0,0.14356435643564355,7.6138613861386135
693849491,1676013121,994226827,1675656000,1675576502,379,电子竞技,10,36581,3461,13499,39,61185,857,207,836789,1,0,37743,3563,0,13965,63044,872,209,861657,6,361724,612,-0.0016339869281045752,-0.0016339869281045752,1,？,0,4.133344907407407,0.36927672166054526,0.0,0.0,0.1062124248496994,1.9098196392785571
479031661,1676013149,999646452,1675898176,1675898176,245,网络游戏,6,1714,988,586,0,12170,1846,9371,210153,1,0,1793,1145,0,627,12844,1907,9664,228475,6,107098,376,-0.0026595744680851063,-0.0026595744680851063,0,！,0,1.3307060185185184,0.10962834669550608,0.0,0.0,2.9278557114228456,12.6312625250501
351384296,1676013162,996197983,1675681795,1675681796,158,搞笑,10,2855,2102,7854,65,77017,3748,3625,859595,1,0,3064,2246,0,8999,85696,3923,3870,953054,6,3478918,690,-0.0014492753623188406,-0.0014492753623188406,1,。,0,3.8352662037037035,0.7564771863616112,0.0,0.0,4.962,57.988
309074359,1676013192,1000356322,1675934999,1675934999,107,演奏,11,1045,54,1133,0,3884,117,154,34705,1,0,4289,149,0,6721,23434,233,605,156401,6,516098,67,-0.014925373134328358,-0.014925373134328358,1,！,0,0.9050115740740741,0.3859047428113186,0.0,0.0,0.18,5.38
266255247,1676013196,992386966,1675477062,1675477062,113,单机游戏,7,4016,562,4438,0,45764,226,156,336065,1,0,4274,630,0,4947,49158,231,167,357671,2,5475,3,-0.3333333333333333,-0.3333333333333333,1,？,0,6.205254629629629,0.31284353122292724,0.0,0.0,0.4107142857142857,11.553571428571429
224025118,1676013219,998375529,1675822397,1675822397,354,电子竞技,9,3519,639,1936,0,18238,782,1991,503829,1,0,3621,655,0,2047,19331,799,2046,531397,6,318054,119,-0.008403361344537815,-0.008403361344537815,1,！,0,2.208587962962963,0.7054293415479399,0.0,0.0,0.5907258064516129,19.600806451612904
308857147,1676013231,993590352,1675570500,1675528273,71,宅舞,8,3110,212,15421,0,33445,357,915,441563,1,0,3278,226,0,16350,36175,374,977,490530,6,698768,299,-0.0033444816053511705,-0.0033444816053511705,0,。,0,5.124201388888889,1.1303343130051433,0.0,0.0,0.6124567474048442,3.4948096885813147
906411088,1676013239,997394796,1675762722,1675762722,577,出行,7,20134,3391,9116,31,79784,2485,7997,1035698,1,0,20668,3472,0,9389,81962,2520,8256,1073752,6,1776890,347,-0.002881844380403458,-0.002881844380403458,1,？,0,2.8995023148148147,0.059220133943482384,0.0,0.0,1.254509018036072,48.547094188376754
351549864,1676013252,998064171,1675796161,1675796161,190,短片·手书·配音,4,7809,93,11306,0,22065,518,1237,142171,1,0,9880,113,0,14124,26902,579,1490,174349,6,2669,5,-0.2,-0.2,1,。,0,2.512627314814815,0.6188535472097306,0.0,0.0,0.40821917808219177,12.046575342465754
906284546,1676013263,994225199,1675582800,1675574799,69,电子竞技,10,1130,199,2396,0,79675,323,862,1099936,1,0,1208,203,0,2539,83043,337,901,1158713,6,118357,233,-0.004291845493562232,-0.004291845493562232,1,？,1,4.982210648148148,0.36927672166054526,0.0,0.0,0.6732673267326733,62.96534653465346
224005470,1676013270,1000271581,1675935662,1675935663,605,美食制作,11,3468,1019,916,0,11531,254,351,80812,1,0,4484,1150,0,1104,14232,286,457,107241,6,1281919,538,-0.0018587360594795538,-0.0018587360594795538,1,。,0,0.8982407407407408,0.3736604466341063,0.0,0.0,0.2,1.0666666666666667
481578317,1676013276,999498607,1675902300,1675878169,313,人文历史,8,1300,868,1465,0,15655,1032,558,147963,1,0,1447,961,0,1648,17098,1125,635,165690,6,1437418,188,-0.005319148936170213,-0.005319148936170213,1,？,0,1.2844444444444445,1.1914688837466467,0.0,0.0,1.5849889624724063,13.860927152317881
224082049,1676013287,998547659,1675833107,1675833107,135,摩托车,6,860,203,5795,0,28612,662,287,464305,1,0,1338,222,0,19009,33585,707,331,1163728,2,666,9,-0.1111111111111111,-0.1111111111111111,0,。,0,2.0854166666666667,0.24318753445927913,0.0,0.0,1.6703296703296704,18.31135531135531
949091413,1676013315,999891222,1675915355,1675915355,1072,影视杂谈,9,1598,213,1006,0,5662,257,271,59066,1,0,2085,292,0,1652,7655,311,418,96438,6,559674,726,-0.0013774104683195593,-0.0013774104683195593,1,。,0,1.1337962962962962,2.109868024385342,0.0,0.0,0.7254901960784313,18.07843137254902
651612441,1676013321,998902311,1675850067,1675850067,885,人文历史,4,2894,1184,3030,0,6893,669,390,89425,1,0,3307,1295,0,3511,7982,744,494,105509,4,37074,18,-0.05555555555555555,-0.05555555555555555,1,！,0,1.889513888888889,0.1958523762070032,0.0,0.0,1.3678929765886287,21.08361204013378
266603757,1676013330,1000331445,1675934980,1675934980,100,原创音乐,9,898,132,884,0,10813,801,1112,65134,1,0,1398,226,0,1713,17582,1069,1620,108334,6,2381584,336,-0.002976190476190476,-0.002976190476190476,1,。,0,0.9068287037037037,1.0538842118683451,0.0,0.0,0.744807121661721,9.3946587537092
693819549,1676013355,993721211,1675558800,1675537907,299,单机游戏,8,10235,3858,9680,45,105241,1322,1311,1124099,1,0,10802,3960,0,10408,111464,1350,1400,1226193,6,1333581,309,-0.003236245954692557,-0.003236245954692557,1,？,0,5.261053240740741,0.16711160572917141,0.0,0.0,0.91,19.632
479076426,1676013366,998662947,1675839283,1675839284,158,绘画,6,3516,117,3301,0,8263,293,430,66801,1,0,4452,133,0,4526,10903,320,547,88700,4,1900,14,-0.07142857142857142,-0.07142857142857142,1,。,0,2.014849537037037,0.6188535472097306,0.0,0.0,0.30303030303030304,14.168831168831169
651417057,1676013371,997721554,1675774540,1675774540,122,竞技体育,2,1027,181,870,0,37442,295,149,364086,1,0,1079,185,0,928,39972,302,160,388394,6,435889,7,-0.14285714285714285,-0.14285714285714285,0,？,0,2.764247685185185,0.19466855863293128,0.0,0.0,0.3377777777777778,20.342222222222222
481292934,1676013394,992483926,1675481477,1675481478,663,校园学习,11,4009,803,23669,0,18005,223,914,306923,1,0,5227,885,0,34090,23638,246,1101,424842,6,97213,38,-0.02631578947368421,-0.02631578947368421,1,。,0,6.156446759259259,0.23875697405744556,0.0,0.0,1.1354166666666667,26.979166666666668
736390944,1676013398,996433967,1675742400,1675694944,160,短片·手书·配音,10,7035,337,5539,0,30642,556,5923,252523,1,0,7789,355,0,6409,34854,582,6559,280423,6,1205,62,-0.016129032258064516,-0.016129032258064516,1,。,0,3.136550925925926,0.15729219754129944,0.0,0.0,1.4291845493562232,33.317596566523605
