video_aid,爬取时间,video_cid,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
651375958,1675999866,995534876,1675675800,1675651812,440,国产原创相关,6,5587,770,3264,0,20872,808,247,329517,1,0,5747,809,0,3411,22312,813,255,363052,6,350725,457,-0.002188183807439825,-0.002188183807439825,1,。,0,3.750763888888889,0.24045139618476088,0.0,0.0,0.48096192384769537,11.228456913827655
609058174,1675999876,999819408,1675912028,1675912028,147,野生动物,8,5879,286,500,0,9425,188,74,54053,1,0,6846,307,0,575,10594,220,87,65539,6,1793948,1306,-0.0007656967840735069,-0.0007656967840735069,1,！,0,1.0167592592592594,0.09657288132200302,0.0,0.0,0.4028776978417266,20.992805755395683
224037438,1675999897,998997737,1675852688,1675852688,235,综合,9,2588,253,1017,0,11618,338,273,69692,1,0,2983,277,0,1206,13025,354,302,81947,6,1534254,777,-0.001287001287001287,-0.001287001287001287,1,！,0,1.7038078703703703,0.23895432568665775,0.0,0.0,0.46153846153846156,4.846153846153846
651465766,1675999905,995081335,1675767600,1675614099,175,电子竞技,5,294,169,587,0,20606,211,646,285976,1,0,351,179,0,658,22420,232,719,317916,6,69627,68,-0.014705882352941176,-0.014705882352941176,0,。,0,2.688715277777778,0.36934351823529976,0.0,0.0,1.0693069306930694,33.26732673267327
949068030,1675999910,998055127,1675821600,1675792601,789,单机游戏,11,2777,1007,835,0,17479,403,64,209347,1,0,2852,1022,0,844,17967,405,68,218587,6,1293580,1816,-0.0005506607929515419,-0.0005506607929515419,0,！,0,2.0637731481481483,0.5668238817980642,0.0,0.0,1.1472081218274113,11.192893401015228
948807267,1675999916,992334191,1675486933,1675486934,104,搞笑,1,1260,206,3257,0,67271,387,409,1058677,1,0,1319,219,0,3542,71006,398,439,1113707,6,435013,51,-0.0196078431372549,-0.0196078431372549,0,。,0,5.937303240740741,0.04476418864908074,0.0,0.0,0.6653543307086615,46.031496062992126
693956352,1675999923,995906470,1675669310,1675669310,293,单机游戏,10,2418,203,1091,0,16113,267,556,235143,1,0,2530,220,0,1176,16979,271,586,252749,6,103896,42,-0.023809523809523808,-0.023809523809523808,0,。,0,3.826539351851852,0.2116709906483824,0.0,0.0,0.5795454545454546,29.943181818181817
479031661,1675999945,999646452,1675898176,1675898176,245,网络游戏,6,1677,969,566,0,11713,1808,9178,199061,1,0,1792,1142,0,621,12789,1905,9643,227348,6,106987,376,-0.0026595744680851063,-0.0026595744680851063,0,！,0,1.1778819444444444,0.1096985585841019,0.0,0.0,2.9285714285714284,12.2
736561706,1675999956,999302310,1675866686,1675866686,167,亲子,5,2178,284,429,0,13791,369,320,130869,1,0,2326,312,0,479,15072,391,358,151537,6,321697,280,-0.0035714285714285713,-0.0035714285714285713,0,！,0,1.542476851851852,0.03507113720027858,0.0,0.0,0.29491525423728815,19.928813559322034
991533210,1675999963,999204782,1675863187,1675863187,259,数码,9,7019,119,2008,0,7792,329,432,60177,1,0,7598,128,0,2198,8386,345,462,64554,6,497415,85,-0.011764705882352941,-0.011764705882352941,0,。,0,1.5830555555555557,0.5868262576370522,0.0,0.0,1.186335403726708,5.043478260869565
864115398,1675999967,999006407,1675926921,1675926921,300,日常,11,2162,483,830,0,10888,381,365,160900,1,0,2875,613,0,1126,16005,476,619,261641,6,406621,94,-0.010638297872340425,-0.010638297872340425,1,！,0,0.8454398148148148,0.2507064782724607,0.0,0.0,0.3110367892976589,13.789297658862877
863890695,1675999992,997016175,1675743545,1675743545,239,电子竞技,4,1242,172,2334,0,22812,420,9172,336360,1,0,1430,185,0,2664,25647,450,10186,380785,6,13262,174,-0.005747126436781609,-0.005747126436781609,0,。,0,2.968136574074074,0.1096985585841019,0.0,0.0,0.9815668202764977,47.566820276497694
948835348,1675999999,992498860,1675482882,1675482882,205,原创音乐,8,5835,190,1970,0,6905,192,963,118416,1,0,6654,212,0,2228,7883,211,1116,135237,4,9820,79,-0.012658227848101266,-0.012658227848101266,1,！,0,5.985150462962963,1.0539273346439528,0.0,0.0,0.38028169014084506,11.288732394366198
609113700,1676000004,998259218,1675818731,1675818732,399,出行,8,6831,2171,607,0,21570,922,162,252085,1,0,7143,2243,0,631,22552,947,177,273111,6,700162,679,-0.0014727540500736377,-0.0014727540500736377,0,。,0,2.0980671296296296,0.37371117211339194,0.0,0.0,0.916,19.416
481596583,1676000016,999935300,1675915978,1675915978,83,短片·手书·配音,5,1072,284,1661,0,22103,227,134,172402,1,0,1422,357,0,3096,36503,255,219,320591,6,2802996,164,-0.006097560975609756,-0.006097560975609756,1,。,0,0.972662037037037,3.7705696202531644,0.0,0.0,0.3522727272727273,7.142045454545454
651519658,1676000023,999763140,1675908695,1675908695,301,GMV,11,3225,1492,2168,0,18289,1555,5018,281593,1,0,3816,1702,0,2620,21302,1762,5519,352902,6,681530,799,-0.0012515644555694619,-0.0012515644555694619,1,！,0,1.057037037037037,0.4148640390273713,0.0,0.0,1.5050100200400802,18.374749498997996
223997889,1676000035,994335212,1675602000,1675583068,279,日常,11,16162,2575,2740,0,36485,2312,1521,448493,1,0,16369,2618,0,2776,37404,2338,1548,470884,6,958258,126,-0.007936507936507936,-0.007936507936507936,1,？,0,4.606886574074074,0.02710736260123325,0.0,0.0,1.602,70.212
566381376,1676000047,997600227,1675769201,1675769201,71,影视剪辑,2,2007,130,1473,0,34795,337,190,219677,1,0,2251,143,0,1785,37618,352,207,235007,3,3633,241,-0.004149377593360996,-0.004149377593360996,0,。,0,2.671828703703704,0.0207444876293184,0.0,0.0,1.1736842105263159,17.36842105263158
436439730,1676000070,994583331,1675591253,1675591253,220,影视剪辑,8,2796,127,1586,0,3847,186,1022,53723,1,0,4145,178,0,2529,5692,237,1497,76451,2,72,2,-0.5,-0.5,1,！,0,4.731678240740741,3.7659623935598243,0.0,0.0,0.3381294964028777,3.366906474820144
991449921,1676000074,997746394,1675821900,1675777222,631,影视杂谈,9,801,1382,667,0,12464,552,269,194819,1,0,855,1446,0,676,13412,582,297,221083,6,2171626,514,-0.0019455252918287938,-0.0019455252918287938,1,！,0,2.062199074074074,0.22035407783235278,0.0,0.0,1.0662251655629138,16.794701986754966
779096070,1676000082,1000395163,1675936160,1675936160,585,单机游戏,7,1901,887,1555,0,19530,781,266,267449,1,0,2260,1398,0,1672,22330,901,326,328369,6,2124326,1142,-0.0008756567425569177,-0.0008756567425569177,1,？,0,0.739837962962963,0.1990982396774542,0.0,0.0,1.0774818401937045,10.564164648910412
609087902,1676000092,1000054247,1675922968,1675922968,534,三农,11,5565,980,446,0,9708,778,53,138633,1,0,6254,1210,0,512,11069,810,64,174731,6,50370,982,-0.0010183299389002036,-0.0010183299389002036,1,！,0,0.8926388888888889,0.40382474613064084,0.0,0.0,0.558,22.8
991509537,1676000102,999138457,1675859315,1675859315,249,综合,9,1743,550,2735,0,40308,500,590,238059,1,0,2101,617,0,3644,53945,546,730,319039,6,533079,100,-0.01,-0.01,1,！,0,1.6294791666666666,0.2335339146096852,0.0,0.0,0.45321637426900585,20.19298245614035
906566189,1676000110,998679936,1675846800,1675839327,208,MMD·3D,10,1127,732,2582,0,12937,212,858,87141,1,0,1317,833,0,4288,18149,228,982,130825,6,31981,37,-0.02702702702702703,-0.02702702702702703,1,？,0,1.7744212962962962,0.10736172902619653,0.0,0.0,0.23837209302325582,22.401162790697676
609049088,1676000115,997956315,1675829400,1675785814,85,鬼畜调教,11,6758,253,5779,0,20172,450,1204,119187,1,0,7803,293,0,6997,24103,484,1440,141230,6,175114,178,-0.0056179775280898875,-0.0056179775280898875,1,！,0,1.9758680555555554,2.0445484697164664,0.0,0.0,0.25,24.43103448275862
309036619,1676000123,998616784,1675851543,1675843560,1125,日常,10,8264,2367,1241,0,15922,607,159,132799,1,0,8865,2496,0,1332,17050,634,180,148033,6,288341,246,-0.0040650406504065045,-0.0040650406504065045,1,！,0,1.719675925925926,0.37371117211339194,0.0,0.0,0.606951871657754,16.12566844919786
651338531,1676000135,994336498,1675579833,1675579834,63,人力VOCALOID,11,5689,166,5410,0,12701,398,2148,82166,1,0,6638,197,0,6703,15736,451,2602,99441,6,36262,117,-0.008547008547008548,-0.008547008547008548,1,。,0,4.864606481481482,2.0445484697164664,0.0,0.0,0.4389438943894389,11.141914191419142
608921637,1676000143,997570406,1675767829,1675767829,66,网络游戏,2,41,177,1247,0,18560,558,194,308555,1,0,43,194,0,1456,21321,594,222,364451,4,16053,96,-0.010416666666666666,-0.010416666666666666,0,。,0,2.6888194444444444,0.10736172902619653,0.0,0.0,1.2900763358778626,18.564885496183205
393936793,1676000152,996617675,1675704220,1675704220,120,电子竞技,8,482,324,3573,0,30428,318,876,398898,1,0,706,376,0,4888,38679,376,1182,525163,6,1525,13,-0.07692307692307693,-0.07692307692307693,1,。,0,3.4251388888888887,0.02001251427473996,0.0,0.0,0.8305084745762712,10.112994350282486
481463235,1676000175,995423702,1675656000,1675645920,101,综合,10,2478,249,8743,0,43387,430,809,368034,1,0,2786,276,0,10715,51430,447,933,428360,6,1163009,346,-0.002890173410404624,-0.002890173410404624,1,！,0,3.9835069444444446,0.2335339146096852,0.0,0.0,0.24390243902439024,17.414634146341463
821597551,1676000183,998970046,1675851869,1675851869,202,手工,9,2647,287,1231,0,14872,290,334,71399,1,0,2894,300,0,1889,16288,306,366,91834,6,1821781,160,-0.00625,-0.00625,0,。,0,1.7165972222222223,1.0859823515199203,0.0,0.0,0.31718061674008813,6.828193832599119
266547151,1676000189,997934638,1675785586,1675785586,1422,桌游棋牌,12,3913,851,1299,0,12130,463,250,62387,1,0,6197,1270,0,2188,19273,637,451,95961,2,53431,14,-0.07142857142857142,-0.07142857142857142,0,？,0,2.4838310185185186,0.5668238817980642,0.0,0.0,1.1294642857142858,14.919642857142858
351264502,1676000194,993630793,1675569600,1675561734,341,校园学习,11,4947,2440,7298,0,17238,489,653,293265,1,0,5133,2478,0,7643,17904,504,712,313619,6,1288167,193,-0.0051813471502590676,-0.0051813471502590676,1,？,1,4.983726851851852,0.20423737196804537,0.0,0.0,0.42433234421364985,11.47181008902077
651265953,1676000202,991161028,1675404231,1675404231,89,搞笑,9,5885,1215,3256,0,94211,2493,2076,562749,1,0,6234,1257,0,3682,105370,2529,2285,615145,6,1095663,150,-0.006666666666666667,-0.006666666666666667,0,。,0,6.8978125,0.10163123032748926,0.0,0.0,0.908,83.764
949111287,1676000212,998849316,1675854000,1675846882,258,VOCALOID·UTAU,11,1542,123,1845,0,6839,317,419,157606,1,1,1924,142,0,2416,8024,347,503,204030,6,657782,2463,-0.0004060089321965083,-0.0004060089321965083,1,！,0,1.6922685185185184,1.0539273346439528,0.0,0.0,0.33195020746887965,6.4149377593361
949058913,1676000235,999257930,1675922400,1675864848,1630,单机游戏,8,5492,707,1997,0,7330,277,167,56141,1,0,6354,788,0,2265,8232,300,186,66165,6,1573537,1645,-0.0006079027355623101,-0.0006079027355623101,1,。,0,0.9008680555555556,0.5668238817980642,0.0,0.0,0.2916666666666667,10.268518518518519
351286946,1676000241,992519216,1675482363,1675482363,142,健身,6,3692,723,644,0,22717,356,491,497008,1,0,3753,736,0,658,23246,357,499,526641,6,582208,175,-0.005714285714285714,-0.005714285714285714,0,。,0,5.9939583333333335,0.25958027816567686,0.0,0.0,0.3248175182481752,17.945255474452555
566546136,1676000266,1000241140,1675942200,1675930724,917,手机游戏,12,8936,1579,6107,0,26922,1483,1869,147291,1,0,11448,1825,0,7830,34660,1720,2309,203969,6,1019436,339,-0.0029498525073746312,-0.0029498525073746312,1,。,0,0.6720601851851852,0.18454766070319994,0.0,0.0,2.156,36.266
479106507,1676000278,1000347745,1675935257,1675935257,468,美食记录,6,4814,316,264,0,5770,170,32,53567,1,0,5813,353,0,309,6810,187,36,66691,6,174503,591,-0.001692047377326565,-0.001692047377326565,0,。,0,0.7525578703703704,0.37371117211339194,0.0,0.0,0.392,13.304
906434438,1676000284,995309042,1675810800,1675633526,256,汽车生活,13,5135,442,1423,0,19219,558,573,215109,1,0,5802,490,0,1992,23768,605,618,263442,6,81838,232,-0.004310344827586207,-0.004310344827586207,1,？,0,2.1931018518518517,0.3022504373222092,0.0,0.0,0.7020648967551623,13.238938053097344
821227274,1676000294,988473677,1675418400,1675245588,88,搞笑,5,319,765,4369,0,59337,725,384,1008784,1,0,338,777,0,4445,60298,733,395,1030177,6,844180,449,-0.0022271714922048997,-0.0022271714922048997,0,？,0,6.7348842592592595,0.04172256849878448,0.0,0.0,0.6818181818181818,15.872294372294371
651618805,1676000306,998868832,1675847587,1675847588,303,网络游戏,6,1918,291,691,0,8384,233,111,69395,1,0,2128,311,0,786,9759,237,129,84098,6,1349939,123,-0.008130081300813009,-0.008130081300813009,0,。,0,1.7675810185185186,0.10163123032748926,0.0,0.0,0.0787037037037037,11.689814814814815
948871406,1676000313,993031543,1675503444,1675503444,81,短片·手书·配音,4,365,116,900,0,4032,348,3645,58110,1,0,565,168,0,1552,6791,454,5866,99686,5,118,10,-0.1,-0.1,1,。,0,5.750798611111111,0.018908642458330568,0.0,0.0,0.3409090909090909,5.140151515151516
394039817,1676000321,999820765,1675912006,1675912006,314,汪星人,9,15380,408,783,0,12702,544,52,102329,1,0,17798,432,0,907,14533,551,59,125028,6,198341,550,-0.0018181818181818182,-0.0018181818181818182,0,。,0,1.022164351851852,0.4423048354750056,0.0,0.0,2.2191011235955056,20.528089887640448
609005119,1676000344,998746298,1675854000,1675845662,1422,美妆护肤,11,2429,1635,1451,0,6802,507,204,65365,1,0,2624,1732,0,1585,7396,540,227,74059,6,710728,243,-0.00411522633744856,-0.00411522633744856,1,！,0,1.6937962962962962,0.7488492096597684,0.0,0.0,0.5510835913312694,8.78328173374613
351501471,1676000370,999110437,1675858315,1675858315,542,动漫杂谈,10,3004,258,2186,0,15665,389,205,151734,1,0,3122,278,0,2276,16559,428,235,163840,6,818772,285,-0.0035087719298245615,-0.0035087719298245615,1,？,0,1.6441550925925925,0.9145129931925596,0.0,0.0,1.7341772151898733,31.645569620253166
266580721,1676000375,999865383,1675933200,1675915311,710,美食制作,11,2648,541,285,0,5226,211,52,55533,1,0,3216,602,0,341,6174,224,60,71560,6,500325,1179,-0.0008481764206955047,-0.0008481764206955047,1,。,0,0.7774884259259259,0.37371117211339194,0.0,0.0,0.08163265306122448,1.4591836734693877
566528108,1676000380,999134042,1675890000,1675866658,368,手机游戏,6,1620,414,1128,0,7555,611,444,52814,1,0,1767,451,0,1274,8196,634,476,58969,6,1170332,69,-0.014492753623188406,-0.014492753623188406,1,！,0,1.2775462962962962,0.01114753667007932,0.0,0.0,0.7058823529411765,25.614973262032084
266558890,1676000388,998771143,1675843952,1675843952,1218,美妆护肤,8,2371,556,2301,0,4991,302,81,67728,1,0,2646,614,0,2755,5651,322,90,82240,6,237619,399,-0.002506265664160401,-0.002506265664160401,0,！,0,1.8106018518518519,0.7172798927785047,0.0,0.0,0.375,6.023148148148148
948928262,1676000395,996053524,1675681500,1675674151,490,单机游戏,11,2623,5756,3717,0,35221,6210,25814,1283986,1,0,2704,5925,0,3860,36461,6415,26404,1339760,6,1945011,1429,-0.0006997900629811056,-0.0006997900629811056,1,。,0,3.690914351851852,0.3128861607453218,0.0,0.0,6.0,93.144
266603757,1676000406,1000331445,1675934980,1675934980,100,原创音乐,9,795,120,785,0,9881,745,1017,57698,1,0,1277,212,0,1515,15958,1030,1530,99677,6,2381538,336,-0.002976190476190476,-0.002976190476190476,1,。,0,0.7572453703703703,1.0539273346439528,0.0,0.0,0.7142857142857143,8.816770186335404
651417057,1676000435,997721554,1675774540,1675774540,122,竞技体育,2,1010,180,852,0,36852,294,149,358474,1,0,1072,181,0,919,39725,301,160,386328,6,435767,7,-0.14285714285714285,-0.14285714285714285,0,？,0,2.614525462962963,0.194716389796839,0.0,0.0,0.3392857142857143,20.151785714285715
266601957,1676000442,999928726,1675918048,1675918048,584,音乐综合,9,2126,234,2583,0,4690,482,680,62811,1,0,2945,322,0,3824,6678,559,934,93349,6,263024,250,-0.004,-0.004,1,。,0,0.9536342592592593,0.5474671800738108,0.0,0.0,0.4036697247706422,6.195718654434251
694102053,1676000450,999236202,1675863401,1675863401,76,亲子,5,1517,282,609,0,11862,379,632,101506,1,0,1709,328,0,775,14885,420,768,152189,6,165135,348,-0.0028735632183908046,-0.0028735632183908046,0,。,0,1.5862152777777778,0.018908642458330568,0.0,0.0,0.12979351032448377,7.368731563421829
991454432,1676000459,997255337,1675754580,1675754580,116,职业职场,10,5985,123,28415,0,9023,648,1835,235921,1,0,6337,125,0,29833,9598,686,1912,246434,4,1236,4,-0.25,-0.25,0,！,0,2.8458217592592594,0.06856721445003357,0.0,0.0,0.23647294589178355,2.12625250501002
