video_aid,爬取时间,video_cid,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
224048103,1676192943,999189858,1675861697,1675861697,338,电子竞技,10,913,609,1097,0,31804,373,562,476370,1,0,993.0,620.0,0.0,1441.0,33630.0,377.0,582.0,498482.0,6.0,1321451.0,558.0,-0.0017921146953405018,-0.0017921146953405018,0,？,0,3.8338657407407406,0.16569314125872972,0.0,0.0,1.2203389830508475,56.18079096045198
224059511,1676190500,1000572446,1675947235,1675946736,122,搞笑,9,966,225,21066,0,33157,227,115,2098844,1,1,1060.0,236.0,0.0,23915.0,36633.0,233.0,126.0,2343353.0,6.0,1264107.0,141.0,-0.0070921985815602835,-0.0070921985815602835,1,！,1,2.81556712962963,0.6268656716417911,0.0,0.0,0.6232876712328768,11.554794520547945
224065605,1676187442,1000297085,1675931632,1675931633,156,鬼畜剧场,9,10189,845,8387,0,26176,868,8223,362657,1,0,11128.0,921.0,0.0,9122.0,28189.0,926.0,8884.0,400033.0,6.0,5624.0,43.0,-0.023255813953488372,-0.023255813953488372,1,。,0,2.9607638888888888,0.15661176935717022,0.0,0.0,0.64,16.814
224080638,1676189823,998756938,1675850400,1675843537,441,搞笑,9,46258,3889,4394,83,47885,1430,3353,653738,1,0,47555.0,4023.0,0.0,4546.0,49575.0,1498.0,3518.0,691642.0,6.0,285812.0,121.0,-0.008264462809917356,-0.008264462809917356,1,。,0,3.9285069444444445,0.20253710604296865,0.0,0.0,1.2965931863727456,19.66933867735471
224100304,1676189561,999806441,1676019600,1675911695,241,美食制作,6,7518,731,16055,0,21788,1018,3603,545457,1,0,8004.0,757.0,0.0,17195.0,22981.0,1060.0,4123.0,585243.0,6.0,264157.0,8.0,-0.125,-0.125,1,。,0,1.9671412037037037,0.3731196270321911,0.0,0.0,1.1,8.546
224117256,1676197137,1000251208,1675940705,1675940706,714,财经商业,9,14720,6099,10587,57,61014,5052,5836,1405089,1,0,16316.0,6613.0,0.0,11916.0,66681.0,5361.0,6495.0,1551208.0,6.0,1709731.0,294.0,-0.003401360544217687,-0.003401360544217687,1,？,0,2.967962962962963,0.2199143198103817,0.0,0.0,4.270541082164328,62.569138276553105
224127479,1676188932,1001802805,1676021466,1676021466,538,人文历史,11,2824,273,993,0,4374,161,155,118551,1,0,3480.0,294.0,0.0,1254.0,5331.0,178.0,184.0,147136.0,6.0,117797.0,67.0,-0.014925373134328358,-0.014925373134328358,1,！,0,1.9382638888888888,0.3717520564326025,0.0,0.0,0.5132743362831859,4.486725663716814
224128111,1676195984,1001599048,1676021141,1676021141,229,国产原创相关,9,11738,528,13859,71,54961,2022,2646,960516,1,0,13807.0,567.0,0.0,16109.0,62433.0,2231.0,3115.0,1090548.0,6.0,128172.0,342.0,-0.0029239766081871343,-0.0029239766081871343,1,！,0,2.023645833333333,1.1523497764943234,0.0,0.0,3.134,87.768
224149899,1676186160,1001788787,1676020722,1676020722,328,人文历史,11,4208,326,3259,0,22185,352,311,431154,1,0,5166.0,382.0,0.0,3873.0,25994.0,395.0,366.0,501829.0,6.0,226613.0,184.0,-0.005434782608695652,-0.005434782608695652,1,。,0,1.9147916666666667,0.5113671753347867,0.0,0.0,4.065573770491803,174.77868852459017
224154207,1676192605,1003046691,1676098656,1676098656,200,手机游戏,9,2409,188,603,0,7056,325,214,53361,1,0,3272.0,216.0,0.0,844.0,9677.0,470.0,304.0,78828.0,5.0,27806.0,71.0,-0.014084507042253521,-0.014084507042253521,1,？,0,1.0873726851851853,0.312186997800086,0.0,0.0,2.3392857142857144,7.642857142857143
224170544,1676198220,1002890137,1676090100,1676083097,170,短片·手书·配音,11,2813,927,12529,0,31558,499,768,341326,1,1,3109.0,995.0,0.0,13965.0,34560.0,523.0,861.0,381579.0,6.0,810372.0,162.0,-0.006172839506172839,-0.006172839506172839,1,？,0,1.2513888888888889,0.6169289031436871,0.0,0.0,0.8021978021978022,13.783882783882785
224179294,1676198052,1004226207,1676174078,1676174078,1115,单机游戏,13,1714,7060,1558,0,10514,641,99,85163,1,0,2563.0,9979.0,0.0,2631.0,15439.0,844.0,160.0,157015.0,6.0,1306282.0,137.0,-0.0072992700729927005,-0.0072992700729927005,1,。,0,0.27747685185185184,0.5649548847053582,0.0,0.0,0.38902743142144636,4.349127182044888
224181629,1676199567,1002272253,1676088300,1676049426,561,汽车生活,11,3393,947,1771,0,27653,406,558,314214,1,0,3792.0,1157.0,0.0,2004.0,30464.0,432.0,628.0,358558.0,6.0,2819738.0,322.0,-0.003105590062111801,-0.003105590062111801,1,？,0,1.2878125,0.2128920895371052,0.0,0.0,0.5272727272727272,13.476363636363637
224181992,1676190354,1001541449,1676021400,1676010125,340,电子竞技,7,9279,3447,1483,0,33474,448,248,372869,1,0,9744.0,3559.0,0.0,1556.0,35021.0,459.0,266.0,403215.0,6.0,3862798.0,1532.0,-0.0006527415143603133,-0.0006527415143603133,1,！,0,1.955486111111111,2.005449591280654,0.0,0.0,0.8774703557312253,11.387351778656127
224184331,1676197956,1001903863,1676032500,1676026043,96,明星舞蹈,12,10286,389,19523,0,39150,498,3658,365872,1,1,11415.0,401.0,0.0,21143.0,41769.0,526.0,4025.0,399114.0,6.0,43894.0,37.0,-0.02702702702702703,-0.02702702702702703,0,！,0,1.915,1.1641515361615462,0.0,0.0,0.5013774104683195,9.790633608815426
224187683,1676199743,1003667640,1676176200,1676127448,196,影视剪辑,9,1855,82,1946,0,3530,223,544,29676,1,0,8632.0,308.0,0.0,8136.0,19004.0,762.0,2903.0,363355.0,6.0,345760.0,143.0,-0.006993006993006993,-0.006993006993006993,1,。,0,0.2724884259259259,0.04953392658765206,0.0,0.0,0.1326530612244898,8.46938775510204
224211764,1676188629,1001993772,1676084400,1676035805,798,汽车生活,10,68493,3738,10159,61,59971,1328,2915,540055,1,0,83446.0,4374.0,0.0,12526.0,72514.0,1491.0,3587.0,685136.0,6.0,664067.0,76.0,-0.013157894736842105,-0.013157894736842105,0,？,0,1.2063541666666666,0.2128920895371052,0.0,0.0,0.5651302605210421,19.37875751503006
224213421,1676196811,1001455744,1676010885,1676010885,101,搞笑,5,8224,695,11869,0,77946,490,588,513279,1,0,9299.0,761.0,0.0,13862.0,86821.0,524.0,688.0,586093.0,6.0,259516.0,100.0,-0.01,-0.01,0,。,0,2.151921296296296,0.13146165359122383,0.0,0.0,1.1348314606741574,38.04494382022472
224221985,1676193878,1003249148,1676107946,1676107946,71,日常,5,10064,728,14457,0,137478,630,756,646066,1,0,13936.0,910.0,0.0,19181.0,175539.0,738.0,1008.0,840620.0,6.0,76654.0,49.0,-0.02040816326530612,-0.02040816326530612,1,。,0,0.9945833333333334,0.07509746757195059,0.0,0.0,0.7266009852216748,54.46305418719212
224223818,1676199535,1003456795,1676116924,1676116924,843,明星综合,3,2008,4382,6713,0,17876,1931,8813,151951,2,0,2280.0,4716.0,0.0,7683.0,19957.0,2068.0,10025.0,178609.0,6.0,640423.0,2617.0,-0.00038211692777990065,-0.00038211692777990065,1,。,0,0.9561458333333334,0.20522170790667035,0.0,0.0,0.544,55.792
224225595,1676186933,1002519191,1676086200,1676064028,596,搞笑,11,39429,3781,21766,28,87094,1121,5581,930135,1,1,45153.0,4226.0,0.0,22643.0,99569.0,1221.0,10855.0,1126453.0,6.0,5294362.0,216.0,-0.004629629629629629,-0.004629629629629629,1,。,0,1.1658912037037037,0.1013162212337478,0.0,0.0,0.5991983967935872,35.74749498997996
224226561,1676189964,1002570715,1676088000,1676070262,526,综合,11,1428,510,1666,0,9103,298,482,94898,1,0,1727.0,616.0,0.0,2178.0,11005.0,341.0,643.0,133012.0,6.0,485662.0,302.0,-0.0033112582781456954,-0.0033112582781456954,1,。,0,1.1801388888888888,0.76775956284153,0.0,0.0,0.5320197044334976,24.45320197044335
224232729,1676199488,1001887796,1676024573,1676024573,109,搞笑,11,909,172,1257,0,28139,245,389,473728,1,0,979.0,180.0,0.0,1482.0,32535.0,262.0,442.0,570019.0,6.0,391733.0,51.0,-0.0196078431372549,-0.0196078431372549,1,！,0,2.0244791666666666,0.5116279069767442,0.0,0.0,0.4887640449438202,16.185393258426966
224234005,1676194503,1001906041,1676028316,1676028316,208,喵星人,6,75711,3082,13084,8,230112,6269,923,1761339,1,0,88085.0,3516.0,0.0,14973.0,256416.0,6956.0,1081.0,1989577.0,2.0,74168.0,5.0,-0.2,-0.2,0,。,0,1.9234606481481482,0.31951074350418646,0.0,0.0,7.651302605210421,42.793587174348694
224240181,1676186537,1003776373,1676130799,1676130799,466,单机游戏,11,1627,449,1074,0,20455,376,295,110696,1,0,1965.0,487.0,0.0,1333.0,23512.0,400.0,341.0,138177.0,6.0,4015402.0,5149.0,-0.0001942124684404739,-0.0001942124684404739,1,。,0,0.6451157407407407,0.6021432398642614,0.0,0.0,0.46037735849056605,7.686792452830189
266393722,1676190143,997687829,1675772986,1675772986,128,短片·手书·配音,9,8388,2302,8712,82,84837,5719,14609,1030572,1,0,8617.0,2349.0,0.0,9112.0,87698.0,5788.0,14889.0,1064833.0,6.0,303443.0,507.0,-0.0019723865877712033,-0.0019723865877712033,1,。,0,4.828206018518519,0.1067151549745481,0.0,0.0,3.963927855711423,62.93587174348698
266403031,1676190654,997371851,1675759340,1675759340,125,美食制作,10,834,881,1215,0,65138,587,413,654974,1,0,874.0,902.0,0.0,1275.0,67809.0,594.0,433.0,681259.0,6.0,1363041.0,84.0,-0.011904761904761904,-0.011904761904761904,0,。,0,4.992060185185185,0.3731196270321911,0.0,0.0,0.45965770171149145,27.078239608801955
266414592,1676188001,995865364,1675667362,1675666504,110,人文历史,11,567,318,2501,0,18164,762,1386,574268,1,0,604.0,341.0,0.0,2707.0,19685.0,794.0,1486.0,626524.0,6.0,969.0,23.0,-0.043478260869565216,-0.043478260869565216,1,。,0,6.025914351851852,1.0258036704027589,0.0,0.0,1.9035714285714285,66.51785714285714
266436280,1676187924,995787048,1675686480,1675664124,64,综合,7,1613,102,4157,0,22673,163,1855,244965,1,0,1827.0,111.0,0.0,4596.0,25701.0,178.0,2086.0,276500.0,6.0,275977.0,197.0,-0.005076142131979695,-0.005076142131979695,1,。,0,5.80375,0.15286522972789784,0.0,0.0,0.2962962962962963,13.805555555555555
266439086,1676192274,996300992,1675687929,1675687929,708,娱乐杂谈,11,5320,1159,7736,0,34087,498,939,858749,1,0,5693.0,1232.0,0.0,8214.0,36778.0,523.0,1010.0,917537.0,6.0,306447.0,95.0,-0.010526315789473684,-0.010526315789473684,1,。,0,5.837326388888889,0.9186114694499824,0.0,0.0,0.9704797047970479,29.70110701107011
266473435,1676197325,996223311,1675738800,1675684631,1770,人文历史,8,166070,27892,52705,1,278478,6612,12525,2924978,1,0,169094.0,28283.0,0.0,53585.0,283252.0,6700.0,12785.0,3025393.0,6.0,5777556.0,126.0,-0.007936507936507936,-0.007936507936507936,1,？,0,5.307002314814815,0.39948394838545154,0.0,0.0,7.872,307.856
266475343,1676196894,994562348,1675589977,1675589977,129,人力VOCALOID,9,24108,1545,37723,0,120648,1221,25567,1172927,1,1,25384.0,1614.0,0.0,39653.0,126994.0,1255.0,26744.0,1239518.0,6.0,35109.0,108.0,-0.009259259259259259,-0.009259259259259259,1,。,0,7.024502314814815,2.0344400927324457,0.0,0.0,0.5871743486973948,32.9939879759519
266477435,1676187411,997161399,1675751080,1675751080,194,手机游戏,5,1368,650,2325,0,14597,697,31,59398,1,0,1579.0,720.0,0.0,2790.0,17704.0,755.0,35.0,68999.0,2.0,4003.0,17.0,-0.058823529411764705,-0.058823529411764705,1,！,0,5.050127314814815,0.16654806303826136,0.0,0.0,1.0,1.6073446327683616
266494104,1676196411,996225190,1675674115,1675674115,199,综艺,10,31542,7861,55110,11,122627,9134,64147,2551715,1,0,32649.0,8022.0,0.0,57206.0,127765.0,9310.0,67226.0,2664528.0,6.0,6289.0,355.0,-0.0028169014084507044,-0.0028169014084507044,0,。,0,6.045092592592592,0.7696602149969974,0.0,0.0,3.823647294589178,421.8496993987976
266497997,1676189789,1002569877,1676023200,1675742869,208,汪星人,5,1658,544,983,0,26245,879,585,239525,1,0,1798.0,575.0,0.0,1122.0,29754.0,891.0,661.0,271855.0,6.0,149988.0,144.0,-0.006944444444444444,-0.006944444444444444,0,。,0,1.9281134259259258,0.4398842398460008,0.0,0.0,0.12424849699398798,8.29058116232465
266524701,1676189477,999218256,1675862590,1675862590,92,搞笑,4,1117,1110,2563,0,64779,1126,3937,1117392,1,0,1158.0,1120.0,0.0,2642.0,65871.0,1151.0,4017.0,1143777.0,6.0,446008.0,245.0,-0.004081632653061225,-0.004081632653061225,0,！,0,3.7834143518518517,0.019443975212710154,0.0,0.0,1.0641282565130261,38.09018036072144
266532711,1676191301,999509385,1676019900,1675849997,384,出行,10,4304,1113,2304,0,15715,409,442,203777,1,0,4684.0,1194.0,0.0,2498.0,16996.0,425.0,476.0,223767.0,6.0,209977.0,69.0,-0.014492753623188406,-0.014492753623188406,1,？,0,1.9838078703703703,0.594745637715577,0.0,0.0,0.6812749003984063,10.741035856573705
266560120,1676187853,999101429,1675857478,1675857478,63,穿搭,7,1696,145,15706,0,46122,808,3583,532996,1,0,1816.0,149.0,0.0,16814.0,49160.0,846.0,3808.0,566838.0,6.0,157056.0,170.0,-0.0058823529411764705,-0.0058823529411764705,0,！,0,3.8237847222222223,0.3154876990849352,0.0,0.0,0.7241379310344828,18.94523326572008
266568153,1676199701,1000279565,1675932764,1675932764,186,搞笑,10,13962,3334,3725,38,117081,2602,2977,1350302,1,1,14726.0,3468.0,0.0,4016.0,123646.0,2677.0,3153.0,1446536.0,6.0,1410792.0,249.0,-0.004016064257028112,-0.004016064257028112,0,。,0,3.0895486111111112,0.05905625221059847,0.0,0.0,1.216432865731463,38.036072144288575
266572653,1676187341,1000411641,1675939338,1675939339,83,单机游戏,3,1193,574,8070,0,30810,282,441,547772,1,0,1363.0,605.0,0.0,12360.0,33495.0,289.0,473.0,784361.0,6.0,385558.0,132.0,-0.007575757575757576,-0.007575757575757576,1,。,0,2.8704050925925926,0.004648379970544919,0.0,0.0,0.23478260869565218,4.769565217391304
266576262,1676199880,1000561734,1675943865,1675943865,203,美食侦探,7,563,128,4072,0,29698,213,935,451095,1,0,644.0,139.0,0.0,4595.0,33870.0,200.0,1037.0,527398.0,6.0,287207.0,245.0,-0.004081632653061225,-0.004081632653061225,1,！,0,2.963136574074074,0.3731196270321911,0.0,0.0,1.2475247524752475,85.25742574257426
266578364,1676189467,999018478,1675856987,1675856987,141,校园学习,11,1012,297,4482,0,34689,387,243,541625,1,0,1121.0,308.0,0.0,5026.0,37345.0,397.0,254.0,586982.0,6.0,1681571.0,269.0,-0.0037174721189591076,-0.0037174721189591076,0,！,0,3.848148148148148,0.6122145545153451,0.0,0.0,0.9095022624434389,104.38914027149322
266580287,1676192687,1000342898,1676001600,1675933853,117,汪星人,7,8143,584,4410,0,39061,729,357,284302,1,0,8408.0,592.0,0.0,4548.0,40858.0,737.0,367.0,304842.0,2.0,145077.0,4.0,-0.25,-0.25,1,。,0,2.2116550925925926,0.5199551786628301,0.0,0.0,0.32,26.804
266589170,1676191457,998739086,1675850400,1675842725,720,乐评盘点,12,19500,5731,14387,59,66507,2001,5132,621571,1,0,20206.0,5906.0,0.0,15051.0,68408.0,2031.0,5278.0,667440.0,6.0,3063463.0,397.0,-0.0025188916876574307,-0.0025188916876574307,1,。,0,3.9474189814814813,1.0381715616045846,0.0,0.0,1.6933867735470942,56.42685370741483
266595579,1676199751,1001245194,1675996302,1675996302,122,电子竞技,10,1546,627,3763,0,72565,547,781,728469,1,0,1654.0,663.0,0.0,4254.0,77669.0,573.0,821.0,789491.0,6.0,1017381.0,1217.0,-0.0008216926869350862,-0.0008216926869350862,1,。,0,2.3547337962962964,0.16569314125872972,0.0,0.0,1.0413533834586466,20.304511278195488
266596323,1676195751,999809487,1675935867,1675910595,159,日常,11,627,705,2174,0,26873,1102,2069,928552,1,0,795.0,862.0,0.0,2923.0,34203.0,1331.0,2637.0,1146629.0,6.0,32362.0,59.0,-0.01694915254237288,-0.01694915254237288,1,。,0,3.0079166666666666,0.02054794520547945,0.0,0.0,1.59,102.962
266601572,1676189841,1001145926,1676000100,1675992930,321,手机游戏,11,5763,814,11268,0,38414,204,3762,246880,1,0,6642.0,869.0,0.0,12550.0,41493.0,226.0,4427.0,272723.0,6.0,227988.0,174.0,-0.005747126436781609,-0.005747126436781609,1,。,0,2.196076388888889,0.1067151549745481,0.0,0.0,0.32413793103448274,7.889655172413793
266616433,1676190564,998657901,1675838444,1675838445,638,鬼畜剧场,9,11906,1466,10291,0,39192,651,2823,389851,1,0,12403.0,1671.0,0.0,10910.0,41158.0,670.0,2985.0,411738.0,6.0,273482.0,60.0,-0.016666666666666666,-0.016666666666666666,0,。,0,4.075462962962963,0.16569314125872972,0.0,0.0,0.3341584158415842,12.279702970297029
266634493,1676196615,1002092805,1676034108,1676034108,221,电子竞技,3,1070,4540,5844,0,32296,5664,18612,1305016,1,0,1197.0,4740.0,0.0,7854.0,33962.0,5858.0,19281.0,1441332.0,6.0,309802.0,351.0,-0.002849002849002849,-0.002849002849002849,0,！,0,1.8808680555555555,0.011662113911463127,0.0,0.0,2.282565130260521,28.909819639278556
266651878,1676198339,1001797931,1676021225,1676021225,369,美食制作,12,1194,990,5882,0,29790,446,796,626499,1,0,1370.0,1180.0,0.0,7343.0,33215.0,488.0,929.0,745206.0,6.0,2438983.0,1118.0,-0.0008944543828264759,-0.0008944543828264759,0,？,0,2.0499305555555556,0.3731196270321911,0.0,0.0,0.5282392026578073,19.827242524916944
266656448,1676189406,1003369115,1676112578,1676112578,1392,校园学习,9,1541,842,2401,0,8389,396,368,72214,1,0,1941.0,1023.0,0.0,2998.0,9708.0,441.0,468.0,95602.0,6.0,7791160.0,501.0,-0.001996007984031936,-0.001996007984031936,1,！,0,0.8892129629629629,0.2242444607281516,0.0,0.0,0.6209677419354839,5.193548387096774
266661708,1676195419,1001444799,1676022291,1676011351,618,美食侦探,11,34765,8626,7245,37,99072,1364,1206,1524418,1,0,38703.0,9362.0,0.0,9102.0,111139.0,1461.0,1374.0,1785017.0,6.0,2410120.0,237.0,-0.004219409282700422,-0.004219409282700422,1,？,0,2.0037962962962963,0.594745637715577,0.0,0.0,1.6673346693386772,18.06613226452906
266663337,1676189849,1001988610,1676029404,1676029404,796,搞笑,11,3890,3745,2031,0,26672,593,493,494830,1,0,4171.0,3897.0,0.0,2023.0,27949.0,612.0,525.0,531234.0,6.0,3459722.0,1388.0,-0.0007204610951008645,-0.0007204610951008645,1,。,0,1.857002314814815,1.1776255428466573,0.0,0.0,1.7829457364341086,23.337209302325583
266665689,1676187090,1001417984,1676021400,1676004382,92,日常,4,26143,1533,29631,16,215186,989,1466,778267,1,0,31295.0,1765.0,0.0,35113.0,251406.0,1114.0,1715.0,934654.0,6.0,14483.0,51.0,-0.0196078431372549,-0.0196078431372549,0,？,0,1.9177083333333333,0.21052631578947367,0.0,0.0,1.24,77.394
266666136,1676186056,1002000690,1676029893,1676029893,73,电子竞技,7,5274,255,6352,0,69054,407,1291,590363,1,0,6636.0,290.0,0.0,8215.0,87324.0,464.0,1667.0,752864.0,6.0,848884.0,52.0,-0.019230769230769232,-0.019230769230769232,0,？,0,1.8074421296296297,0.16569314125872972,0.0,0.0,0.34049079754601225,7.389570552147239
266669471,1676189238,1001504712,1676025000,1676009221,492,美食侦探,10,4401,1351,1721,0,11853,398,1620,184719,1,0,5092.0,1520.0,0.0,2117.0,13944.0,505.0,2029.0,238259.0,6.0,537527.0,225.0,-0.0044444444444444444,-0.0044444444444444444,1,！,0,1.9009027777777778,0.3741121245696648,0.0,0.0,0.7444933920704846,2.951541850220264
266677799,1676192729,1001561117,1676010587,1676010587,127,三农,7,1906,75,1167,0,31289,218,51,198978,1,0,2089.0,80.0,0.0,1240.0,33171.0,228.0,53.0,213018.0,5.0,73941.0,136.0,-0.007352941176470588,-0.007352941176470588,0,。,0,2.108125,0.0045977416456744235,0.0,0.0,0.7578125,53.5703125
266683014,1676189494,1003880863,1676138155,1676138155,979,日常,10,1501,643,790,0,5028,411,617,40481,1,0,2136.0,889.0,0.0,1165.0,7111.0,504.0,1082.0,66024.0,6.0,111270.0,46.0,-0.021739130434782608,-0.021739130434782608,1,。,0,0.5942013888888888,0.30134474662171407,0.0,0.0,0.06227106227106227,3.695970695970696
266688826,1676192736,1002822643,1676088097,1676088097,71,短片·手书·配音,10,1309,117,1517,0,10760,308,509,61889,1,0,1453.0,132.0,0.0,1883.0,13159.0,326.0,583.0,76698.0,6.0,103286.0,23.0,-0.043478260869565216,-0.043478260869565216,1,。,0,1.211099537037037,0.6169289031436871,0.0,0.0,0.41964285714285715,12.584821428571429
266701569,1676196084,1003308587,1676111335,1676111335,387,手机游戏,4,48481,719,4228,0,44236,1404,383,258796,1,0,53937.0,756.0,0.0,4667.0,49413.0,1459.0,412.0,318847.0,6.0,749303.0,604.0,-0.0016556291390728477,-0.0016556291390728477,1,？,0,0.9808912037037038,0.05296329376007252,0.0,0.0,0.24248496993987975,7.673346693386773
266718158,1676194990,1001854369,1676023025,1676023025,207,短片·手书·配音,9,51078,2143,20838,12,127122,2275,22921,1327871,1,0,57251.0,2342.0,0.0,24755.0,141512.0,2459.0,26114.0,1522182.0,6.0,1512790.0,67.0,-0.014925373134328358,-0.014925373134328358,1,。,0,1.9903356481481482,2.0344400927324457,0.0,0.0,1.002,58.104
266735931,1676196156,1002607830,1676019600,1676012339,203,鬼畜剧场,10,3525,782,4762,0,19916,335,3316,408050,1,0,4778.0,980.0,0.0,6827.0,28159.0,444.0,4633.0,606957.0,6.0,322306.0,54.0,-0.018518518518518517,-0.018518518518518517,1,。,0,2.0434722222222224,0.15661176935717022,0.0,0.0,0.45081967213114754,26.651639344262296
266742588,1676194532,1003342481,1676110393,1676032866,344,网络游戏,5,22090,629,18630,55,71537,1351,7277,561453,1,0,29277.0,758.0,0.0,23843.0,85086.0,1651.0,9781.0,685990.0,6.0,150393.0,144.0,-0.006944444444444444,-0.006944444444444444,1,？,0,0.9738310185185185,0.7334317145156962,0.0,0.0,0.894,44.912
308901062,1676186386,997473539,1675763466,1675763466,64,搞笑,3,550,308,1304,0,42709,650,1147,597324,1,0,577.0,313.0,0.0,1390.0,44812.0,659.0,1190.0,629495.0,6.0,1418448.0,169.0,-0.005917159763313609,-0.005917159763313609,0,！,0,4.894907407407407,0.1460683407115617,0.0,0.0,0.9539641943734015,30.345268542199488
308916013,1676190928,996574464,1675700951,1675700951,217,网络游戏,7,695,739,2752,0,18485,1564,12430,553058,1,0,740.0,775.0,0.0,2985.0,20423.0,1603.0,12793.0,581678.0,5.0,368.0,15.0,-0.06666666666666667,-0.06666666666666667,1,！,0,5.671030092592592,0.05863673394652763,0.0,0.0,1.7394789579158316,31.857715430861724
