发送时间,视频内弹幕出现时间,弹幕文本
1677150690,74.69300,专科一万三也有啊，不过是工地施工员
1677140880,96.60700,我专科，毕业6年，月薪1w+
1677056632,59.64700,专科一万呢？
1677037474,79.46500,7k已经很少了
1676996119,38.13200,家里安排
1676983235,37.77900,家里安排？
1676935454,122.00100,家里安排
1676890549,60.77900,我实习到手也有7k呀，也专科的，感觉没什么啊
1676888287,8.49800,当驴用真不是人干的
1676884362,55.43700,专科能拿7000，上辈子修来的福气
1676879956,67.79100,安排，记住
1676825188,124.79800,什么职业不是围城啊……
1676821448,132.38700,河南平均工资低，物价房价也低，有这些收入能过得很不错了
1676817310,108.89100,和我一样诶
1676810327,109.32800,那你没见过想累，却不给机会的
1676806187,2.21500,有没有电力专科的学长学姐们分享一下的啊，大一的学弟很慌。求求了
1676804507,87.07500,澍青医专？
1676803722,17.45900,专科还要去上民办吗？
1676986417,62.05900,专科咋了 我也专科自考本现在到手1.3肯吃苦多学习
1676904602,76.08100,7000很多吗？  
1676809157,8.62500,毛不易
1676801977,18.13800,三全学院？
1677142137,8.75900,因为工资低所以很抢手
1677074370,111.72800,但奖金高把
1676823600,7.46200,专科基本去电厂，偏远地区如四川甘孜州，新疆西藏等等可能进电网。作为专科进电厂也不错起码钱还可以。
1676815112,125.14100,虽然辛苦薪资也可以了，一本毕业也不见得有这工资
1677037568,80.98500,二线还是有大把三甲医院招专科的，努力点一年十二三万还是有的
1677003403,69.36700,?
1676804666,19.55700,黄河护理
1676803741,66.73900,跟我一样，平时不说话，一打游戏就话痨
1676801668,97.49000,家里三个姐姐，非常羡慕他
1676799723,76.25500,驻马店人来了
1676987393,126.01200,没办法，向生活低头
1676987262,11.34500,工资和工作量成正比
1677080281,8.17800,不是抢手，是哪都缺劳动力
1677045510,134.97800,三甲真的好进吗？
1677037625,112.30500,工资5k奖金8k是吧
1676984192,77.70100,要看工作强度
1676880267,95.02100,倒夜班上限不高
1676816708,14.83700,毕业找不到工作
1676804657,19.55700,黄河护理
1677059655,23.81900,大连理工的护理专业，报了，还好没去成
1677021595,71.17800,2019年护理专业毕业，也许现在能够拿到5000家以上还是稳定的工作，已经很不错了。
1676908163,127.78500,这为什么会有人想进来，牙科护士还差不多。
1676892616,77.97900,？？？卫健委工作，牛
1676813158,85.75900,努力，压线，笑话！
1676800450,105.43000,学医的都很累
1676857858,115.41800,都是家里安排...
1676821031,16.51900,专科还是民办。。。。。叠buff
1677139927,59.53900,投胎投的好也算是上辈子的福气吧
1677076294,126.82700,啥也是围城了。。。
1677020346,63.41900,专科怎么了？低你一等？去工地你还不如专科
1677017857,10.93300,我听说女护士当男护士用，男护士当牲口用。无意冒犯
1676998667,62.15900,工地好多师傅没文凭工资上万的，你搁这搞学术歧视呢？
1676989885,4.81900,畜牲都不如
1676979214,79.13700,7000不多的，富哥V我7000看看你爸
1676804978,21.72100,成不成熟同龄人就不要来评价了
