发送时间,视频内弹幕出现时间,弹幕文本
1677129881,108.02400,参考赵立冬
1677127935,65.14100,都说到这里你还不明白吗
1677121731,62.66500,太有同感了
1677092587,73.50200,都拿不到加薪机会说明我能力不足，是您看错我了，我需要给自己一个合适的平台，江湖路远有缘再见
1677077117,94.13800,这都能忍
1677077046,26.89800,多半是用得着才会公开各种夸
1677075143,172.41900,哪不行啊
1677074083,158.57700,通常来说是后者
1677072225,79.42000,就把人当苦力啊
1677071234,189.54400,付爷爷，我是这么想的，就这么个社会，除非命好，哪有那么多真正的伯乐，知足者常乐，凭自己能力也饿不死，笑看人生
1677070918,55.37800,真诚的人多数情况下都吃亏，但毕竟聪明，比大多数人也算活的好吧，知足常乐吧
1677070843,48.08200,唉
1677067160,89.40200,故伎重演
1677066007,103.61500,工具人23333
1677065599,30.86600,人心比万物都诡诈，坏到极处！
1677065374,2.80800,您好，付老师。想咨询一个问题。 是现在
1677058837,42.11700,全是大饼
1677055481,48.25800,6
1677052027,45.04800,哈哈哈
1677039712,147.45100,是的 要么就是他没用要么就是他耍你
1677035881,155.73900,有道理
1677124958,62.85900,这不项羽吗
1677062657,67.08000,66666
1677037854,97.23800,靠 太惨了
1677084848,84.26100,这是被当苦力了吗。。
1677029549,108.83300,私下对谁都这样
1677086625,128.87100,投票是幌子，定谁基本不靠投票
1677082695,55.39000,看行动，别的都扯
1677075540,4.69900,没有无缘无故的好，你能带给他好处，假好也能变真好，反之也是
1677060177,63.61900,这不项羽嘛
1677055513,75.77800,干活机器
1677047799,98.18300,快跑
1677046064,69.98900,调走调走
1677092793,87.82700,纯纯把他当怨种了
1677066484,98.90800,哈哈哈
1677065874,93.84700,吓死我了还以为四十五年过去了
1677055580,166.12000,两种都不好
1677041695,70.29900,有解决的办法吗
1677040934,107.17900,五年正常都换地方了，所以说的都啥？
1677080434,59.37500,这是爱情哈哈哈
1677078866,71.59900,这不我导师嘛
1677055460,79.13800,哈哈哈哈哈哈哈
1677046797,26.88000,真欣赏：身材也好
1677042990,134.40100,拉倒吧直接跑得了
1677042338,101.01900,这还犹豫啥啊
1677128487,83.74300,好贱的人性
1677079941,54.11200,让你做事不停干是不，晋升也没你的份
1677079665,143.00800,我的领导是这种
1677079489,114.71500,日久见人心
1677074166,59.96500,杂活全让你干
1677073581,127.81100,不给兜底，赶紧闪，不是朋友
1677067852,122.84700,自己能力有没有问题？
1677065161,96.37900,重用
1677058950,152.30500,笑面虎，这样的一大把，恶心死了
1677058870,61.99200,把你当工具人罢了
1677045066,80.22900,认清真相后选择改变，接受，逃离
1677044726,107.61800,画大饼，别理他。
1677042466,111.05900,这是不是要钱呢？
1677041973,166.50300,软弱型的赶紧改换门庭 拖死你不偿命
1677040587,64.38200,项羽
1677040236,137.77100,傻呗，被别人利用了，说几句好听的就相信别人，活该被别人骗
1677031308,69.17900,假玩意
