发送时间,视频内弹幕出现时间,弹幕文本
1677117190,222.66700,作为汽车行业的人来说，博世就是零部件世界老大，没有之一
1676820172,323.75800,精彩！
1676813439,22.19900,哈哈没错
1676752864,298.87300,举个例子 干土木现场施工的 你再哪个公司都一样
1676719183,216.74200,东方龙马就是这样
1676717716,170.21200,正威
1676716431,100.81300,也有很多新人吧，我自己就没实习，应届生系列帮助很大，（￣▽￣）／
1676691338,273.22500,太精彩的分析
1676691049,22.12300,除了有水军刷屏，哈哈
1676690917,227.28700,这种就是基业长青的公司
1676690866,181.75600,全中，哭死
1676690846,173.11100,大叔在我们公司装摄像头了吗？不寒而栗，哈哈哈
1676690800,162.19100,典型的吹牛逼公司
1676690686,110.08600,看过很多这类东西
1676690645,95.13200,可惜大叔的粉丝群门槛太高，限制了专业行业和从业时间
1676690620,90.96800,我还可以找大叔，哈哈哈哈
1676690608,84.80100,雪球效应
1676690592,76.62400,大叔粉丝到视频评论区就可以，哈哈哈
1676690559,61.87300,没办法，信息渠道太窄，最后变成赛博朋克
1676690537,52.16100,互联网看似信息丰富却遮蔽了很多信息
1676690413,12.17800,知乎上面几乎就没有好公司
1676690381,0.08900,大叔周末快乐
1676877038,17.81900,天眼查不是只能看法律纠纷这些吗 人文环境也能查了？
1676768351,9.68900,天眼查啊
1676778112,31.49900,太难了，我就是被知乎忽悠瘸了
1676691130,316.79500,看来我和大叔的价值观很接近
