发送时间,视频内弹幕出现时间,弹幕文本
1677148215,205.23900,我反过来，支撑了3任领导成为高管。哈哈哈
1677148049,65.61900,灯光的问题吧
1677111630,1.78400,离职就好了
1677077848,28.79600,产品经理也叫PM，项目经理也是，各个公司实际情况来看
1677053116,61.31400,产品是PO吧。。。
1677036610,27.64000,pm是项目经理吧
1676944416,173.75900,然后不经意的自己变老板了
1676857804,66.28700,大厂通用深度能力：写PPT
1676821453,207.45600,运气运气还是运气
1676812964,67.49900,第一次见印堂发黑
1676810479,27.24200,项目管理也叫PM
1676778737,136.30900,这水平已经很厉害了
1676777221,198.89900,原因是公司扩大了，要还是3个人那有什么用
1676727375,75.17900,眼睛在那
1676821485,73.89900,过曝而已
1676821436,31.53900,产品设计叫pd
1676803272,22.91900,PM不就是产品吗
1676723336,133.55900,太难啦
1676866489,70.81900,眼睛睁大点
1676808453,65.89900,还真是印堂发黑
1676784342,214.21900,做大也是因为付出了很多
1676767900,215.31900,所以你看起来很累。
1676723828,57.74200,印堂发黑，别熬夜了
