发送时间,视频内弹幕出现时间,弹幕文本
1677137545,202.30600,妙啊
1677135523,30.05900,还可以用截图……
1677129647,123.16700,好家伙，还有2345
1677127877,127.38000,怎么这里也有牛马了啊，真是牛马了，除客皆刀
1677127413,177.15900,不理解为什么微软不直接提供转换功能
1677127297,129.74500,太草了
1677126572,141.35700,太磨叽了，这啥工作效率
1677123382,94.22900,现在是不是有一个粘贴为“匹配单元格式”
1677117700,33.25900,复制为图片？
1677113906,77.93900,一句话的事，另存改类型
1677112724,100.04800,神 tm SHIT 1
1677111845,178.89400,牛逼
1677111044,202.05900,厉害
1677075968,174.02500,秒啊
1677072581,183.39900,学到了！
1677137528,184.90500,秒不而言啊
1677125508,50.23900,插入表
1677120921,15.89900,在word中插入execl
1677096568,185.89900,喵啊
