发送时间,视频内弹幕出现时间,弹幕文本
1677086313,156.93900,这不是我最近写毕业论文的逻辑吗（捂脸），之前拖了半年写不出初稿，这个月一天三千，居然能坚持十几天
1677069762,79.97500,了解背景弄清卡点确认预期
1676961338,46.39900,这是模仿易公子的风格么
1676953343,2.74600,浪费时间
1676950234,68.73300,当你给自己定下一个宏伟目标时往往就是失败的开始
1676939277,85.76500,把要求降低，什么都会好起来
1676939081,28.47100,说的就是我
1676936891,75.72600,了解背景，弄清卡点，确认预期
1676909110,53.09900,但是更多的情况都是，别人要求，而我没得选
1676877707,69.17500,对，应该是书好看，所以一个月可以看十本
1676876127,102.10800,我喜欢你分析的
1676795367,48.22500,其实一切都已注定 没有必要焦虑吧
1676731039,63.05900,不要对任何一件事保有不切实际的幻想，好好做就行
1676993309,19.26200,吃饭就吃饭，睡觉就睡觉
1676992822,47.83800,我脖子上的神经性皮炎很多年了从未下去过
