发送时间,视频内弹幕出现时间,弹幕文本
1677106680,280.40100,有概率皮哥炒股去了
1677046850,9.39800,力工还能有孩子?!
1676961138,399.83300,B友？你怎么骂人呢
1676957321,124.55700,行业冥灯
1676952762,401.28900,还有第三张牌，婚姻。
1676939922,96.01800,哈工大:这段掐了别播
1676905539,252.87800,你说的太对了
1676902756,368.18100,我最擅长花钱，我可会花钱了，都不用人教，无师自通，每一笔都花在刀背儿上
1676902420,402.83800,说的真好，而我去年背上了房贷，第二种可能也被锁死了。。。
1676876918,261.88300,up主的显示了读书和不读书的区别，逻辑清楚、条理清晰
1676872190,251.13800,说的好
1676871356,373.34600,在理
1676871352,372.04500,说的对
1676865324,333.85300,哈哈哈哈太喜欢听你扯皮
1676865146,177.31300,好赞同
1676864912,339.85900,彩票？哈哈哈哈，穿越回去买都不中，信不信
1676858571,75.81800,6
1676852038,301.56100,烤串
1676845530,144.57200,哈工程是好学校
1676837337,369.18400,哈哈哈擅长打灰的崩不住了
1676830934,160.24100,真切啊
1676821823,51.81300,哈哈哈哈
1676812607,198.19500,机械土木害死人
1676812476,67.86700,那时候没灰打了基建结束了
1676811361,77.05200,572吗？好学生了
1676808673,219.66200,我爱土木
1676806424,289.13900,那意思是你在炒股？
1676806132,152.06100,过期啤酒
1676806094,104.88100,四院
1676799279,178.89100,同大学同专业
1676786175,404.21100,三连走起
1676782513,117.10900,我也是10级哈工程
1676777395,368.44000,可是时间已经来不及了 ，哎
1676776675,314.23900,中公到现在还没退我钱
1676776337,399.37200,哈哈哈哈哈哈哈哈
1676776078,42.62200,哈哈哈哈，扎铁了老心
1676774355,397.42300,我自以为是你的P友，结果你把我当B友
1676768864,307.24100,花钱买培训，哈哈哈哈哈
1676767632,108.21000,哈工程也很牛掰了
1676767516,46.71800,哈哈哈哈哈
1676765175,81.45900,哈工大应该是 哈尔滨理工大学
1676764551,328.18800,买完还住不上。。。天天要在工地打灰
1676753616,185.39900,我父母判断以后都是信息化，所以读计算机，电子，自动化
1676743809,2.22600,皮工忍不住笑出了声
1676743154,193.01500,宇宙的尽头是考公
1676738396,136.69900,哈哈哈哈哈哈
1676733935,219.98000,现在研究生也得下工地啊
1676731457,223.18700,哈哈哈哈 有道理，本专业和跨考其实都是重新学
1676731323,166.11900,真的有时候选择比努力更重要
1676729830,228.06100,hhhhhh
1676728815,319.50100,买完能不能住上都难说
1676728432,369.56800,你那是擅长打灰么，你那是擅长摸鱼
1676728147,264.82700,那你是一吗
1676727543,368.31400,暂停思考了半天，最擅长的还是打灰
1676726304,281.13900,哈哈哈，花钱买教训doge
1676725923,23.76100,哈哈哈哈
1676725704,135.21900,您这前后还连着呢
1676933783,86.16500,哈工程
1676783084,52.29900,哈哈哈哈
1676783056,97.49100,通信去了不还是工地啊？
1676775873,21.70200,对！很对！！！
1676728368,185.87600,即使学二代的父母判断也是不准的
1676865106,140.65300,哈哈哈哈
1676806190,223.74100,哈哈哈
1676782976,333.98200,富人靠科技，穷人靠变异
1676782452,82.52400,哈工大是哈尔滨工业大学，哈尔滨理工靠边站
1676782364,53.11600,……
1676780131,124.75100,行业冥灯
1676779257,152.25900,就因为当初不知张雪峰
1676772311,340.89500,努努力健健身 提高下形象 没准能傍个富婆 哈哈哈哈哈
1676738274,48.55500,哈哈哈哈哈哈
1676728342,185.87600,这个基本不可能
1676728263,86.93700,皮哥91的吗？
1676855044,124.29600,行业冥灯了属于是。
1676775887,21.70200,而且看得很清楚！
1676769547,180.55200,对的
1676767609,87.55800,哈工大全名哈尔滨工业大学
1676767169,161.95800,绷不住了
1676731021,9.58300,怎么还在工地上？？？
1676728993,53.24400,哈啊哈还哈
1676728690,301.65900,卧槽，我也想下班能回家
1676728388,203.68200,考研没啥用
1676728188,97.68000,计算机现在也凉凉
1676725964,27.59600,努力积累可能有一次doge
1676946801,185.93000,父母有一定的智的话一般也不会是这种家庭，所以大概率还是济
1676925361,55.27200,一摸一样 哈哈哈哈哈
1676806077,82.94700,高考是一张
1676804194,87.80800,211
1676738479,124.94200,就是你造成这个行业走下坡路？
1676726014,48.71900,哈哈哈哈哈
1676865324,233.05900,哈哈哈哈哈哈
1676819887,255.27900,逻辑清晰明了
1676807253,170.10300,的确，父母影响很大
1676801665,43.64900,60后除了小时条件差点，后来基本享福，好处都享受到了
1676792680,152.74000,计算机现在也这样了
1676790528,197.13400,别在说尽头是考公了，鹤岗公务员当不当
1676789574,336.10100,哈哈
1676780097,98.00300,我靠 哈工大 狗头
1676774194,274.18200,我就厉害了，1后面加个小数点.
1676773782,88.17200,666
1676772107,106.44100,校友你好
1676768828,189.12900,智，说白了就是传承，那时候基本被横扫完了
1676768190,55.33900,甘
1676765947,332.49500,靠别人的基因注入
1676739647,80.25400,简称：哈工大！
1676737207,151.12300,我高中也只知道做题了
1676731466,316.88000,3线4线指定降价折手里
1676729302,227.96100,哈哈哈哈哈哈哈
1676728331,309.18500,最高位背贷款接盘的都是狼灭
1676727475,21.87500,什么地狱笑话
1676727119,113.38100,这一对比真的是选择大于努力了
1676812571,162.93600,一样
1676811232,89.36300,当年我去哈工程就是奔着自动化和通信去的，别的都没报。。。。。。
1676790804,217.27300,并不好过
1676790755,84.17300,哈工大哈哈哈
1676783229,304.02600,脱产考公是天坑
1676774032,125.73900,去振华重工考虑不
1676771915,56.53800,哈哈哈哈哈哈哈
1676761972,22.16500,真实
1676726481,32.47900,扎心了老哥
1676726257,48.95800,焯，代入感太强了
1676726173,184.45900,哈哈哈，学啥都是泪，最后希望考公doge
1676726159,98.48600,水土不服？
1676779107,91.17200,哈尔滨工业大学啊
1676776066,157.67000,亲兄弟姐妹呀！！！！！真是！
1676772422,338.61900,没毛病
1676734802,189.49800,父母能看清，就不会仅仅是基石
1676860612,99.14700,好！很有（军工）精神
1676795841,127.17000,同一个专业，同一年毕业，读书改变命运
1676740822,191.53200,好家伙，就算你蒙中了，或者学所谓的高收入专业，也要看资源的，计算机目前是唯一普通孩子可以改变命运的专业，但也是下坡路了
1676726085,91.18800,怎么就选了土木，可惜
1676957135,85.32900,211学长！同门师兄
1676895585,143.60800,春晚脱口秀应该皮工上
1676824465,220.79100,可以去中海港湾啊
1676804242,135.75000,感觉你专业的热度还没来
1676797173,38.65900,扎铁了老心
1676781201,9.17800,小牛马和小韭菜
1676780156,55.54200,60岁没人要了
1676775598,324.67700,又不一定能交房
1676773955,60.07000,赣
1676771758,296.19100,考一建
1676766935,127.60800,然而这个选择全都是看资本主义发展趋势来选的，意思就是说，运气决定了你所谓的选择走向的结果，事实上你还是没得选的
1676764285,172.22100,没人指点
1676753522,118.61900,选择大于努力
1676751167,93.93400,哈工程真心不错了
1676735611,52.30400,影帝级别演出
1676729820,339.48200,真尼玛扎心啊老铁
1676726834,18.72500,你跺你也麻
1676726786,35.85900,过60大寿的时候还要和领导请假
