发送时间,视频内弹幕出现时间,弹幕文本
1677112291,13.53300,啥时候不招20岁以下的人？
1677062760,21.42500,人太多了
1676989967,25.71800,我们招36  D
1676970245,96.51800,自己做就是自己承担风险也高了 人人自己做 那风险更高了
1676890120,92.09700,谁不知道啊，中国有多少所学校，1000多万毕业生，全干老师？
1676877399,123.53400,但大多数人终其一生都是没有专长的
1676620391,3.09800,什么时候不招25的人
1676619466,42.41000,等着吧，医药行业马上来了
1676561148,38.59800,教培行业必须要打掉
1676811294,14.84500,生活就是压榨啦 
1676804149,27.08200,社保压力太大
1676690152,7.91800,哪个企业不招聘30岁以上的人了，这些给无良自媒体真的是乱带节奏
1676877297,22.20100,证明这些公司的工作根本就很简单
1676719453,79.43500,祸害没有预期
1676971563,15.97400,幸好我已经过30岁了 不用被你们吸血了
1676871136,35.72800,51上一堆要30以下的
1676684767,10.13800,看来还是人太多了
1676890078,86.81300,废话
