发送时间,视频内弹幕出现时间,弹幕文本
1677112700,252.06600,设计有问题，批量任务就应该解耦，用mq传达，线程池不是万能的
1677102323,194.57800,不一定是大对象，而是对象太多minor gc时survivor区占用空间大于一半，对象直接进老年代了
1677082201,358.66600,画的一手好图
1677076349,34.52500,《只是》
1677036698,203.25600,没有设定好年轻的的相关参数配置
1676996301,199.89800,这得多大的对象堆积呀，db端io也应该到了瓶颈了吧
1676993078,194.16000,说不定每行数据一个大对象呢
1676990170,27.67400,hahhaha
1676989829,303.81400,"行, 我等着"
1676989794,60.24800,10分钟恢复好快，我厂从报警到登上devops就要10分钟
1676988763,386.06200,已阅[/doge]
1676988042,77.86500,马上选择回滚是正确的选择，生产环境别想着查bug
1676984747,189.91200,不太明白的是，队列长度只有100，1000多行数据的一个大对象，一共感觉也没多大啊
1676974198,371.68700,已阅
1677113634,274.74500,监控minorGC 水平值？
1677025875,91.35600,和我们用的是一样的JVM监控
1676989739,389.32500,哈哈、
