发送时间,视频内弹幕出现时间,弹幕文本
1677149292,562.34700,讨好型人格哈哈哈哈哈哈哈
1677140019,1617.54500,可能以后古怪的才是真人发言…
1677115920,164.35500,不是强化学习嘛
1677112053,1138.02300,有技术没情感更可怕了
1677079286,1153.74000,机器可以制造更快的汽车 但不会想到发明飞机啊
1677078726,709.11900,人工智能只是功能的延伸，但人可以从骑马创新出汽车
1677071944,1097.85600,判断和于是对应的责任就是人类无法代替的一点。至少我做了坏决定影响到你，你可以来骂骂我
1677071120,1549.19200,模型和算法前两年都有了 国内大厂没人做是因为没法商业化
1677070636,1552.50600,难点是国内没这个技术理想主义的土壤和基础设施 短期搞不出来
1677070540,1544.91700,这期确实不太行 没有讨论到重点和难点
1677065660,580.05800,没有正确答案。自洽即可。
1677062191,1627.55600,以后就脑机了解也不一定是压力
1677060789,883.63100,ETO
1677058643,1379.65900,99买设计，这价就只能做出这种东西吧
1677050501,1493.73000,一骑绝尘在我看来还是有的（科技也好甚至政治经济各种领域都有
1677048726,189.50800,thinkpad x1 nano 吗
1677043304,1532.16400,所以核心在硬件和模型算法
1677043163,203.75600,放心，如果奖励函数设置得好的话它只会越来越智能。最关键的是它可能也在训练修改自己的奖励机制。
1677041013,1645.82500,为学日增，为道日损
1677032944,477.25900,不算转折因为不是华为出的
1677032211,785.40500,所以需要结合规则引擎和微调
1677004430,595.87400,所以嘴硬的new bing就被砍了
1677000091,102.25800,赖子就好好搞养殖研究什么人类文明厨子造火箭
1676997397,918.81500,机器才是物种进化的更高形态
1676991825,1457.40200,好问题
1676991702,1332.63100,设计本来就是不同认定的，你99要啥自行车呢
1676990006,361.90200,自然讲的完全是降维打击
1676981299,1175.12600,你自己就是神啊
1676954636,1377.30700,不能因为就这个市场价就没事吧，那这设计的本身就不合理
1676948509,1323.79300,机器的创造力是有限的，人类不可替代的特质是想象力
1676946980,1233.29800,服务一部分人？
1676922458,730.27700,怎么定义擅长？多就是擅长？这不是重复么
1676913566,1109.78800,chatgpt现在在看
1676909419,1577.03700,因为和写作猫功能重复了所以潜意识不愿意承认吧
1676909026,1069.28400,断电管什么用，他只要有互联网就行
1676907016,783.00000,请的嘉宾没去试用吗？感觉完全不了解
1676902358,1536.12900,承认OpenAI优秀那么难么。哎，关注三位大佬很久了，这是最不喜欢的一期。
1676898329,979.79600,怕的是信息焦虑，chatgtp 信息全
1676872453,1233.21700,没有恐慌 地球属于三体 
1676870460,280.99200,所以其实是伪全知
1676861294,1479.49000,数据成核心商业机密了
1676856641,1656.60000,看他们之前装逼以为很厉害，直到开始讨论我的领域。。
1676842727,997.72800,写的代码是真不行
1676842602,887.66300,人类一旦进入文明就再也回不去了呀，只能不断向前
1676823945,1696.20600,没听够
1676823553,1651.05500,火鸡科学家是吧。
1676823439,1257.16100,大刘的终产者会实现的，脑机接口通了就可以
1676822781,810.10300,那是人类标准，如果它有自己标准根本不用理人喜不喜欢
1676820784,1670.79600,我太期待超级智能取代这个unfair的人类世界了
1676820715,1663.41800,我可太期待超级智能取代这个不公平的人类世界了
1676820598,363.11500,你这种AI研究生不想着干点啥么
1676820546,1563.10900,主要是微软投了100亿吧
1676820129,1203.28400,alphago还打败了dota世界冠军呢
1676820028,1121.31500,如果它们不屑于人类的判断力呢？如果机器人有它们自己的判断力呢？
1676819935,1091.57800,快进到人类大战终结者
1676819880,1112.47100,普通人根本接触不到那层面啊，只能看大佬决定人类命运了
1676818736,1340.53600,设计师本身就不可能接99元的LOGO ，淘宝接活的很多都是自学转行的或者学生练手的还或者就是AI生成的，如果你需要版权保证之类的AI也是完全不能保证的
1676813713,156.26400,本质不是靠文本的堆砌出来的，因为有很多网上没有的问题，CHAT都能答上来
1676812733,512.25700,大虎哥今天话好少
1676812466,802.41600,3.5 之后就不是2021前了啊
1676812181,585.51700,文科可以用啊
1676812017,421.40500,天哪
1676811886,290.34300,脑细胞也是量足够大
1676811277,1476.94900,你说都剔除了，我就不想用了
1676811246,486.98900,降维打击，说啥都没用了
