发送时间,视频内弹幕出现时间,弹幕文本
1677131884,113.13700,怎么可能赚不回？
1677124994,97.59500,内江市
1677124822,57.70400,航天三江
1677116267,29.43900,中国航发
1677076743,95.13900,秀，感觉都那样而已
1677076583,75.33700,肯定是航天啊，想啥呢
1677076540,128.11000,现在还能有做技术，朝九晚五不996的研究所？我师兄们都快跑光了
1677075527,150.73800,真四川人
1677074650,61.65800,这不薄纱二本计算机？
1677073957,134.21800,写不比二本计算机好得多
1677073524,18.37900,武大
1677070293,40.25900,花果园
1677063799,56.92000,那就只有四院九部了
1677063268,124.19700,不会是611吧
1677063225,142.89900,西工大的
1677062654,90.40400,都去了二线城市，20多万都挺好了
1677062540,68.63400,很可以了
1677061610,13.28200,华科还是武大？
1677061567,103.38200,996这个价真的拉
1677138130,29.46500,黎阳航发
1677133034,40.91800,能源与动力工程专业，绝了
1677129974,13.62700,武大还是华科啊
1677066973,18.67400,大概华科
1677064328,125.23500,成都哪个所朝九晚五还双修，我也是四川的，求老哥指点
1677063774,29.65600,贵发？
1677063163,137.85800,发动机专业相关，应该成飞了
1677128747,129.69900,华科本硕进不去611
1677076119,30.34800,不会是贵州的黎阳发动机吧
1677075986,105.94900,拼命读书考个985，结果还是苦壁996，工作10年都赚不回读书花的钱和流的汗
1677075208,69.60900,这拿头薄纱，现在的研究所加班多工资少谈奉献，普通员工地位低
1677065481,98.74000,贵阳昆明20万已经很好了
1677080743,47.13800,南岸嘴江滩
1677079421,140.81600,核动力院吧，成飞加班应该不少
1677076287,30.50200,黎阳
1677073355,14.01900,华科
1677062258,18.69800,都说传统工科了，还武大吗？
1677130564,10.05900,华科
1677125078,80.33900,感觉是机械
1677085912,125.47100,611是吧
1677074430,32.10100,贵发
1677066939,148.13900,都有在二线城市的稳定工作，真的不错了
1677066571,68.51900,感觉是材料的吧
1677127859,102.89900,笑死成都不配和前面的比
1677085039,109.16200,996又不像计算机的996
1677074854,142.36500,航空航天发动机专业的吧？
1677066515,19.33900,目测我科
1677063587,74.46200,985硕能不好嘛
1677061725,134.15000,感觉挺好的呀
1677061671,32.46600,名义上
1677061354,14.05900,华科或者武大了
1677114764,128.01900,朝九晚五，周末双休
1677064250,33.12800,机械
1677125874,29.26400,搞得好像武大没有传统工科一样
1677064681,36.63900,机械吧
1677063470,15.71900,传统工科华科呗
1677118996,41.52800,司马机械
1677068253,112.49700,侥幸
1677066906,138.59800,你也不看看你啥学历
1677063182,39.87900,发动机……不会是能动的吧
1677062616,122.62000,29还是成飞
