发送时间,视频内弹幕出现时间,弹幕文本
1677085293,23.41300,对对对
1676898707,134.20500,为啥要留这个人电话捏
1676790981,80.33900,背调不是自己留电话号码吗，留原领导号码风险太大了吧
1676732084,105.82400,这种是为了让老板先对她有愧疚感吧
1676723740,16.53500,对对对你说得对
1676720206,86.61900,那那种跟前公司搞到劳动局仲裁的那种，岂不是完蛋了？
1676714803,33.41700,play it by ear啊
1676713471,20.87900,不要习惯性否定别人很没礼貌！！！！
1676705265,134.63300,嘴甜心硬
1676698319,109.25900,茶？但她说的也是实话啊
1676695483,118.20800,但是职场本来就是该装就得装啊
1676689885,128.54100,反正就是说话好听点
1676681416,71.65900,背调是违法的吧
1676643860,77.33900,会有背调的，我离职的同事找新工作就有新公司的HR打电话来问情况的
1676632266,69.53900,不可能背调
1676724926,108.29900,这样领导不会当你就是个大怨种，可能心里还在暗喜
1676694389,131.69200,表现得真诚一些，不然就会被觉得在往很累的交际里面带
1676688868,104.33900,这，好茶啊
1676680797,110.29600,但衰运确实爽 就该一记勾拳打在狗领导脸上
