发送时间,视频内弹幕出现时间,弹幕文本
1677136827,96.25900,考前
1677081490,1114.45700,正常思维理解+找茬方法
1677081461,1103.69100,有些简单的题 像这道 不用找茬更好做
1677070027,452.58800,考前，已三连
1677060235,362.51000,假设搭桥忽视拆桥
1677048308,345.44800,其实就是搭桥
1676992919,151.65900,考前
1676989756,353.09100,直接跳到五点钟
1676988850,598.13700,考前
1676985192,46.02600,考前
1676977916,158.38600,领取
1676976002,1025.31600,考前
1676965842,1.51500,考前
1676960069,18.27000,领取
1676959633,34.38800,领取
1676959621,32.29700,领取
1676959609,36.93500,考前
1676959603,31.17600,考前
1676959627,38.09700,领取
1676990614,46.25000,考前
1676959639,40.08400,领取
1676993563,42.62300,考前
1676982915,46.81900,领取
1676978219,36.74600,考前
1676960063,14.71000,领取
1676959614,42.75900,领取
1676956032,94.99600,考前
1676982910,44.05900,考前
