发送时间,视频内弹幕出现时间,弹幕文本
1677143482,49.65900,许愿2.25上岸
1677130926,132.98900,这一波帅啊！
1677129683,109.48300,我TM来啦
1677122214,303.00000,一起加油
1677069921,200.47900,本就不太会，咋自信啊，太虚势了
1677061761,58.42500,许愿23上岸
1677058326,71.44600,3月上岸
1677057706,92.84400,我上回倒数第三个面，一个考官全程都没睁开过眼睛
1677038977,288.95200,你值得得到更多推广
1676986451,47.23600,面试成功！
1676974655,0.81900,Mark
1676954407,214.40100,没有社恐这种东西，都是自己骗自己
1676952502,208.53900,社恐人没法上岸了吗好害怕
1676935243,151.36900,是睡着吧
1676904573,103.53500,我们是考生七点，考官九点才来
1676884833,50.91900,许愿今年国考省考上岸！
1676872625,0.00000,"后浪时代归来 “在这里有我们从未喝过的酒 , 让我们 再来一杯”"
1676872055,82.65900,一定上岸！
1676866266,26.33200,爱了
1676864858,51.09100,许愿省考上岸
1676863835,255.48200,我希望正在读这句话的人永远开心⠀
1676861612,32.00000,B站的人各个都是人才，说话又好听，我超喜欢这里的
1676850790,64.41300,上岸满意的城市 江苏 烟台
1676843777,272.06200,真的视觉盛宴，看得太爽了！
1676806022,296.21700,你终究会是我们手下败将
1676804681,264.25000,讲解的好通透，把感觉讲出来了，谢谢
1676804610,247.71800,管生还管养~~
1676804535,233.87100,确实这点太有用了！！！
1676804517,228.21900,眼神交流就很重要，我上次内容没有，交流感好，全场第三
1676804273,176.02500,堆砌，形容的就是我
1676804246,168.69800,一语中的
1676804054,119.16600,想想都头晕了
1676803355,50.38500,许愿联考进面
1676803145,11.71000,内蒙事业78分，岗位第一，回来报喜
1676803001,309.74000,期待你的干货，一鸣
1676802842,284.84800,你过5千不是轻而易举吗
1676802685,241.86900,确实，形式大于内容
1676802598,220.77300,确实考官是哑巴吃汤圆
1676802503,195.01800,如何培养自己骨子里的自信？
1676802483,188.79100,他要开始整活了，大家注意
1676802406,176.30900,考官很累，就根本听不进去模板了
1676802309,157.69500,确实，去年全场第二上岸，没觉得自己发挥有多好
1676802246,141.80500,划重点，尊敬的考生你好：你的考官已晕倒！
1676802203,137.46800,学习了！！！
1676802159,125.66900,耳朵都会听起茧子吧
1676801988,86.55300,这个还真是第一次听说！！！！
1676801784,38.24900,许愿下周面试上岸！！
1676801674,17.66300,你是上天选中的，哈哈
1676798668,275.88100,等待五千，我想听！
1677057925,276.18100,我全都能做到哈哈哈，希望上岸
1677052209,178.01400,许愿上岸
1676850939,49.46100,许愿进面试，许愿上岸
1676815220,48.75900,许愿23福建省考上岸
1676803427,64.51600,上90分要打报告吗？
1676803399,58.93300,确实这样强调了，分数就很公平
1676803286,38.69800,一鸣许愿墙真的很灵，现在都不敢相信我能拿第一
1676802393,51.27900,确实很好
1676801536,1.72800,终于等到你的经验分享了
1677145894,1.97600,已三连许愿2.25高分进面
1677059271,40.21900,许愿，这次省考上岸
1676990876,48.13900,今年上岸
1676986518,82.68500,下个月，上岸 。再努力两周
1676940503,264.49400,入口即化
1676939594,64.69900,今天上岸上岸
1676911952,52.66400,许愿 今年省考能上岸！
1676894248,52.36700,许愿上岸
1676862118,215.09800,腻害呀
1676813310,48.43900,许愿江苏面试岗位第一
1676811896,28.27200,成都
1676809843,58.96600,许愿3月初选顺利！
1676806584,309.14200,期待期待
1676806156,48.36500,许愿国考进面，面试夺魁！
1676806059,301.79200,我觉得你要准备两篇话题了
1676805953,286.58100,哈呀，还开始撂狠话了！！！！看把你能的
1676802920,291.23400,不发我要杀了你
1676802700,248.19200,讲的不错
1676802667,236.00600,娓娓道来，吸引考官
1676802525,201.74900,可是流畅都很难啊 ~~~
1676802081,104.78600,冷知识：考官非常累
1676802049,97.82200,这么一说好像还是这个道理
1676802019,91.86400,确实我上次面试8点进场，下午5点过才出来
1676801945,72.49300,每个考官恒定，加权后的分数就很科学
1677133255,189.20300,up剪辑的真好，赞赞赞
1676997279,180.58500,不是听不进去，是听烦了（x
1676978827,276.27200,最后这个技巧，get！！！希望可以学到
1676906075,48.13400,面试翻盘顺利上岸！
1676892589,210.02500,社恐人士不配面试吗
1676861135,47.89900,许愿下个月面试顺利通过上岸
1676820460,41.42600,面试逆袭，成功上岸！
1676810466,53.06100,希望我今年遴选上岸，全家团聚
1676804657,259.54300,你值得上热门~~~
1676804582,243.16400,确实只有考官才知道这些，感谢你的分享
1676804478,224.42000,估计查重率很高
1676804182,147.78400,哈哈，就很喜感
1676803186,21.89900,突然有一天，哈哈。。。。。
1676803055,3.30900,重庆事业81分，岗位第一上岸，还愿
1676802782,272.32500,感谢一鸣考官分享
1676802650,230.87600,太对了，我瞬间悟了
1676802375,171.36800,是的，还是超级紧张的
1676802107,112.98000,确实让我听别人讲话一天我会疯掉
1676801914,65.38400,确实考官打分好主观
1676801889,59.46500,许愿人才引进岗位第一上岸
1676801763,35.27000,一鸣许愿墙要火！！！
1677078110,65.40000,许愿社区上岸
1676986434,41.76800,加油加油 进去
1676900687,43.25900,进面试进面试
1676898800,217.61900,社恐怎么办 
1676896065,53.41800,希望今年成功上岸
1676893475,98.09600,66666
1676885110,47.49800,上岸！
1676865541,76.04700,许愿2024上岸！
1676805993,291.36700,跟我刘华强拼，你有这个实力吗？
1677141879,65.45900,这次必上岸！
1677083111,266.71300,你别说你还真别说
1677072377,60.12100,上岸
1676986422,41.76800,加油加油 这次上岸
1676952423,182.05900,不堆砌不会说了呜呜呜
1676885126,53.50300,这次一定上岸
1676866210,47.01200,这次一定行！
1676811481,46.77300,许愿成功上岸！
1676804559,238.73300,非亲临难名状
1676804396,203.69500,说的简单，流畅我都办不到啊，一鸣
1676804366,198.03100,我喜欢自信的人，不妨碍我社恐啊
1676804230,162.63200,模板这个很难搞啊，机构教的就是这个啊
1676804206,156.33700,怎么我觉得别人都很厉害
1676804163,141.12200,你没有题外话
1676804144,134.40600,确实学习到了，感谢，茅塞顿开
1676804113,129.93400,这点很棒，确实，抓住他们有限的精力
1676804089,125.15300,考官补贴不好挣呀
1676803522,91.88000,这么一说还真是
1676803508,86.15100,这个是我始料未及的
1676803218,28.94600,亮家伙了一鸣！
1676803164,16.51400,接住好运！！
1676803088,6.57900,河北事业76分，浅浅守擂，前来还愿
1676802797,277.72000,期待住了一整个
1676802723,252.95800,这个比方就很形象了，哈哈，秒懂
1676801864,53.93100,这个就讲的很专业了
1676801293,104.86800,抽到最后一号，进门感觉考官看着我都开心了起来
1677132921,60.13900,省考上岸
1676972859,45.77800,许愿我笔面第一稳上岸。
1676971417,65.93800,祝我上岸
1676956307,98.46800,考生7点进场，一看就没当过
1676953459,77.81600,今年上岸
1676889621,274.28300,问题是问题一出来都不知道要答什么内容，更别说分享了
1676888839,44.60600,许愿考研340
1676887062,291.37100,关注l
1676873624,42.16800,6 6
1676863281,246.99400,Mark
1676819361,37.17200,求保佑国考顺利上岸，成功录取了
1676808985,46.02800,今年上岸
1676804458,219.78900,考官听一天，什么观点都听过了
1676804434,213.26800,最是套路不得人心，哈哈
1676804335,193.51400,确实自信大方提气场
1676804288,182.25400,感谢分享~~
1676803375,54.49200,一鸣锦鲤看看我
1676802821,281.66700,大家刷起来呀！！！
1676802740,260.03400,好有画面感
1676802620,225.64900,划重点，前方高能
1676802270,151.00600,好有喜感的画面，哈哈
1676802134,119.10400,确实考官也不能动，不能说话，好压抑
1677138482,92.02100,例：脑子：我懂了 手：你懂个屁
1677079764,55.25500,许愿上岸
1677052580,61.81900,许愿顺利上岸！
1677051368,56.17800,许愿23上岸
1676988552,44.24200,许愿上岸！
1676965340,42.54500,进收藏夹吃灰
1676955989,67.82400,上岸
1676804735,270.98000,已经上岸还是喜欢回来看老师
1676804410,208.16900,扣题这个是真心话了
1676804000,107.74600,但很威风啊  哈哈
1676803336,44.07000,听了一鸣所有视频，面试3个题都有相似的
1676801743,29.70100,在考官面前许愿这不为过吧~~
1677136137,64.35700,保佑我上岸！！！！
1677056637,57.28800,那我也许一个 今年考公上岸
1677055383,42.60500,许愿争取进面
1677028265,43.57300,许愿江苏省考守擂成功
1676971432,70.05800,今年上岸
1676902082,43.37800,面试成功！！！
1676901971,43.71800,求上岸
1676803969,102.29400,确实没想过考官这个状态
1676803487,78.18700,内行话了
1676802459,183.11400,来自考官的诤言
1677041318,1.25900,up主给你点赞 视频做的不错
1676992396,239.26400,太难了
1676991703,302.89400,谢谢分享
1676976156,43.29900,保佑我上岸
1676956523,296.02400,在职公务员不会出镜的，你吹呢？
1676955044,7.03600,考官不都是岁数挺大的么
1676940304,7.09900,看成了当我面试考官
1676908803,232.17300,顶一下
1676895693,50.63300,不错，关注了！
1676869503,309.99100,奔着考不上去考就不紧张
1676806566,304.40900,我要你！不就森马都有了吗
1676805886,278.25800,你疯了吗，敢跟我们赌！！你输定了
1676804639,253.07300,b站最好的公考up了，怎么没火，就很奇怪
1676803472,71.17200,我也参加过面试组织，有的考官真的分数每次都会被去掉
1676802980,303.43500,成年人哪个做选择，我都要
1676802952,296.40500,选b，bbbbbbb
1676802899,285.85300,说话算不算话？！！！！
1676802880,288.15800,小伙伴们冲起来，压干他的干货
1676802578,215.16800,模板就根本听着烦吧   应该
1676802353,163.15600,我是说在座的都是垃圾
1676801964,80.65200,整干货视频了
1676801844,47.76000,许愿下个月浙江省考逆袭
1676801812,43.00500,许愿下个月江苏面试80分
1676801711,23.07100,一鸣居然上狠货了，震精
1676801647,9.75900,技巧有时候更管用
