发送时间,视频内弹幕出现时间,弹幕文本
1677033878,131.97700,抱歉，我会游泳
1676998469,145.08300,话是不好听，但确实这个理
1676882235,111.20200,晋升跟举报有个毛关系，刚才都说了没人敢用喜欢举报的人
1676821106,79.01900,扬州镖哥做了
1676817816,103.79900,我举报难道非要用自己的手机和电脑？
1676809064,110.02700,不举报你以为晋升有你？
1676802664,18.86000,直接换工作
1676796850,42.39900,打印的也能查字迹？
1676792462,11.38600,你试试
1676784391,99.31900,大概率
1676779081,11.27900,不举报你就工作了
1676778920,75.47200,正义总要有人主张
1676774458,76.00300,损人不利己
1676768374,141.65900,举报要有证据，捕风捉影的事就别拿来打草惊蛇了
1676733618,88.15400,夺妻之恨
1676781561,18.17400,你带个面具干啥
1677034129,73.29200,我就不！
