发送时间,视频内弹幕出现时间,弹幕文本
1677130587,140.90000,还有退兵
1677128223,83.56600,背后那个背包？！
1677126748,47.61500,不早说，鬼知道我当年有多期待这个
1677126058,101.89400,去了新兵连就是到了部队，不能走
1677120465,96.73300,我记得现在好像新兵连的时候一开始一星期还是一个月如果感觉不合适还是可以走的
1677117854,118.57100,低情商：得有人
1677089515,131.17500,身体退兵基本不可能，进之前没事也没查出来，进之后有事的，部队一般会想办法给你治好再让你走
1677082912,100.40100,出发了 就不能提桶跑路了
1677078066,143.45900,6
1677074478,1.42000,上火车前还能逃，上车后就后悔就算逃兵了
1677073110,68.22100,问就是9月1号算服役，25号才到部队
1677070859,45.67900,可以理解为授衔前是士兵，授衔后是子弟兵吗？
1677065292,21.94200,还提桶跑路，桶也不能让他拿走（道哥）
1677060561,75.31000,是不是可以理解成交兵前可以反悔
1677058283,10.10500,说这种话的一看就没去过部队
1677083698,8.48500,义务兵役还有跑了不算逃兵的？
1677077240,18.39900,不想去就别报名
1677061937,35.13900,我猜猜。你签字从军的那一刻起，退出就算逃兵了。
1677074569,80.40000,上车前
1677073439,153.39000,感谢吃货
1677059055,60.31900,在军旗下宣誓
