发送时间,视频内弹幕出现时间,弹幕文本
1676784609,95.75800,一个例子而已，能让大家学习的东西就好，能理解 up 主说的概念
1676781687,10.29900,因为权利越小他还不彰显一下，你怎么知道他有
1676778310,94.56400,小学鸡吵架段位
1676778301,85.71900,好无聊哈哈哈哈就
1676753739,88.47600,哈哈哈哈哈哈哈
1676681013,114.14300,说的好好呀从人性的角度
1676678310,24.85400,路怒症
1676655099,19.89800,有一点权力在手上，不让他用，仿若挖他祖坟
1676634705,85.03300,？
1676606868,97.37400,权力会让人着迷。那些刻意为难的人是被支配的。
1676587596,46.50600,我也疑惑，刚遇到这样的人，把整个公司都得罪了。
1676574571,83.47500,不说话可能不爱说话呢？不一定因为没看到打架而不开心吧？
1676571336,81.29800,心理有问题
1676898955,6.89900,大学导员
1676898469,98.06500,无语啊
1676560168,33.16500,野生沟通法则课程牛掰，已买[doge]
1676569385,20.85900,天，前面的话我真的一直是这么疑惑的
1676807205,17.38300,图他手上权利的存在感
1676797541,109.90700,真的很无聊
1676681842,23.57900,图一时的爽感
1676811184,28.95400,我领导就是这样，而且人品有问题
1676790939,8.89900,姐不适合齐刘海，适合八字刘海
1676758473,27.55500,前领导就是，无语的要命
1676605487,24.36100,女生为难女生轻而易举
1676549887,0.06400,呵呵
