发送时间,视频内弹幕出现时间,弹幕文本
1677143878,180.90800,这几年变多了
1677127652,74.43000,大佬
1677080177,134.50000,部队不都是编号吗？我们的部队是不让暴露军内编号的，只有对外编号
1677064336,61.11700,注销？
1677058821,65.32700,我们这里都填的部队代号，不写什么部队
1677044270,171.34700,痛失韩国市场
1676995857,156.95800,出国还非得走海关？
1676973443,141.73600,我连儿子都没有还在意那个
1676952242,135.69700,说了点什么，又好像什么都没说
1676907622,81.12100,好牛
1676893833,81.90700,蛟龙特种部队？
1676880123,170.35800,重点是自己报的名选上了又反悔真无语
1676872933,92.00300,诛九族
1676871114,120.50000,孙子辈会影响的，而且就算领养的也要查
1676818237,98.57900,没后代哪能影响五代
1676813565,154.85900,我倒是想去
1676813525,184.15300,想去去不了....
1676804358,81.41900,严谨
1676804175,27.23400,请问up是军事情报学专业的吗？毕业后是大都分到特种吗
1676785105,119.48300,上下各两代，已经算轻了
1676783048,183.30800,欺负的p，又不是棒子阿美莉卡
1676781237,63.59500,海南的特种团，蛟龙？
1676772487,120.31500,会
1676770596,74.40200,你这是军官转业。
1676766906,106.08900,向下才两代也就是孙子
1676747237,87.27200,我的户口没写…
1676738297,10.22700,给你训练课程你也练不下来 没用
1676736499,112.44600,做生意呗
1676735166,75.27000,隶属海特的普通编制而已
1676733570,116.63900,应该向下向上同意
1676732701,142.15300,空军有过开飞机叛逃的
1676732583,112.55100,可能没人跟他结婚了
1676730906,71.10100,海特啊~厉害
1676730158,8.68100,退出现役
1676728980,191.10100,不报名谁招你啊
1676728505,120.81900,直系亲属都有影响，政审过不去
1676724841,81.25700,我二炮我说啥了
1676724247,156.90500,空飞比较严格，怕飞机开着跑了！
1676723854,103.10700,那完了
1676722440,30.31100,前面的，拒服兵役是指你既然选择报名了体检政审都过了，定兵结果也同意签字了 ，进部队了，然后受不了跑了的！
1676721460,113.12900,不是从他这辈开始算吗？？
1676720944,8.55000,是退出现役
1676716313,163.67000,一个飞行员如果驾驶最先进的战机叛逃，那后果不是钱能衡量的
1676716154,15.66000,只要是兵哥，不管说啥，我都投币。
1676715666,98.91500,我发的4代人，忘记把他父母算上了
1676715569,57.34300,我17年注销了 而且必须注销 武装部催着我爸妈注销的。。。
1676713283,76.37000,牛
1676712463,56.91900,我是义务兵退伍，好像没被注销
1676710570,54.86500,没注销加一，不影响
1676710480,22.37900,没什么不同
1676705859,38.14400,哈哈哈哈哈哈哈哈
1676700502,44.19400,我的就没写
1676698853,92.64000,氧化钙，点错了，点成全代了，我想点三代的
1676697783,98.90200,卧槽
