发送时间,视频内弹幕出现时间,弹幕文本
1676214209,8.82200,牛啊牛啊
1676203939,92.29500,什么黄渤的声音黄渤青岛人青岛附近本地人都是这口音吧…
1676195161,45.09900,蚌埠住了
1676131790,78.13700,刘暖曦
1676056097,81.40000,哈哈哈哈哈哈
1676039438,90.87300,好哈哈哈哈哈哈哈哈哈
1676037070,107.25900,剧本无疑
1676031042,50.77900,550w在后面看着呢
1676025900,49.65700,万一公司里全是男的呢
1676018005,106.74500,哈哈哈哈
1676008874,65.45900,伤敌一千自损800是吧
1676008291,63.35600,刘大壮（doge）
1675996852,29.99900,背影这么像峰峰
1675994416,65.50600,太损了，卧槽
1675988997,39.35300,山东银
1675976711,93.63800,声音好像煎商
1675963303,93.84100,黄渤的口音
1675957446,128.65900,下午就离职跑路
1675951194,114.21900,亲戚：收到，今晚就跑路
1675949574,102.30600,666
1675946836,61.67100,刘华强
1675943697,9.30700,准备动手准备动手
1675943002,22.78900,我的搜索是不知道抱歉是什么梗
1675940946,16.26000,这件事是真的吗……？
1675940903,120.77600,鲁迅借给周树人
1675934959,81.34100,笑死
1675934158,49.97900,还是个男通啊
1675930172,113.81300,哈哈哈哈哈哈哈
1675927077,22.16300,老丈人：无所谓 我会出手！
1675925511,64.10300,太损了
1675916384,73.53500,剧情拉满
1675915740,51.70600,哈哈哈哈哈哈哈
1675915525,6.87100,四分钟前呐，我的妈呀！
1675915399,101.29900,6
1676423796,45.20300,哈哈哈哈
1676289170,75.12000,刘卡缪是吧doge
1676278134,107.30800,哈哈哈哈哈哈哈
1676184835,6.38500,青岛银啊这，岛城不就是说俺青岛嘛？
1676170565,65.76400,好一个指桑骂槐哈哈哈哈哈
1676104810,63.33500,怎么绷的住的
1676084869,83.65500,非正常拍摄
1676046526,6.05500,我大舅都来我家借了十几万了，他不来找我们借钱我们都算好了(✘_✘)
1676037591,6.86700,他怎么敢的啊
1676035982,23.16400,你没事惹他干嘛
1676033104,30.82500,感觉他长得好像我的声乐老师啊…
1676018099,90.48200,好骂
1676018072,63.18600,好骂
1676000261,121.10800,就是他吧……
1675966149,10.07900,这不趁他捕鱼的时候电他
1675959979,45.24900,。
1675958189,52.35300,厉害
1675937272,102.43900,声音好像黄渤
1675932906,16.41500,我也有一个怎么办
1675927373,116.38000,说不定
1675925946,75.76700,真有你的哈哈
1675921909,65.53900,救命
1675916251,90.79300,哈哈哈哈
1675915909,94.01900,6
1676309444,63.07700,哦（心虚）
1676195151,42.29900,哈哈哈
1676108491,89.10800,黄渤的声音吗
1676105382,74.26100,哈哈哈哈哈
1676093351,83.77900,俩人都揣着明白装糊涂笑死了哈哈哈
1676071087,121.27700,《忠厚》
1676039478,131.07400,好哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1676039450,102.50600,哈哈哈哈哈哈哈哈哈
1676033857,94.28700,6
1676023114,103.55900,好像黄渤
1676023085,52.80300,哈哈哈哈哈哈
1676021187,31.05900,顺丰？
1676015621,116.98900,胶东口音
1676003719,108.93100,运动相机，没看半个手掌捏着吗哈哈哈
1675992214,65.98800,牛逼
1675960696,47.69100,成本有点高啊
1675959611,5.10000,为什么标签里有个小仙女？
1675958886,17.03200,他们没有瓶颈的吗
1675955043,108.53900,哈哈哈哈哈哈哈哈哈哈哈好！
1675950322,23.67300,愧疚区up主
1675945721,4.93400,下方搜索:不知道抱歉是什么梗
1675920952,116.60700,《忠厚》
1675920949,84.09900,非正常拍摄 笑死
1675919926,89.90900,哈哈哈哈哈
1675917917,49.61100,哈哈哈哈哈
1675916973,74.32900,·非正常拍摄
1675915611,62.65300,救命
1676385042,62.38600,刘青青
1676296873,53.11700,青岛人吗
1676217499,4.07200,半年多=两年半
1676202479,103.82000,文杰？
1676182926,26.63600,真的逆天
1676056090,74.24200,哈哈哈哈哈
1676037665,4.32900,姐夫啥工作
1676022125,74.22500,·非正常拍摄
1676022098,48.42700,哈哈哈哈哈
1676020891,117.47200,黄渤老师
1676018077,3.68400,姐夫的同事     借的姐夫的钱
1676012966,62.44100,做着doge
1676004383,66.52000,杀敌一千自损八百
1676003683,84.34100,猜为啥屏幕下面有根手指头（
1675991988,17.37700,剧情需要
1675957305,62.22000,高啊
1675950184,88.75800,贴脸输出属于是
1675944984,25.79400,已经开始笑了
1675933858,95.33600,刘慈欣
1675925148,109.07000,666
1675924769,85.27100,笑飞了hhh
1675918017,121.42500,哈哈哈哈哈哈哈
1675917356,95.41900,自己借我自己
1675915617,66.02300,笑鼠
1675915596,49.51100,哈哈哈哈哈哈哈哈
1676372530,61.52500,伤敌一千，自损一千五
1676197078,57.97600,卡缪？一听就是女人的名字（doge）
1676194458,42.98400,哈哈哈哈哈哈哈哈我已经开始笑了
1676085597,48.69900,笑出了声哈哈哈哈哈哈哈哈哈哈哈哈
1676036039,104.00800,当面骂还不敢还口
1676033216,87.18000,哈哈哈哈哈哈哈
1676033203,73.68000,太强了
1676027112,96.62300,《听说》
1676005814,48.74300,明天公司就传开啦
1675955778,0.00000,省流:嘿哎
1675947175,32.93100,此时路过一个帅气的顺丰小哥
1675945997,54.62600,哈哈哈哈哈哈
1675944776,118.16400,就是他吧
1675941248,66.95900,哈哈哈哈哈太有才了把
1675919354,109.77000,《前段时间》《今天就凑齐》
1675918955,118.31300,《我糊弄你干什么》
1675917949,88.47900,笑得我
1675916142,28.09400,非正常摄影
1676423293,48.81800,哈哈哈哈哈哈哈哈
1676205157,122.13000,这时候来一句你叫什么名？
1676114382,56.00500,小三竟是我自己
1676092080,97.59800,《他跟我说最近凑齐了》
1676082091,118.73900,一语双关
1676028778,71.03300,笑死
1676025755,60.92200,刘建钢(确信)
1676022665,87.13900,哈哈哈哈哈哈
1676022325,28.30200,路过的顺丰可太生活了
1676015111,110.47300,《我有一个朋友》
1675990069,104.21900,哈哈哈哈哈哈哈哈
1675954100,68.41400,哈哈哈哈哈哈哈
1675951266,0.89900,搜索：很抱歉打断
1675949406,12.63900,老默，我要吃鱼了
1675948213,1.20400,省流:指桑骂魁经典案例
1675947897,38.68100,《小三》
1675947637,67.11700,救命笑死我了
1675945741,48.79300,哈哈哈哈哈哈哈
1675941134,104.31600,想起我爸朋友的弟骗我爸1万块钱他都不敢报警，我都服了
1675940139,19.03900,六小时前
1675939534,61.33900,刘德华
1675917845,110.44000,哈哈哈哈哈哈哈哈
1675916217,86.52300,6
1675915359,73.45900,hhhc
1676256541,60.41900,青岛银
1676217217,43.66400,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1676182309,98.77900,鲁迅替周树人解释
1676176948,73.28000,哈哈哈哈
1676036614,68.67700,哈哈哈哈哈
1676033199,69.18000,哈哈哈哈哈
1676029123,101.11900,真会找台阶
1676021562,0.73500,省流：嘿～
1675958089,105.38100,隐蔽摄像头吗
1675954960,119.03600,有点难绷
1675943229,125.09900,再问一句你叫什么名字，绝杀
1675941748,56.64900,梦开始的地方
1675940867,60.28500,哈哈哈哈
1675940272,0.53900,下方搜索：很高兴以这种方式遇见你
1675936333,19.54400,老爸区up主
1675935683,85.87900,               非正常拍摄
1675923807,60.62700,卡缪:确实
1675916233,73.26800,我笑出声
1675915664,118.75900,等一个后续
1675915536,28.64800,10分钟，热热还能吃
1675915418,110.86200,昂（笑容逐渐开朗）
1675915110,15.03800,一播放三十一攒这很B站
1676280810,57.65300,哈哈哈哈
1676198785,119.09800,冢厚
1676080477,0.17900,省流：嘿诶～
1676043378,106.29500,帝王引擎（幻听）
1676026577,59.40200,刘强伟？
1676011270,112.77900,黄渤口音
1675990129,105.50900,这就是青岛口音
1675987261,71.70900,贴上贴上！
1675955583,111.89800,看完视频，心情都变好了
1675952787,72.07800,牛逼哈哈哈
1675946007,70.55800,哈哈哈哈哈哈
1675941613,0.00000,所以是姐夫借的钱还是同事借的钱？？
1675937224,60.05500,牛的
1675927010,20.08400,原来我一直以为是剧本，没想到是真的
1675919357,29.62700,拍照的是谁？
1675918466,126.17900,他是怎么忍住不笑场的。
